CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848025;ESPERANÇA SERVIÇOS MÉDICOS E DE DIAGNÓSTICOS S.A.;65582678000175;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848026;GNI04 EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;26972194000180;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848027;GNI09 EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;30499946000105;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848028;GNI19 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;34398724000157;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848029;GNI23 SP EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;03817547000172;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848030;GNI32 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;39912826000162;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848031;GNI34 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;39927078000191;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848032;GNI45 RJ EMPREENDIMENTOS IMOBILIÁRIOS S.A.;43521703000178;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848033;AMHA SAÚDE S.A.;15131148000132;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848034;GNI52 SP EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;44033966000109;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848035;GNI65 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;46699428000175;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848036;GNI64 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;47548932000137;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848037;HNSN-EMP PARTICIPAÇÕES S.A.;29190053000102;;;;;;51.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848038;HOSPITAIS INTEGRADOS DA GÁVEA S.A. - CLÍNICA SÃO VICENTE;31635857000101;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848039;HOSPITAL DR. BALBINO LTDA.;42297507000107;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848040;HOSPITAL SANTA CRUZ S.A.;76555069000143;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848041;IFOR EMPREENDIMENTOS IMOBILIÁRIOS S.A.;18758321000115;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848042;INSTITUTO DE ULTRA-SONOGRAFIA MÉDICA LTDA.;51611689000121;;;;;;72.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848043;JMS SERVIÇOS DE SAÚDE LTDA.;13431723000197;;;;;;35.07000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848044;MAXCLÍNICAS CLÍNICAS E DIAGNÓSTICOS LTDA.;08239833000111;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848045;LUPPA - LABORATÓRIOS UNIDOS DE PATOLOGIA DA PARAÍBA LTDA.;08406456000168;;;;;;40.80000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848046;MJM PRODUTOS FARMACÊUTICOS E DE RADIOPROTEÇÃO S.A.;04891262000144;;;;;;42.05000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848047;NHG TECH E SOLUÇÕES S.A.;45422118000146;;;;;;47.68000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848048;ONCOCENTRO SERVIÇOS MÉDICOS E HOSPITALARES LTDA.;41409657000194;;;;;;75.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848049;ONCOLOGIA REDE D'OR S.A.;28000107000159;;;;;;88.33000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848050;PMJ EMPREENDIMENTOS IMOBILIÁRIOS S.A.;07440775000127;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848051;QUINTA EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;14381535000164;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848052;RDSL HOLDING EM SERVIÇOS LTDA.;44035199000169;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848053;RDSL FARMÁCIA LTDA.;26972206000177;;;;;;96.24000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848054;RDSL SP FARMÁCIA LTDA.;40178118000129;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848055;GNI02 Empreendimentos Imobiliários Ltda.;26192825000149;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848056;GNI15 EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;32319189000176;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848057;PACÍFICO HOLDING IMOBILIÁRIA HOSPITALAR S.A.;34720454000159;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848058;GNI24 SP EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;04133613000158;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848059;GNI35 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;39915013000126;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848060;GNI42 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;42781466000111;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848061;GNI46 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;43521654000173;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848062;GNI60 RJ EMPREENDIMENTOS IMOBILIÁRIOS LTDA.;31411069000131;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848063;RDSLOH OPERAÇÕES HOSPITALARES LTDA.;44410436000124;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848064;GSH CORP PARTICIPAÇÕES S.A.;08397078000101;;;;;;42.05000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848065;HNSN EPITÁCIO LTDA.;41226432000100;;;;;;40.80000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848066;HOLDING ONCO NITERÓI S.A.;38331340000178;;;;;;59.30000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848067;HOSPITAL NOVO ATIBAIA S.A.;52956901000155;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848068;HOSPITAL NOSSA SENHORA DAS NEVES S.A.;01817749000199;;;;;;51.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848069;HOSPITAL SÃO CARLOS S.A.;11794674000121;;;;;;75.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848070;INSTITUTO DE RADIOTERAPIA DO VALE DO PARAÍBA LTDA.;47534318000116;;;;;;50.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848071;JENNER RJ PARTICIPAÇÕES S.A.;12818903000163;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848072;LABORATÓRIO INTEGRADO DE ANÁLISES CLÍNICAS DO RIO DE JANEIRO S.A.;04984841000131;;;;;;18.92000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848073;MDR LOG LTDA.;47748148000172;;;;;;49.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848074;MEMORIAL IMAGEM E DIAGNÓSTICO LTDA. (MEDIAX);69924454000155;;;;;;70.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848075;NORTE D'OR PARTICIPAÇÕES S.A.;16838470000169;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848076;Onco D'Or Oncologia S.A.;17459123000198;;;;;;96.24000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848077;ORTHOSERVICE LTDA.;45399672000150;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848078;OPUNER DO BRASIL LTDA.;04841586000178;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848079;PRONCOR UNIDADE INTENSIVA CARDIORESPIRATÓRIA S.A.;03121241000187;;;;;;51.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848080;RDSL EMPREENDIMENTOS IMOBILIÁRIOS S.A.;07012936000181;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848081;RDSL REMOÇÕES LTDA.;40203244000196;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848082;REDE D'OR FINANCE S.À.R.L. - SANTANDER SECURITIES SERVICES BRASIL DTVM S.A.;29427468000149;;;;;;100.00000000;;;;;;;
06.047.087/0001-39;2024-12-31;10;147426;REDE D'OR SÃO LUIZ S.A.;848083;Rodin Empreendimentos e Participações Ltda.;12409936000150;;;;;;100.00000000;;;;;;;
06.057.223/0001-71;2024-12-31;24;147799;SENDAS DISTRIBUIDORA S.A.;848694;Bellamar Empreendimento e Participações S.A.;06950710000169;;;;;;50.00000000;;;;;;;
06.057.223/0001-71;2024-12-31;24;147799;SENDAS DISTRIBUIDORA S.A.;848695;ASN ATACADISTA LTDA.;42496283000154;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850007;GAC Inc.;09098779000102;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850008;GTX S.A;40181184000158;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850009;GOL LINHAS AÉREAS S.A;07575651000159;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850010;GOL FINANCE (COMPANY LIMITED BY SHARES OF CAYMAN ISLAND);00000000000000;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850011;GOL FINANCE S.A (LUXEMBOURG);00000000000000;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850012;SMILES FIDELIDADE S.A;48946987000168;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850013;SMILES FIDELIDADE ARGENTINA;00000000000000;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850014;CAPITANIA AIR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INV;05962544000158;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850015;SORRISO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRED PRIV NO EXTERIOR;19734866000154;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850016;SMILES VIAGENS E  TURISMO S.A;27413812000115;;;;;;100.00000000;;;;;;;
06.164.253/0001-87;2024-12-31;12;148193;GOL LINHAS AEREAS INTELIGENTES S.A.;850017;SMILES VIAJES Y  TURISMO S.A;00000000000000;;;;;;100.00000000;;;;;;;
06.626.253/0001-51;2024-12-31;10;147195;EMPREENDIMENTOS PAGUE MENOS S.A.;845961;e-Pharma PBM do Brasil S.A.;03448808000124;;;;;;26.18000000;;;;;;;
06.626.253/0001-51;2024-12-31;10;147195;EMPREENDIMENTOS PAGUE MENOS S.A.;845962;Imifarma Produtos Farmacêuticos e Cosméticos S.A.;04899316000118;;;;;;99.07000000;;;;;;;
06.977.745/0001-91;2024-12-31;4;144476;BR MALLS PARTICIPACOES S.A.;830418;ALVEAR PARTICIPACOES LTDA;03195007000102;;;;;;100.00000000;;;;;;;
06.977.745/0001-91;2024-12-31;4;144476;BR MALLS PARTICIPACOES S.A.;830419;CIMA EMPREENDIMENTOS DO BRASIL S.A.;06351076000148;;;;;;100.00000000;;;;;;;
06.977.745/0001-91;2024-12-31;4;144476;BR MALLS PARTICIPACOES S.A.;830420;EDRJ113 PARTICIPACOES LTDA;08833594000123;;;;;;100.00000000;;;;;;;
06.977.745/0001-91;2024-12-31;4;144476;BR MALLS PARTICIPACOES S.A.;830421;PROFFITO HOLDING PARTICIPACOES S/A;08741778000163;;;;;;100.00000000;;;;;;;
06.981.381/0001-13;2024-03-31;11;141302;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;806210;CTC GENOMICS LLC;00000000000000;;;;;;100.00000000;;;;;;;
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;848548;SANE ENERGIA S/A;50132324000151;;;;;;15.00000000;;;;;;;
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;848549;VSA - TRATAMENTO DE EFLUENTES E UTILIDADES INDUSTRIAIS S/A;36216610000174;;;;;;49.00000000;;;;;;;
07.040.108/0001-57;2024-12-31;8;147763;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;848550;UTILITAS PECEM - EMPRESA DE UTILIDADES INDUSTRIAIS DO PECEM S/A;19490530000193;;;;;;15.00000000;;;;;;;
07.043.628/0001-13;2024-12-31;3;146617;CLARO TELECOM PARTICIPAÇÕES S.A.;842901;Americel S.A.;01685903000116;;;;;;100.00000000;;;;;;;
07.043.628/0001-13;2024-12-31;3;146617;CLARO TELECOM PARTICIPAÇÕES S.A.;842902;Claro NXT Telecomunicações S.A.;66970229000167;;;;;;0.39000000;;;;;;;
07.043.628/0001-13;2024-12-31;3;146617;CLARO TELECOM PARTICIPAÇÕES S.A.;842903;CLARO S.A.;40432544000147;;;;;;46.58000000;;;;;;;
07.043.628/0001-13;2024-12-31;3;146617;CLARO TELECOM PARTICIPAÇÕES S.A.;842904;CLARO PAY HOLDING S.A.;48199539000148;;;;;;100.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839701;M.DIAS BRANCO ARGENTINA S.A (PARTICIPAÇÃO DIRETA);00000000000000;;;;;;100.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839702;M.DIAS BRANCO INTERNATIONAL TRADING LLC (PARTICIPAÇÃO DIRETA);00000000000000;;;;;;100.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839703;Tergran - Terminal de Grãos de Fortaleza Ltda.;01591524000167;;;;;;33.33000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839704;Terminal de Trigo do Rio de Janeiro - Logística S. A;18245532000154;;;;;;50.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839705;DARCEL S.A. (PARTICIPAÇÃO INDIRETA);00000000000000;;;;;;100.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839706;CACAMA S.A. (PARTICIPAÇÃO INDIRETA);00000000000000;;;;;;100.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839707;JASMINE INDUSTRIA E COMERCIO DE ALIMENTOS LTDA. ( PARTICIPAÇÃO INDIRETA);81727414000119;;;;;;100.00000000;;;;;;;
07.206.816/0001-15;2024-12-31;6;146235;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;839708;M. DIAS BRANCO INTERNATIONAL TRADING URUGUAY S.A (PARTICIPAÇÃO INDIRETA);00000000000000;;;;;;100.00000000;;;;;;;
07.237.373/0001-20;2024-12-31;16;148203;BCO NORDESTE DO BRASIL S.A.;850036;CENTRAIS ELÉTRICAS BRASILEIRAS S/A (ELET3);00001180000126;;;;;;0.05120000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847621;BBC Holding financeira LTDA;17804156000128;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847622;BBC PAGAMENTOS LTDA;30715467000189;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847623;CS Brasil Holding e Locação S.A.;41934221000114;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847624;CS Infra S.A.;43312111000146;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847625;JSL S.A.;52548435000179;;;;;;67.34000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847626;Madre Corretora e administradora de seguros LTDA;04723603000172;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847627;MOVIDA PARTICIPAÇÕES S.A;21314559000166;;;;;;57.04000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847628;SIMPAR EUROPE;00000000000000;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847629;SIMPAR FINANCE S.A.R.L;00000000000000;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847630;Vamos Locação de Caminhões, Máquinas e Equipamentos S.A.;23373000000132;;;;;;54.82000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847631;ORIGINAL LOCADORA DE VEÍCULOS LTDA.;37001285000195;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847632;SIMPAR EMPREENDIMENTOS IMOBILIÁRIOS LTDA;18418663000196;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847633;AUTOMOB S.A;43513237000189;;;;;;79.40000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847634;AVANTE SEMINOVOS LTDA.;37666761000197;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847635;FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS SIMPAR;38455413000133;;;;;;100.00000000;;;;;;;
07.415.333/0001-20;2024-12-31;7;147447;SIMPAR S.A.;847636;GSIM PARTICIPAÇÕES E HOLDING S.A.;51399626000153;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845686;AMBEV LUXEMBURG S.A.R.L.;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845687;Arosuco Aromas e Sucos Ltda.;03134910000155;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845688;CERVECERIA Y MALTERIA QUILMES SAICA Y G;00000000000000;;;;;;99.78000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845689;CERVECERIA NACIONAL S DE R.L;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845690;CERVECERÍA BOLIVIANA NACIONAL S.A.;00000000000000;;;;;;85.34000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845691;CERVECERÍA CHILE S.A.;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845692;CERVECERÍA NACIONAL DOMINICANA S.A.;00000000000000;;;;;;85.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845693;CERVECERÍA PARAGUAYA S.A.;00000000000000;;;;;;87.36000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845694;CERVECERÍA Y MALTERIA PAYSANDU S.A.;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845695;CRBS S.A.;56228356000131;;;;;;0.01000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845696;JALUA SPAIN S.L.;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845697;LABATT BREWING COMPANY LTD.;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845698;MALTERÍA PAMPA S.A.;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845699;MALTERÍA URUGUAY S.A;00000000000000;;;;;;100.00000000;;;;;;;
07.526.557/0001-00;2024-12-31;7;147076;AMBEV S.A.;845700;MONTHIERS S.A.;00000000000000;;;;;;100.00000000;;;;;;;
07.594.978/0001-78;2024-12-31;11;148150;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;849812;LATAMFIT S.L;00000000000000;;;;;;100.00000000;;;;;;;
07.594.978/0001-78;2024-12-31;11;148150;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;849813;LATAMGYM S.A.P.I DE C.V;00000000000000;;;;;;87.13000000;;;;;;;
07.594.978/0001-78;2024-12-31;11;148150;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;849814;LATAMFIT CHILE SPA;00000000000000;;;;;;100.00000000;;;;;;;
07.594.978/0001-78;2024-12-31;11;148150;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;849815;SMARTFIT PERU S.A.C;00000000000000;;;;;;90.21000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819983;AGRIFIRMA AGRO LTDA.;09288977000120;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819984;AGROPECUARIA MOROTI;00000000000000;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819985;Imobiliária Araucária;08745851000175;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819986;Imobiliária Cajueiro;08745729000107;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819987;Imobiliária Ceibo Ltda.;11348046000112;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819988;Imobiliária Cremaq Ltda.;08490332000103;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819989;Imobiliária Flamboyant;11590772000147;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819990;Imobiliária Mogno;08948179000115;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819991;IMOBILIÁRIA JABORANDI LTDA.;08710864000109;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819992;PALMEIRAS S.A.;00000000000000;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819993;YUCHAN AGROPECUÁRIA S.A;00000000000000;;;;;;100.00000000;;;;;;;
07.628.528/0001-59;2024-06-30;8;143078;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;819994;AGROPECUARIA ACRES DEL SUD S.A.;00000000000000;;;;;;100.00000000;;;;;;;
