CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
03.983.431/0001-03;2023-01-01;3;131635;EDP - ENERGIAS DO BRASIL S.A.;Endereço para Correspondência;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;;11;21855000;;;;reporte.financeiro@edpbr.com.br
04.030.182/0001-02;2023-01-01;1;126099;CABINDA PARTICIPACOES S.A.;Endereço da Sede;Rua Pamplona, 818;conjunto;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;11;35565566;todosformulariodereferencia@gp-investments.com
04.030.182/0001-02;2023-01-01;1;126099;CABINDA PARTICIPACOES S.A.;Endereço para Correspondência;Rua Pamplona, 818;conjunto 92;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;11;35565566;todosformulariodereferencia@gp-investments.com
04.031.213/0001-31;2023-01-01;1;126100;CACONDE PARTICIPACOES S.A.;Endereço da Sede;Rua Pamplona, 818;conjunto;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;11;35565566;todosformulariodereferencia@gp-investments.com
04.031.213/0001-31;2023-01-01;1;126100;CACONDE PARTICIPACOES S.A.;Endereço para Correspondência;Rua Pamplona, 818;conjunto 92;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;11;35565566;todosformulariodereferencia@gp-investments.com
04.032.433/0001-80;2023-01-01;6;132817;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Endereço da Sede;Rua Beneditinos, n.º 15/17, Parte;;Centro;Rio de Janeiro;RJ;Brasil;20081050;;;11;930092235;;;;ri@atmasa.com.br
04.032.433/0001-80;2023-01-01;6;132817;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Endereço para Correspondência;Rua Beneditinos, n.º 15/17, Parte;;Centro;Rio de Janeiro;RJ;Brasil;20081050;;;11;930092235;;;;ri@atmasa.com.br
04.038.763/0001-82;2023-01-01;1;126101;CAIANDA PARTICIPACOES S.A.;Endereço da Sede;Rua Pamplona, 818;conjunto;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;11;35565566;todosformulariodereferencia@gp-investments.com
04.038.763/0001-82;2023-01-01;1;126101;CAIANDA PARTICIPACOES S.A.;Endereço para Correspondência;Rua Pamplona, 818;conjunto 92;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;11;35565566;todosformulariodereferencia@gp-investments.com
04.065.053/0001-41;2023-01-01;2;133320;BRZ Empreendimentos e Construções S.A.;Endereço da Sede;Rua Padre Marinho;nº 37, 4º andar;Santa Efigênia;Belo Horizonte;MG;Brasil;30140040;;;31;25378787;;;;guilherme.dias@brz.eng.br / ri@brz.eng.br
04.065.053/0001-41;2023-01-01;2;133320;BRZ Empreendimentos e Construções S.A.;Endereço para Correspondência;Rua Padre Marinho;nº 37, 4º andar;Santa Efigênia;Belo Horizonte;MG;Brasil;30140040;;;31;25378787;;;;guilherme.dias@brz.eng.br / ri@brz.eng.br
04.065.791/0001-99;2023-01-01;3;132829;Sinqia S.A.;Endereço da Sede;Rua Bela Cintra, 755;7º andar;Consolação;São Paulo;SP;Brasil;01415003;;;11;21824902;;;;ri@sinqia.com.br
04.065.791/0001-99;2023-01-01;3;132829;Sinqia S.A.;Endereço para Correspondência;Rua Bela Cintra, 755;7º andar;Consolação;São Paulo;SP;Brasil;01415003;;;11;21824902;;;;ri@sinqia.com.br
04.069.709/0001-02;2023-01-01;2;128843;Bionexo S.A.;Endereço da Sede;Avenida Juscelino Kubitschek, 1830;7° andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;;11;31338100;;;;ri@bionexo.com
04.069.709/0001-02;2023-01-01;2;128843;Bionexo S.A.;Endereço para Correspondência;Avenida Juscelino Kubitschek, 1830;7° andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;;11;31338100;;;;ri@bionexo.com
04.089.570/0001-50;2023-01-01;2;132883;ÁGUAS GUARIROBA S.A;Endereço da Sede;Rua Antonio Maria Coelho, n.º 5401;;Santa Fé;Campo Grande;MS;Brasil;79021170;;;67;33895748;;;;dri@aegea.com.br
04.089.570/0001-50;2023-01-01;2;132883;ÁGUAS GUARIROBA S.A;Endereço para Correspondência;Av. Brigadeiro Faria Lima, nº 1.663, Ed. Plaza São Lourenço;1 andar;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;dri@aegea.com.br
04.149.454/0001-80;2023-01-01;1;123137;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Endereço da Sede;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872667;;11;37872668;invest@ecorodovias.com.br
04.149.454/0001-80;2023-01-01;1;123137;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872667;;11;37872668;invest@ecorodovias.com.br
04.172.213/0001-51;2023-01-01;1;127147;CIA PIRATININGA DE FORCA E LUZ;Endereço da Sede;Rua Jorge de Figueiredo Correa, nº 1.632;(parte);Jd. Profª Tarcilia;Campinas;SP;Brasil;13087397;;;19;37568458;;;;ri@cpfl.com.br
04.172.213/0001-51;2023-01-01;1;127147;CIA PIRATININGA DE FORCA E LUZ;Endereço para Correspondência;Rua Jorge de Figueiredo Correa, nº 1.632;(parte);Jd. Profª Tarcilia;Campinas;SP;Brasil;13087397;;;19;37568458;;;;ri@cpfl.com.br
04.200.649/0001-07;2023-01-01;1;123889;COMPANHIA PROVINCIA DE SECURITIZACAO;Endereço da Sede;Avenida Engenheiro Luiz Carlos Berrini, 550;4º andar;Cidade Monções;São Paulo;SP;Brasil;04571925;;;11;50041980;;;;diretoria@provinciasecuritizadora.com.br
04.200.649/0001-07;2023-01-01;1;123889;COMPANHIA PROVINCIA DE SECURITIZACAO;Endereço para Correspondência;Avenida Engenheiro Luiz Carlos Berrini, 550;4º andar;Cidade Monções;São Paulo;SP;Brasil;04571925;;;11;55041980;;11;55041980;diretoria@provinciasecuritizadora.com.br
04.212.396/0001-91;2023-01-01;2;131293;Agasus S.A.;Endereço da Sede;Avenida Guido Caloi, nº 1985;Galpão 23;Jardim São Luís;São Paulo;SP;Brasil;05802140;;;11;28587630;;;;ri@voke.tech
04.212.396/0001-91;2023-01-01;2;131293;Agasus S.A.;Endereço para Correspondência;Avenida Guido Caloi, nº 1985;Galpão 23;Jardim São Luís;São Paulo;SP;Brasil;05802140;;;11;28587630;;;;ri@voke.tech
04.233.319/0001-18;2023-01-01;1;123407;NCF PARTICIPAÇÕES S/A;Endereço da Sede;Núcleo Cidade de Deus, Prédio Prata;4º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;11;36845222;;;;francisco.terra@bradesco.com.br
04.233.319/0001-18;2023-01-01;1;123407;NCF PARTICIPAÇÕES S/A;Endereço para Correspondência;Núcleo Cidade de Deus, Prédio Prata;4º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;11;36845222;;;;francisco.terra@bradesco.com.br
04.368.865/0001-66;2023-01-01;3;132872;Ligga Telecomunicações S.A.;Endereço da Sede;Rua Vicente Machado, nº 1.001;;Batel;Londrina;PR;Brasil;80420011;;;43;33751280;;;;ri@liggavc.com.br
04.368.865/0001-66;2023-01-01;3;132872;Ligga Telecomunicações S.A.;Endereço para Correspondência;Rua Vicente Machado, nº 1.001;;Batel;Londrina;PR;Brasil;80420011;;;43;33751280;;;;ri@liggavc.com.br
04.368.898/0001-06;2023-01-01;1;124625;Copel Distribuição S.A.;Endereço da Sede;Rua José Izidoro Biazetto, 158;Bloco C;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314141;;41;33314112;copel@copel.com
04.368.898/0001-06;2023-01-01;1;124625;Copel Distribuição S.A.;Endereço para Correspondência;Rua José Izidoro Biazetto, 158;Bloco A;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314269;;41;33312916;acionistas@copel.com
04.370.282/0001-70;2023-01-01;1;124626;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Endereço da Sede;Rua José Izidoro Biazetto, 158;Bloco A;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314141;;41;33314112;geracao@copel.com
04.370.282/0001-70;2023-01-01;1;124626;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Endereço para Correspondência;Rua José Izidoro Biazetto, 158;Bloco A;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314141;;41;33312849;acionistas@copel.com
04.423.567/0001-21;2023-01-01;1;124773;ENEVA S.A;Endereço da Sede;Praia de Botafogo nº 501, Bloco I, 2º e 4º andares;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;37213030;;;;ri@eneva.com.br
04.423.567/0001-21;2023-01-01;1;124773;ENEVA S.A;Endereço para Correspondência;Praia de Botafogo nº 501, Bloco I, 2º e 4º andares;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;37213030;;;;ri@eneva.com.br
04.437.534/0001-30;2023-01-01;3;127859;Locamérica Rent-a-Car S.A.;Endereço da Sede;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;31;32477755;mercado.capitais@localiza.com
04.437.534/0001-30;2023-01-01;3;127859;Locamérica Rent-a-Car S.A.;Endereço para Correspondência;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;31;32477755;mercado.capitais@localiza.com
04.739.720/0001-24;2023-01-01;5;131800;USINA TERMELÉTRICA PAMPA SUL S.A.;Endereço da Sede;Avenida Dois (Loteamento Parque Una Pelotas), 105;salas 507, 708, 710;São Gonçalo;Pelotas;RS;Brasil;96075166;;;53;32454000;;;;fernao.magalhaes@pampasulenergia.com.br
04.739.720/0001-24;2023-01-01;5;131800;USINA TERMELÉTRICA PAMPA SUL S.A.;Endereço para Correspondência;Avenida Dois (Loteamento Parque Una Pelotas), 105;salas 507, 708, 710;São Gonçalo;Pelotas;RS;Brasil;96075166;;;53;32454000;;;;fernao.magalhaes@pampasulenergia.com.br
04.752.991/0001-10;2023-01-01;3;133332;BIOMM S.A.;Endereço da Sede;Avenida Regent;nº 705,Lote 15 ao 21;Alphaville;Nova Lima;MG;Brasil;34018000;;;31;32991000;;;;renato.barbeiro@biomm.com
04.752.991/0001-10;2023-01-01;3;133332;BIOMM S.A.;Endereço para Correspondência;Avenida Regent;nº 705,Lote 15 ao 21;Alphaville;Nova Lima;MG;Brasil;34018000;;;31;32991000;;;;renato.barbeiro@biomm.com
04.821.041/0001-08;2023-01-01;1;123062;METALFRIO SOLUTIONS S.A.;Endereço da Sede;AV. ABRAHÃO GONÇALVES BRAGA, 412;KM 12,5 Via Anchieta;VILA LIVIERO;São Paulo;SP;Brasil;04186220;;;11;26279000;;11;26279196;ri@metalfrio.com.br
04.821.041/0001-08;2023-01-01;1;123062;METALFRIO SOLUTIONS S.A.;Endereço para Correspondência;AV. ABRAHÃO GONÇALVES BRAGA, 412;KM 12,5 Via Anchieta;VILA LIVIERO;São Paulo;SP;Brasil;04186220;;;11;26279000;;11;26279196;ri@metalfrio.com.br
04.895.728/0001-80;2023-01-01;1;124978;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Endereço da Sede;RODOVIA AUGUSTO MONTENEGRO, KM. 8,5;S/Nº;COQUEIRO;Belém;PA;Brasil;66823010;;;91;32161201;;91;32161201;ri@equatorialenergia.com.br
04.895.728/0001-80;2023-01-01;1;124978;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Endereço para Correspondência;RODOVIA AUGUSTO MONTENEGRO, KM. 8,5;S/Nº;COQUEIRO;Belém;PA;Brasil;66823010;;;61;34261010;;91;32161201;ri@equatorialenergia.com.br
04.902.979/0001-44;2023-01-01;2;123744;BCO AMAZONIA S.A.;Endereço da Sede;AVENIDA PRESIDENTE VARGAS , 800;SECRE;CAMPINA;Belém;PA;Brasil;66017910;;;91;40083340;;91;32235175;presi@basa.com.br
04.902.979/0001-44;2023-01-01;2;123744;BCO AMAZONIA S.A.;Endereço para Correspondência;AV. PRESIDENTE VARGAS Nº 800;3º andar CORIN;CAMPINA;Belém;PA;Brasil;66017901;;;91;40087875;;91;40083812;investidores@basa.com.br
04.912.242/0001-02;2023-01-01;1;123719;PORTUENSE FERRAGENS S/A;Endereço da Sede;PADRE EUTÍQUIO, NÚMERO 1055;TRAVESSA;BATISTA CAMPOS;Belém;PA;Brasil;66023710;;;91;40059103;;91;32226623;portuenseferragens@yahoo.com.br
04.912.242/0001-02;2023-01-01;1;123719;PORTUENSE FERRAGENS S/A;Endereço para Correspondência;TRAVESSA PADRE EUTÍQUIO, NÚMERO 1055;;BATISTA CAMPOS;Belém;PA;Brasil;66023710;;;91;40059103;;91;32226623;portuenseferragens@yahoo.com.br
04.913.711/0001-08;2023-01-01;5;129808;BCO ESTADO DO PARA S.A.;Endereço da Sede;Av. Presidente Vargas, n° 251;4° andar;Campina;Belém;PA;Brasil;66010000;;;91;33483211;;91;33483204;ri_banpara@banparanet.com.br
04.913.711/0001-08;2023-01-01;5;129808;BCO ESTADO DO PARA S.A.;Endereço para Correspondência;Av. Presidente Vargas, n° 251;4º andar;Campina;Belém;PA;Brasil;66010000;;;91;33483211;;;;ri_banpara@banparanet.com.br
04.972.092/0001-22;2023-01-01;1;127604;GRUPO FARTURA DE HORTIFRUT S.A.;Endereço da Sede;Avenida Comendador Aladino Selmi;2502 - Galpão 5;Pq. Cidade Campinas;Campinas;SP;Brasil;13069036;;;19;37467010;;9;;ri@redeoba.com.br
04.972.092/0001-22;2023-01-01;1;127604;GRUPO FARTURA DE HORTIFRUT S.A.;Endereço para Correspondência;Avenida Comendador Aladino Selmi;2502 - Galpão 5;Pq. Cidade Campinas;Campinas;SP;Brasil;13069036;;;19;37467010;;9;;ri@redeoba.com.br
04.986.320/0001-13;2023-01-01;4;125853;SER EDUCACIONAL S.A.;Endereço da Sede;Av. da Saudade, 254;;Santo Amaro;Recife;PE;Brasil;50100200;;;11;970932225;;;;ri@sereducacional.com
04.986.320/0001-13;2023-01-01;4;125853;SER EDUCACIONAL S.A.;Endereço para Correspondência;Av. da Saudade, 254;;Santo Amaro;Recife;PE;Brasil;50100200;;;11;970932225;;;;ri@sereducacional.com
04.992.714/0001-84;2023-01-01;3;127112;Nova Transportadora do Sudeste S.A. - NTS;Endereço da Sede;Praia do Flamengo, nº 200;Salas 2201 e 2301;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;;21;32509200;;21;2509200;investor.relations@ntsbrasil.com
04.992.714/0001-84;2023-01-01;3;127112;Nova Transportadora do Sudeste S.A. - NTS;Endereço para Correspondência;Praia do Flamengo, nº 200;Salas 2201 e 2301;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;;21;32509200;;21;2509200;investor.relations@ntsbrasil.com
05.197.443/0001-38;2023-01-01;2;128337;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Endereço da Sede;Avenida Heráclito Graça;nº 406;Centro;Fortaleza;CE;Brasil;60140060;;;85;32559005;;85;00000000;ri@hapvida.com.br
05.197.443/0001-38;2023-01-01;2;128337;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Endereço para Correspondência;Avenida Heráclito Graça;nº 406;Centro;Fortaleza;CE;Brasil;60140060;;;85;32559005;;85;00000000;ri@hapvida.com.br
05.303.439/0001-07;2023-01-01;4;131222;Unigel Participações S.A.;Endereço da Sede;Avenida Engenheiro Luís Carlos Berrini, 105;11º andar;Cidade Monções;São Paulo;SP;Brasil;04571010;;;11;25046001;;;;ri@unigel.com.br
05.303.439/0001-07;2023-01-01;4;131222;Unigel Participações S.A.;Endereço para Correspondência;Avenida Engenheiro Luís Carlos Berrini, 105;11º andar;Cidade Monções;São Paulo;SP;Brasil;04571010;;;11;25046001;;;;ri@unigel.com.br
05.336.882/0001-84;2023-01-01;1;127731;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Endereço da Sede;Rua do Passeio, 38 - Setor 2;Torre 2 - Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;39619400;;21;39619400;luiz.leite@celeogroup.com
05.336.882/0001-84;2023-01-01;1;127731;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Endereço para Correspondência;Rua do Passeio, 38 - Setor 2;Torre 2 - Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;39619400;;21;39619400;luiz.leite@celeogroup.com
05.347.060/0001-07;2023-01-01;1;127843;Interplayers Soluções Integradas S.A.;Endereço da Sede;Av. Engenheiro Eusébio Stevaux, 1.566;;Jurubatuba;São Paulo;SP;Brasil;04696000;;;11;56944848;;;;ri@interplayers.com.br
05.347.060/0001-07;2023-01-01;1;127843;Interplayers Soluções Integradas S.A.;Endereço para Correspondência;Av. Engenheiro Eusébio Stevaux, 1.566;;Jurubatuba;São Paulo;SP;Brasil;04696000;;;11;56944848;;;;ri@interplayers.com.br
05.495.546/0001-84;2023-01-01;2;127100;Litela Participações S.A. - Em Liquidação;Endereço da Sede;Av. Ayrton Senna;3000 - sala 4098;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;;21;35960400;;;;governance@eximiacapital.com
05.495.546/0001-84;2023-01-01;2;127100;Litela Participações S.A. - Em Liquidação;Endereço para Correspondência;Av. Ayrton Senna;3000 - sala 4098;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;;21;35960400;;;;governance@eximiacapital.com
05.878.397/0001-32;2023-01-01;2;131624;ALLOS S.A.;Endereço da Sede;Avenida Afrânio de Melo Franco, 290;1º andar;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;25839800;;;;ri@allos.co
05.878.397/0001-32;2023-01-01;2;131624;ALLOS S.A.;Endereço para Correspondência;Avenida Afrânio de Melo Franco, 290;1º andar;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;25839800;;;;ri@allos.co
05.917.486/0001-40;2023-01-01;2;131431;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Endereço da Sede;Rodovia BA-262, Ilhéus x Uruçuca, s/nº, Km 2,8 Quadra A;Polo de Informática;Iguape;Ilhéus;BA;Brasil;45658335;;;11;30353777;;;;ri@wdcnet.com.br
05.917.486/0001-40;2023-01-01;2;131431;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.629;4º Andar;Vila Olímpia;São Paulo;SP;Brasil;04547006;;;11;30353777;;;;ri@wdcnet.com.br
06.016.348/0001-53;2023-01-01;2;135061;Ventos do Sul Energia S.A.;Endereço da Sede;Av. Carlos Gomes, 222;Sala 701;Auxiliadora;Porto Alegre;RS;Brasil;90480000;;;51;21185800;;;;ri@ventosdosulenergia.com.br
06.016.348/0001-53;2023-01-01;2;135061;Ventos do Sul Energia S.A.;Endereço para Correspondência;Av. Carlos Gomes, 222;Sala 701;Auxiliadora;Porto Alegre;RS;Brasil;90480000;;;51;21185800;;;;ri@ventosdosulenergia.com.br
06.047.087/0001-39;2023-01-01;1;127989;Rede D'Or São Luiz S.A.;Endereço da Sede;Rua Francisco Marengo, nº 1.312;;Tatuapé;São Paulo;SP;Brasil;03313000;;;21;32394700;;21;32394700;otavio.lazcano@rededor.com.br
06.047.087/0001-39;2023-01-01;1;127989;Rede D'Or São Luiz S.A.;Endereço para Correspondência;Rua Voluntários da Pátria, 138;sobreloja;Botafogo;Rio de Janeiro;RJ;Brasil;22270010;;;21;32394700;;21;32394700;otavio.lazcano@rededor.com.br
06.057.223/0001-71;2023-01-01;1;127885;SENDAS DISTRIBUIDORA S.A.;Endereço da Sede;Av. Ayrton Senna, 6.000, Lote 2;Pal 48959, Anexo A;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775005;;;11;34115042;;;;ri@assai.com.br
06.057.223/0001-71;2023-01-01;1;127885;SENDAS DISTRIBUIDORA S.A.;Endereço para Correspondência;Av. Aricanduva, 5.555, Central Administrativa Assaí;Âncora E;Vila Matilde;São Paulo;SP;Brasil;03527000;;;11;34115042;;;;ri@assai.com.br
06.164.253/0001-87;2023-01-01;2;129673;GOL LINHAS AEREAS INTELIGENTES S.A.;Endereço da Sede;Praça Comandante Lineu Gomes S/N;Portaria 3;Jardim Aeroporto;São Paulo;SP;Brasil;04626020;;;11;21284700;;11;0987888;ri@voegol.com.br
06.164.253/0001-87;2023-01-01;2;129673;GOL LINHAS AEREAS INTELIGENTES S.A.;Endereço para Correspondência;Praça Comandante Lineu Gomes S/N;Portaria 3;Jardim Aeroporto;São Paulo;SP;Brasil;04626020;;;11;21284700;;11;0987888;ri@voegol.com.br
06.272.793/0001-84;2023-01-01;1;124977;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Endereço da Sede;Alameda A, QDA SQS, Loteamento Quitandinha;s/n;Altos do Calhau;São Luís;MA;Brasil;65071680;;;98;32178000;;98;32178000;ri@equatorialenergia.com.br
06.272.793/0001-84;2023-01-01;1;124977;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Endereço para Correspondência;Alameda A, QDA SQS, Loteamento Quitandinha;s/n;Altos do Calhau;São Luís;MA;Brasil;65071680;;;61;34261010;;98;32178000;ri@equatorialenergia.com.br
06.347.409/0001-65;2023-01-01;1;127503;SBF Comércio de Produtos Esportivos S.A.;Endereço da Sede;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;;11;985466336;;;;ri@centauro.com.br
06.347.409/0001-65;2023-01-01;1;127503;SBF Comércio de Produtos Esportivos S.A.;Endereço para Correspondência;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;;11;985466336;;;;ri@centauro.com.br
06.626.253/0001-51;2023-01-01;1;126127;EMPREENDIMENTOS PAGUE MENOS S.A.;Endereço da Sede;Rua Senador Pompeu;nº 1520;Centro;Fortaleza;CE;Brasil;60025002;;;85;32555544;;85;32311200;ri@pmenos.com.br
06.626.253/0001-51;2023-01-01;1;126127;EMPREENDIMENTOS PAGUE MENOS S.A.;Endereço para Correspondência;Rua Senador Pompeu;nº 1520;Centro;Fortaleza;CE;Brasil;60025002;;;85;32555544;;85;32311200;ri@pmenos.com.br
06.977.745/0001-91;2023-01-01;2;128200;BR MALLS PARTICIPACOES S.A.;Endereço da Sede;AV AFRANIO DE MELO FRANCO,290;salas 102,103,104;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;31389900;;21;31389900;gd-ri@brmalls.com.br
06.977.745/0001-91;2023-01-01;2;128200;BR MALLS PARTICIPACOES S.A.;Endereço para Correspondência;AV AFRANIO DE MELO FRANCO,290;salas 102,103,104;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;31389900;;21;31389900;brmalls@brmalls.com.br
06.977.751/0001-49;2023-01-01;4;133018;BR PROPERTIES S.A.;Endereço da Sede;Av. das Nações Unidas, 12.901, 16º andar, escritório 1.602;CENU - Torre Oeste;Brooklin;São Paulo;SP;Brasil;04578910;;;11;32011000;;;;ri@brpr.com.br
06.977.751/0001-49;2023-01-01;4;133018;BR PROPERTIES S.A.;Endereço para Correspondência;Av. das Nações Unidas, 12.901, 16º andar, escritório 1.602;CENU - Torre Oeste;Brooklin;São Paulo;SP;Brasil;04578910;;;11;32011000;;;;ri@brpr.com.br
06.981.176/0001-58;2023-01-01;1;127084;CEMIG GERACAO E TRANSMISSAO S.A.;Endereço da Sede;Avenida Barbacena, 1200;16° andar - Ala B1;Santo Agostinho;Belo Horizonte;MG;Brasil;31190924;;;31;35063930;;31;35063933;ri@cemig.com.br
06.981.176/0001-58;2023-01-01;1;127084;CEMIG GERACAO E TRANSMISSAO S.A.;Endereço para Correspondência;Avenida Barbacena, 1200;16° andar - Ala B1;Santo Agostinho;Belo Horizonte;MG;Brasil;31190924;;;31;35063930;;31;35063933;ri@cemig.com.br
06.981.180/0001-16;2023-01-01;1;127082;CEMIG DISTRIBUICAO S.A.;Endereço da Sede;Av. Barbacena, 1200;16º andar, ala A1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065024;;;;ri@cemig.com.br
06.981.180/0001-16;2023-01-01;1;127082;CEMIG DISTRIBUICAO S.A.;Endereço para Correspondência;Av. Barbacena, 1200;16º andar, ala A1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065024;;;;ri@cemig.com.br
06.981.381/0001-13;2023-01-01;1;127591;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Endereço da Sede;Rodovia SP 147;KM 135;Fazenda SantoAntônio;Piracicaba;SP;Brasil;13433899;;;19;34298199;;19;4298199;ri@ctc.com.br
06.981.381/0001-13;2023-01-01;1;127591;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Endereço para Correspondência;Rodovia SP 147;KM 135;Fazenda SantoAntônio;Piracicaba;SP;Brasil;13433899;;;19;34298199;;19;4298199;ri@ctc.com.br
07.040.108/0001-57;2023-01-01;2;125651;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Endereço da Sede;AV. LAURO VIEIRA CHAVES;1030;VILA UNIAO;Fortaleza;CE;Brasil;60422901;;;85;31011809;;85;31011822;ri@cagece.com.br
07.040.108/0001-57;2023-01-01;2;125651;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Endereço para Correspondência;AV. LAURO VIEIRA CHAVES;1030;VILA UNIAO;Fortaleza;CE;Brasil;60422901;;;85;31011798;;85;31011718;ri@cagece.com.br
07.043.628/0001-13;2023-01-01;1;127125;CLARO TELECOM PARTICIPAÇÕES S.A.;Endereço da Sede;Rua Henri Dunant, nº 780;Torre B - 2º andar;Santo Amaro;São Paulo;SP;Brasil;04709110;;;11;43132019;;11;43132019;presidencia@claro.com.br
07.043.628/0001-13;2023-01-01;1;127125;CLARO TELECOM PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Henri Dunant, nº 780;Torre B - 2º andar;Santo Amaro;São Paulo;SP;Brasil;04709110;;;11;43132019;;11;43132019;presidencia@claro.com.br
07.047.251/0001-70;2023-01-01;1;125028;CIA ENERGETICA DO CEARA - COELCE;Endereço da Sede;Rua Padre Valdevino;150;Centro;Fortaleza;CE;Brasil;60135040;;;85;34534029;;85;34534947;brasil.investorrelations@enel.com
07.047.251/0001-70;2023-01-01;1;125028;CIA ENERGETICA DO CEARA - COELCE;Endereço para Correspondência;Rua Padre Valdevino;150;Centro;Fortaleza;CE;Brasil;60135040;;;85;34534029;;85;34534947;brasil.investorrelations@enel.com
07.119.838/0001-48;2023-01-01;1;127592;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Endereço da Sede;Rua das Olimpíadas , 242;4º andar;VIla Olímpia;São Paulo;SP;Brasil;04551000;;;11;31649485;;;;estruturadas@cashme.com.br
07.119.838/0001-48;2023-01-01;1;127592;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Endereço para Correspondência;Rua das Olimpíadas , 242;4º andar;VIla Olímpia;São Paulo;SP;Brasil;04551000;;;11;31649485;;;;estruturadas@cashme.com.br
