CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
03.983.431/0001-03;2023-01-01;3;131635;EDP - ENERGIAS DO BRASIL S.A.;Valor Econômico;SP
04.030.182/0001-02;2023-01-01;1;126099;CABINDA PARTICIPACOES S.A.;O Dia;SP
04.030.182/0001-02;2023-01-01;1;126099;CABINDA PARTICIPACOES S.A.;www.portalneo1.net;SP
04.031.213/0001-31;2023-01-01;1;126100;CACONDE PARTICIPACOES S.A.;O Dia;SP
04.031.213/0001-31;2023-01-01;1;126100;CACONDE PARTICIPACOES S.A.;www.portalneo1.net;SP
04.032.433/0001-80;2023-01-01;6;132817;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Comercial do Estado;RJ
04.032.433/0001-80;2023-01-01;6;132817;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;www.luzdigi.com.br;SP
04.038.763/0001-82;2023-01-01;1;126101;CAIANDA PARTICIPACOES S.A.;O Dia;SP
04.038.763/0001-82;2023-01-01;1;126101;CAIANDA PARTICIPACOES S.A.;www.portalneo1.net;SP
04.065.053/0001-41;2023-01-01;2;133320;BRZ Empreendimentos e Construções S.A.;Diário Oficial do Estado de Minas Gerais;MG
04.065.053/0001-41;2023-01-01;2;133320;BRZ Empreendimentos e Construções S.A.;Jornal hoje em dia;MG
04.065.053/0001-41;2023-01-01;2;133320;BRZ Empreendimentos e Construções S.A.;www.valor.com.br/valor-ri;MG
04.065.791/0001-99;2023-01-01;3;132829;Sinqia S.A.;Valor Econômico;SP
04.065.791/0001-99;2023-01-01;3;132829;Sinqia S.A.;www.portalneo1.net;SP
04.069.709/0001-02;2023-01-01;2;128843;Bionexo S.A.;Diário Oficial do Estado de São Paulo;SP
04.069.709/0001-02;2023-01-01;2;128843;Bionexo S.A.;http://www.portalneo1.net;SP
04.069.709/0001-02;2023-01-01;2;128843;Bionexo S.A.;Valor Econômico;SP
04.089.570/0001-50;2023-01-01;2;132883;ÁGUAS GUARIROBA S.A;Correio do Estado (Campo Grande);MS
04.089.570/0001-50;2023-01-01;2;132883;ÁGUAS GUARIROBA S.A;Diário Oficial;MS
04.089.570/0001-50;2023-01-01;2;132883;ÁGUAS GUARIROBA S.A;https://www.rededivulgacao.com.br/noticias-corporativas/;SP
04.149.454/0001-80;2023-01-01;1;123137;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;https://valor.globo.com/empresas/valor-empresas-360/ecorodovias/;SP
04.149.454/0001-80;2023-01-01;1;123137;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Valor Econômico;SP
04.172.213/0001-51;2023-01-01;1;127147;CIA PIRATININGA DE FORCA E LUZ;Correio Popular (Campinas);SP
04.172.213/0001-51;2023-01-01;1;127147;CIA PIRATININGA DE FORCA E LUZ;www.cpfl.com.br/ri;SP
04.172.213/0001-51;2023-01-01;1;127147;CIA PIRATININGA DE FORCA E LUZ;www.valor.com.br/valor-ri;SP
04.200.649/0001-07;2023-01-01;1;123889;COMPANHIA PROVINCIA DE SECURITIZACAO;Diario Oficial do Estado;SP
04.200.649/0001-07;2023-01-01;1;123889;COMPANHIA PROVINCIA DE SECURITIZACAO;Jornal do Comércio;SP
04.200.649/0001-07;2023-01-01;1;123889;COMPANHIA PROVINCIA DE SECURITIZACAO;www.provinciasecuritizadora.com.br;SP
04.212.396/0001-91;2023-01-01;2;131293;Agasus S.A.;Gazeta Mercantil;SP
04.233.319/0001-18;2023-01-01;1;123407;NCF PARTICIPAÇÕES S/A;Valor Econômico;SP
04.368.865/0001-66;2023-01-01;3;132872;Ligga Telecomunicações S.A.;Diario Oficial do Estado;PR
04.368.865/0001-66;2023-01-01;3;132872;Ligga Telecomunicações S.A.;Folha de Londrina;PR
04.368.898/0001-06;2023-01-01;1;124625;Copel Distribuição S.A.;https://valor.globo.com/valor-ri/;SP
04.368.898/0001-06;2023-01-01;1;124625;Copel Distribuição S.A.;portal.mzgroup.com;SP
04.368.898/0001-06;2023-01-01;1;124625;Copel Distribuição S.A.;Valor Econômico;SP
04.370.282/0001-70;2023-01-01;1;124626;COPEL GERAÇÃO E TRANSMISSÃO S.A.;https://valor.globo.com/valor-ri/;SP
04.370.282/0001-70;2023-01-01;1;124626;COPEL GERAÇÃO E TRANSMISSÃO S.A.;portal.mzgroup.com;SP
04.370.282/0001-70;2023-01-01;1;124626;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Valor Econômico;SP
04.423.567/0001-21;2023-01-01;1;124773;ENEVA S.A;Monitor Mercantil;RJ
04.423.567/0001-21;2023-01-01;1;124773;ENEVA S.A;portal.mzgroup.com/fatos-relevantes/;SP
04.437.534/0001-30;2023-01-01;3;127859;Locamérica Rent-a-Car S.A.;Hoje em Dia;MG
04.739.720/0001-24;2023-01-01;5;131800;USINA TERMELÉTRICA PAMPA SUL S.A.;Diário Popular de Pelotas;RS
04.752.991/0001-10;2023-01-01;3;133332;BIOMM S.A.;Diário do Comércio (Belo Horizonte);MG
04.752.991/0001-10;2023-01-01;3;133332;BIOMM S.A.;O Dia;SP
04.752.991/0001-10;2023-01-01;3;133332;BIOMM S.A.;www.portalneo1.net/;MG
04.821.041/0001-08;2023-01-01;1;123062;METALFRIO SOLUTIONS S.A.;Valor Econômico;SP
04.895.728/0001-80;2023-01-01;1;124978;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;DIARIO DO PARÁ;PA
04.895.728/0001-80;2023-01-01;1;124978;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Diário Oficial do Estado do Pará;PA
04.895.728/0001-80;2023-01-01;1;124978;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Folha de São Paulo;SP
04.895.728/0001-80;2023-01-01;1;124978;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;www.equatorialenergia.com.br;SP
04.902.979/0001-44;2023-01-01;2;123744;BCO AMAZONIA S.A.;Diário Oficial do Estado;PA
04.902.979/0001-44;2023-01-01;2;123744;BCO AMAZONIA S.A.;O Diário do Pará;PA
04.902.979/0001-44;2023-01-01;2;123744;BCO AMAZONIA S.A.;O Liberal;PA
04.913.711/0001-08;2023-01-01;5;129808;BCO ESTADO DO PARA S.A.;Diário Oficial do Estado do Pará;PA
04.913.711/0001-08;2023-01-01;5;129808;BCO ESTADO DO PARA S.A.;Jornal Diario do Pará;PA
04.913.711/0001-08;2023-01-01;5;129808;BCO ESTADO DO PARA S.A.;Jornal O Liberal;PA
04.972.092/0001-22;2023-01-01;1;127604;GRUPO FARTURA DE HORTIFRUT S.A.;Correio Popular (Campinas);SP
04.972.092/0001-22;2023-01-01;1;127604;GRUPO FARTURA DE HORTIFRUT S.A.;Portalneo;SP
04.986.320/0001-13;2023-01-01;4;125853;SER EDUCACIONAL S.A.;Diário de Pernambuco;PE
04.986.320/0001-13;2023-01-01;4;125853;SER EDUCACIONAL S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
04.992.714/0001-84;2023-01-01;3;127112;Nova Transportadora do Sudeste S.A. - NTS;Diário Comercial;RJ
04.992.714/0001-84;2023-01-01;3;127112;Nova Transportadora do Sudeste S.A. - NTS;Portal MZ Group: https://portal.mzgroup.com;RJ
04.992.714/0001-84;2023-01-01;3;127112;Nova Transportadora do Sudeste S.A. - NTS;Website RI: https://ri.ntsbrasil.com;RJ
05.197.443/0001-38;2023-01-01;2;128337;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Empresas.Net;SP
05.197.443/0001-38;2023-01-01;2;128337;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;https://oestadoce.com.br/digital/;CE
05.197.443/0001-38;2023-01-01;2;128337;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;https://ri.hapvida.com.br/;SP
05.197.443/0001-38;2023-01-01;2;128337;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Jornal "O Estado";CE
05.303.439/0001-07;2023-01-01;4;131222;Unigel Participações S.A.;Diário Oficial do Estado de São Paulo;SP
05.303.439/0001-07;2023-01-01;4;131222;Unigel Participações S.A.;https://ri.unigel.com.br/;SP
05.303.439/0001-07;2023-01-01;4;131222;Unigel Participações S.A.;O Dia;SP
05.303.439/0001-07;2023-01-01;4;131222;Unigel Participações S.A.;Valor Econômico;SP
05.336.882/0001-84;2023-01-01;1;127731;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Valor Econômico;RJ
05.347.060/0001-07;2023-01-01;1;127843;Interplayers Soluções Integradas S.A.;https://portal.mzgroup.com/;SP
05.347.060/0001-07;2023-01-01;1;127843;Interplayers Soluções Integradas S.A.;Jornal Valor Econômico;SP
05.347.060/0001-07;2023-01-01;1;127843;Interplayers Soluções Integradas S.A.;www.interplayers.com.br/ri;SP
05.495.546/0001-84;2023-01-01;2;127100;Litela Participações S.A. - Em Liquidação;Monitor Mercantil;RJ
05.878.397/0001-32;2023-01-01;2;131624;ALLOS S.A.;Valor Econômico;RJ
05.878.397/0001-32;2023-01-01;2;131624;ALLOS S.A.;Valor Econômico versão digital;RJ
05.917.486/0001-40;2023-01-01;2;131431;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;A Tarde Salvador;BA
05.917.486/0001-40;2023-01-01;2;131431;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;portalneo1.net;BR
05.917.486/0001-40;2023-01-01;2;131431;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;ri.wdcnet.com.br;SP
06.016.348/0001-53;2023-01-01;2;135061;Ventos do Sul Energia S.A.;Jornal do Comércio;RS
06.016.348/0001-53;2023-01-01;2;135061;Ventos do Sul Energia S.A.;www.jornaldocomercio.com/publicidade-legal;RS
06.047.087/0001-39;2023-01-01;1;127989;Rede D'Or São Luiz S.A.;Diário Comercial;SP
06.047.087/0001-39;2023-01-01;1;127989;Rede D'Or São Luiz S.A.;Portal NEO1;SP
06.057.223/0001-71;2023-01-01;1;127885;SENDAS DISTRIBUIDORA S.A.;O Estado de São Paulo;SP
06.057.223/0001-71;2023-01-01;1;127885;SENDAS DISTRIBUIDORA S.A.;www.portalneo1.net/;SP
06.164.253/0001-87;2023-01-01;2;129673;GOL LINHAS AEREAS INTELIGENTES S.A.;Valor Econômico;SP
06.272.793/0001-84;2023-01-01;1;124977;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Folha de São Paulo;SP
06.272.793/0001-84;2023-01-01;1;124977;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;O Imparcial;MA
06.347.409/0001-65;2023-01-01;1;127503;SBF Comércio de Produtos Esportivos S.A.;https://www.jornalodiasp.com.br/;SP
06.347.409/0001-65;2023-01-01;1;127503;SBF Comércio de Produtos Esportivos S.A.;O Dia;SP
06.347.409/0001-65;2023-01-01;1;127503;SBF Comércio de Produtos Esportivos S.A.;www.portalneo1.net;BR
06.626.253/0001-51;2023-01-01;1;126127;EMPREENDIMENTOS PAGUE MENOS S.A.;https://ri.paguemenos.com.br/;CE
06.626.253/0001-51;2023-01-01;1;126127;EMPREENDIMENTOS PAGUE MENOS S.A.;Jornal O Povo;CE
06.977.745/0001-91;2023-01-01;2;128200;BR MALLS PARTICIPACOES S.A.;Valor Econômico;RJ
06.977.751/0001-49;2023-01-01;4;133018;BR PROPERTIES S.A.;www.brpr.com.br;BR
06.977.751/0001-49;2023-01-01;4;133018;BR PROPERTIES S.A.;www.brpr.com.br;BR
06.977.751/0001-49;2023-01-01;4;133018;BR PROPERTIES S.A.;www.brpr.com.br;BR
06.981.176/0001-58;2023-01-01;1;127084;CEMIG GERACAO E TRANSMISSAO S.A.;O Tempo (Belo Horizonte);MG
06.981.180/0001-16;2023-01-01;1;127082;CEMIG DISTRIBUICAO S.A.;O Tempo (Belo Horizonte);MG
06.981.381/0001-13;2023-01-01;1;127591;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Diario Oficial do Estado;SP
06.981.381/0001-13;2023-01-01;1;127591;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Valor Econômico;SP
07.040.108/0001-57;2023-01-01;2;125651;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Diário Oficial do Estado;CE
07.040.108/0001-57;2023-01-01;2;125651;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Jornal O Povo;CE
07.043.628/0001-13;2023-01-01;1;127125;CLARO TELECOM PARTICIPAÇÕES S.A.;https://valor.globo.com/valor-ri/;SP
07.043.628/0001-13;2023-01-01;1;127125;CLARO TELECOM PARTICIPAÇÕES S.A.;https://www.claro.com.br/claropar;SP
07.043.628/0001-13;2023-01-01;1;127125;CLARO TELECOM PARTICIPAÇÕES S.A.;Valor Econômico;SP
07.047.251/0001-70;2023-01-01;1;125028;CIA ENERGETICA DO CEARA - COELCE;O Povo;CE
07.119.838/0001-48;2023-01-01;1;127592;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Folha de São Paulo;SP
07.206.816/0001-15;2023-01-01;4;133195;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;O Povo;CE
07.237.373/0001-20;2023-01-01;3;127606;BCO NORDESTE DO BRASIL S.A.;Jornal O Povo;CE
07.253.321/0001-47;2023-01-01;1;126084;CARBOMIL SA MINER. E INDUSTRIA;Jornal O Povo Digital;CE
07.253.321/0001-47;2023-01-01;1;126084;CARBOMIL SA MINER. E INDUSTRIA;O Povo;CE
07.275.159/0001-68;2023-01-01;1;126271;PETROLEO LUB DO NORDESTE SA;DIARIO OFICIAL DO ESTADO DO CEARÁ;CE
07.282.377/0001-20;2023-01-01;2;130847;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
07.282.377/0001-20;2023-01-01;2;130847;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
07.282.377/0001-20;2023-01-01;2;130847;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Monitor Mercantil;SP
07.334.600/0001-35;2023-01-01;2;127046;MARINA DE IRACEMA PARK SA;Jornal o Estado;CE
07.401.436/0001-31;2023-01-01;1;127302;ELDORADO BRASIL CELULOSE S.A.;Valor Econômico;SP
07.415.333/0001-20;2023-01-01;1;127488;SIMPAR S.A.;O Estado de São Paulo;SP
07.437.016/0001-05;2023-01-01;1;130831;CINESYSTEM S.A.;O MARINGA;PR
07.437.016/0001-05;2023-01-01;1;130831;CINESYSTEM S.A.;Valor Econômico/ri;SP
07.526.557/0001-00;2023-01-01;1;127327;AMBEV S.A.;https://valor.globo.com/valor-ri/fatos-relevantes/;SP
07.594.978/0001-78;2023-01-01;1;127211;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Folha de São Paulo;SP
07.594.978/0001-78;2023-01-01;1;127211;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;https://investor.smartfit.com.br/;SP
07.594.978/0001-78;2023-01-01;1;127211;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;https://publicidadelegal.folha.com.br;SP
07.628.528/0001-59;2023-01-01;1;127203;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;O Estado de São Paulo;SP
07.636.657/0001-99;2023-01-01;2;129136;Aço Verde do Brasil S.A;O Progresso;MA
07.659.538/0001-51;2023-01-01;2;133253;DINAMICA ENERGIA S.A.;Diário Oficial;RJ
07.659.538/0001-51;2023-01-01;2;133253;DINAMICA ENERGIA S.A.;Monitor Mercantil;RJ
07.689.002/0001-89;2023-01-01;1;123249;EMBRAER S.A.;O Vale;SP
07.689.002/0001-89;2023-01-01;1;123249;EMBRAER S.A.;Portal Valor Econômico www.valor.globo.com/empresas/valor-empresas-360/embraer/;BR
07.689.002/0001-89;2023-01-01;1;123249;EMBRAER S.A.;ri.embraer.com.br;BR
07.689.002/0001-89;2023-01-01;1;123249;EMBRAER S.A.;Valor Econômico;SP
07.704.246/0001-93;2023-01-01;1;126094;Datora Participações e Serviços S.A.;Diário do Comércio de Belo Horizonte;MG
07.718.269/0001-57;2023-01-01;1;123304;SPRINGS GLOBAL PARTICIPACOES S.A.;Jornal de Notícias - Montes Claros;MG
07.802.794/0001-56;2023-01-01;3;131074;ESSENTIA PCHS S.A.;http://ri.essentiaenergia.com.br/;SP
07.802.794/0001-56;2023-01-01;3;131074;ESSENTIA PCHS S.A.;https://portal.mzgroup.com/;SP
07.802.794/0001-56;2023-01-01;3;131074;ESSENTIA PCHS S.A.;Jornal Data Mercantil;SP
07.816.890/0001-53;2023-01-01;1;127438;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Valor Econômico;SP
07.816.890/0001-53;2023-01-01;1;127438;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;valor.globo.com/valor-ri/fatos-relevantes/;SP
07.820.907/0001-46;2023-01-01;4;129239;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Diário do Comércio;SP
07.823.262/0001-03;2023-01-01;1;123009;Foz do Rio Claro Energia S.A.;Jornal Valor Econômico;SP
07.857.093/0001-14;2023-01-01;2;130770;AURA MINERALS INC.;http://auraminerals.com/;SP
07.857.093/0001-14;2023-01-01;2;130770;AURA MINERALS INC.;https://valor.globo.com/valor-ri/;SP
07.857.850/0001-50;2023-01-01;1;124379;GP INVESTMENTS, LTD.;Portal Neo1 (www.portalneo1.net);SP
07.859.510/0001-68;2023-01-01;2;128849;JHSF MALLS S.A.;Diário Oficial do Estado de São Paulo - D.O.E.S.P;SP
07.859.510/0001-68;2023-01-01;2;128849;JHSF MALLS S.A.;O Estado de São Paulo;SP
07.859.510/0001-68;2023-01-01;2;128849;JHSF MALLS S.A.;www.portalneo1.net;SP
07.859.971/0001-30;2023-01-01;2;127130;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Diário Oficial do Estado;RJ
07.859.971/0001-30;2023-01-01;2;127130;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Portal NEO1 (http://www.portalneo1.net/);SP
07.859.971/0001-30;2023-01-01;2;127130;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Valor Econômico;SP
07.882.930/0001-65;2023-01-01;1;127459;Mitre Realty Empreendimentos e Participações S.A.;https :://www jornalodiasp com br;SP
07.882.930/0001-65;2023-01-01;1;127459;Mitre Realty Empreendimentos e Participações S.A.;Jornal o Dia;SP
07.976.147/0001-60;2023-01-01;1;128028;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;ri.movida.com.br;SP
08.065.557/0001-12;2023-01-01;2;131112;TECNISA S.A.;Folha de São Paulo;SP
08.065.557/0001-12;2023-01-01;2;131112;TECNISA S.A.;http://publicidadelegal.folha.uol.com.br/;BR
08.065.557/0001-12;2023-01-01;2;131112;TECNISA S.A.;http://www.ibri.com.br/rede-de-divulgacao;BR
08.070.508/0001-78;2023-01-01;1;128172;RAIZEN ENERGIA S.A.;Diário Comercial;SP
08.070.508/0001-78;2023-01-01;1;128172;RAIZEN ENERGIA S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
08.078.847/0001-09;2023-01-01;2;127656;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;O Estado de São Paulo;SP
08.078.847/0001-09;2023-01-01;2;127656;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Portal digital de Publicações - O Estado de São Paulo;SP
08.159.965/0001-33;2023-01-01;2;125134;IGUA SANEAMENTO S.A.;Diário Oficial do Estado de São Paulo;SP
08.159.965/0001-33;2023-01-01;2;125134;IGUA SANEAMENTO S.A.;Site de Relações com Investidores (https://ri.igua.com.br/);SP
08.159.965/0001-33;2023-01-01;2;125134;IGUA SANEAMENTO S.A.;Valor Econômico (https://valor.globo.com/);SP
08.170.849/0001-15;2023-01-01;2;136093;DESKTOP S.A.;Folha de São Paulo;SP
08.170.849/0001-15;2023-01-01;2;136093;DESKTOP S.A.;Portal Neo1 -  https://portal.mzgroup.com/fatos-relevantes/;SP
08.213.823/0001-07;2023-01-01;1;123091;AURA ALMAS MINERAÇÃO S.A.;Diário Oficial do Estado do Tocantins;TO
08.213.823/0001-07;2023-01-01;1;123091;AURA ALMAS MINERAÇÃO S.A.;Folha Capital de Tocantins;TO
08.262.121/0001-13;2023-01-01;1;131609;Alubar Metais e Cabo S.A.;Diário do Pará;PA
08.262.121/0001-13;2023-01-01;1;131609;Alubar Metais e Cabo S.A.;Diário do Pará;PA
08.262.121/0001-13;2023-01-01;1;131609;Alubar Metais e Cabo S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
08.262.121/0001-13;2023-01-01;1;131609;Alubar Metais e Cabo S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
08.262.121/0001-13;2023-01-01;1;131609;Alubar Metais e Cabo S.A.;O Liberal;PA
08.262.121/0001-13;2023-01-01;1;131609;Alubar Metais e Cabo S.A.;O Liberal;PA
08.294.224/0001-65;2023-01-01;2;131171;JHSF PARTICIPACOES S.A.;Diário Oficial do Estado;SP
08.294.224/0001-65;2023-01-01;2;131171;JHSF PARTICIPACOES S.A.;O Estado de São Paulo;SP
08.312.229/0001-73;2023-01-01;1;125576;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Valor Econômico;SP
08.312.229/0001-73;2023-01-01;1;125576;EZ TEC EMPREEND. E PARTICIPACOES S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
08.322.396/0001-03;2023-01-01;2;128451;CERRADINHO BIOENERGIA S.A.;http://www.cerradinhobio.com.br/home-ri/;GO
08.322.396/0001-03;2023-01-01;2;128451;CERRADINHO BIOENERGIA S.A.;O Hoje;GO
08.324.196/0001-81;2023-01-01;1;125153;CIA ENERGETICA DO RIO GDE NORTE - COSERN;http://ri.neoenergia.com/;RN
08.324.196/0001-81;2023-01-01;1;125153;CIA ENERGETICA DO RIO GDE NORTE - COSERN;https://valor.globo.com/;RN
08.324.196/0001-81;2023-01-01;1;125153;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Jornal Valor Econômico Impresso;RN
08.343.492/0001-20;2023-01-01;3;132481;MRV ENGENHARIA E PARTICIPACOES S.A.;Diário do Comércio de Minas Gerais;MG
08.343.492/0001-20;2023-01-01;3;132481;MRV ENGENHARIA E PARTICIPACOES S.A.;Site RI da Companhia: https://ri.mrv.com.br/;MG
08.364.948/0001-38;2023-01-01;2;133205;ALUPAR INVESTIMENTO S/A;portal de notícias http://www.luzdigi.com.br;SP
08.364.948/0001-38;2023-01-01;2;133205;ALUPAR INVESTIMENTO S/A;Valor Econômico;SP
08.397.078/0001-01;2023-01-01;2;128371;GSH CORP Participações S.A.;Diário Comercial do Rio de Janeiro;RJ
08.402.943/0001-52;2023-01-01;1;123947;GUARARAPES CONFECCOES S.A.;https://portal.mzgroup.com/;SP
08.402.943/0001-52;2023-01-01;1;123947;GUARARAPES CONFECCOES S.A.;Tribuna do Norte;RN
08.402.943/0001-52;2023-01-01;1;123947;GUARARAPES CONFECCOES S.A.;www.riachuelo.com.br/ri;SP
08.424.178/0001-71;2023-01-01;1;127357;TECBLU TECELAGEM BLUMENAU S.A.;Tribuna do Norte;RN
08.439.659/0001-50;2023-01-01;1;127143;CPFL ENERGIAS RENOVÁVEIS S.A.;http://www.cpfl.com.br/ri;SP
08.439.659/0001-50;2023-01-01;1;127143;CPFL ENERGIAS RENOVÁVEIS S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
08.439.659/0001-50;2023-01-01;1;127143;CPFL ENERGIAS RENOVÁVEIS S.A.;Valor Econômico;SP
08.467.115/0001-00;2023-01-01;2;128619;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Jornal Cidades;RS
08.467.115/0001-00;2023-01-01;2;128619;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Jornal do Comércio;RS
08.467.115/0001-00;2023-01-01;2;128619;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Site de Relações com Investidores da Companhia;RS
08.493.364/0001-62;2023-01-01;1;126894;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Jornal da Manhã (Uberaba);MG
08.534.605/0001-74;2023-01-01;3;133171;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Gazeta de São Paulo;SP
08.560.444/0001-93;2023-01-01;3;130797;CIA CELG DE PARTICIPACOES - CELGPAR;O Hoje;GO
08.574.411/0001-00;2023-01-01;2;129125;PRÁTICA PRODUTOS S.A.;Diário do Comercio de Belo Horizonte;MG
08.574.411/0001-00;2023-01-01;2;129125;PRÁTICA PRODUTOS S.A.;https://ri.praticabr.com/;MG
08.613.550/0001-98;2023-01-01;1;123698;Nexpe Participações S.A;Valor Econômico;SP
08.764.621/0001-53;2023-01-01;1;124176;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Sistema Empresas.NET;SP
08.773.135/0001-00;2023-01-01;4;131462;2W Ecobank S.A.;Diário Comercial;SP
08.773.191/0001-36;2023-01-01;2;126970;BRASILIANA PARTICIPAÇÕES S/A;Valor Econômico;SP
08.795.211/0001-70;2023-01-01;2;132187;MAESTRO LOCADORA DE VEICULOS S.A.;http://www.valor.com.br/valor-ri;SP
08.795.211/0001-70;2023-01-01;2;132187;MAESTRO LOCADORA DE VEICULOS S.A.;Valor Econômico;SP
08.797.760/0001-83;2023-01-01;1;124161;Cury Construtora e Incorporadora S.A.;Valor Econômico;SP
08.801.621/0001-86;2023-01-01;1;127223;SYN PROP & TECH S.A.;Jornal Valor Econômico;SP
08.807.432/0001-10;2023-01-01;1;127052;YDUQS PARTICIPACOES S.A.;http://www.rededivulgacao.com.br;SP
08.807.432/0001-10;2023-01-01;1;127052;YDUQS PARTICIPACOES S.A.;http://www.yduqs.com.br;RJ
08.807.432/0001-10;2023-01-01;1;127052;YDUQS PARTICIPACOES S.A.;https://valor.globo.com/valor-ri/;RJ
08.807.432/0001-10;2023-01-01;1;127052;YDUQS PARTICIPACOES S.A.;Jornal Valor Econômico;RJ
08.810.422/0001-34;2023-01-01;1;126664;Guararapes Painéis S.A.;Diário Oficial do Estado de Santa Catarina;SC
08.810.422/0001-34;2023-01-01;1;126664;Guararapes Painéis S.A.;Jornal Extra;SC
08.810.422/0001-34;2023-01-01;1;126664;Guararapes Painéis S.A.;ri.guararapes.com.br;SC
08.811.643/0001-27;2023-01-01;1;127258;TRISUL S.A.;O Estado de São Paulo;SP
08.822.767/0001-08;2023-01-01;1;127641;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;http://publicidadelegal.folha.uol.com.br/;SP
08.827.501/0001-58;2023-01-01;2;132881;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Comercial;SP
08.827.501/0001-58;2023-01-01;2;132881;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Oficial do Estado de Sao Paulo;SP
08.827.501/0001-58;2023-01-01;2;132881;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;https://www.portalneo1.net/fatosrelevantes/;SP
08.827.501/0001-58;2023-01-01;2;132881;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;https://www.rededivulgacao.com.br/noticias-corporativas/;SP
08.873.873/0001-10;2023-01-01;1;123138;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Diário de Notícias;SP
08.902.291/0001-15;2023-01-01;1;127187;CSN MINERAÇÃO S.A.;Folha de São Paulo - Edição Nacional;BR
