CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
16.590.234/0001-76;2020-01-01;13;104601;AZZAS 2154 S.A.;38635;2017-03-27;2017-03-28;2018-09-28;38469850.00;Objetivo do Programa de Recompra: O objetivo da Companhia na execução do Programa de Recompra de Ações é a negociação de ações ordinárias de emissão da Companhia para manutenção em tesouraria ou posterior cancelamento, sem redução do capital social da Companhia, respeitado o disposto no § 1.º do artigo 30 da Lei das S.A., e nas normas enunciadas na ICVM 567/15. Ações em circulação: Atualmente, nos termos do § 3.º do art. 8.º da ICVM 567/15, existem 42.316.835 (quarenta e dois milhões, trezentos e dezesseis mil, oitocentas e trina e cinco) ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia em circulação ("Ações em Circulação"). Ações em tesouraria: Não há, nesta data, ações ordinárias, nominativas, escriturais e sem valor nominal, em tesouraria. Preço e modo de aquisição: As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros ("BM&FBOVESPA"), a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável.Duração do Programa de Recompra de Ações: O prazo máximo para realização das compras e aquisições é de 18 (dezoito) meses, iniciando-se em 28 de março de 2017, inclusive, e encerrando-se em 28 de setembro de 2018, inclusive.Instituições financeiras que atuarão como intermediárias: A operação de aquisição das ações da Companhia será realizada a preço de mercado e intermediada pelas corretoras: Merril Lynch S.A Corretora de Títulos e Valores Mobiliários, Merril Lynch S.A Corretora de Títulos e Valores Mobiliários e Credit Suisse S.A. Corretora de Títulos e Valores Mobiliários.Ações mantidas em tesouraria: Nos termos da legislação aplicável, as ações, enquanto mantidas em tesouraria, não terão direitos patrimoniais ou políticos e, consoante o § 2.º do art. 10 da ICVM 567/15, serão desconsideradas no cômputo dos quóruns de instalação e deliberação previstos na Lei das S.A. e na regulamentação do mercado de valores mobiliários.
16.590.234/0001-76;2020-01-01;13;104601;AZZAS 2154 S.A.;38636;2016-03-28;2016-03-28;2017-03-27;42439033.00;i.Objetivo do Programa de Recompra: O Programa de Recompra de Ações tem por objetivo a aplicação eficiente dos recursos excedentes da Companhia, visando maximizar a geração de valor para seus acionistas. Dessa forma, será possível à Companhia negociar com ações ordinárias de sua emissão para manutenção em tesouraria ou posterior cancelamento, sem redução do capital social.ii.Quantidade de ações a serem adquiridas: A quantidade de ações a ser adquirida no âmbito do Programa de Recompra estará limitada a 4.243.903 (quatro milhões, duzentos e quarenta e três mil, novecentos e três) ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% (dez por cento) do total de ações da Companhia em circulação no mercado nesta data, sendo que a efetiva recompra do número total de ações aprovado neste ato dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 8º, §3.º, inciso I da ICVM 567/15 e demais normas aplicáveis. Atualmente existem 42.439.033 (quarenta e dois milhões, quatrocentos e trinta e nove mil, trinta e três) ações ordinárias, nominativas, escriturais e sem valor nominal em circulação no mercado, conforme definição do artigo 8º, §3.º, inciso I da ICVM 567/15.iii.Prazo máximo para realização das operações autorizadas: As negociações poderão ser realizadas pelo prazo de até 365 (trezentos e sessenta e cinco) dias contados a partir de em 28 de março de 2016, encerrando-se, portanto em 27 de março de 2017.i. Objetivo do Programa de Recompra: O Programa de Recompra de Ações tem por objetivo a aplicação eficiente dos recursos excedentes da Companhia, visando maximizar a geração de valor para seus acionistas. Dessa forma, será possível à Companhia negociar com ações ordinárias de sua emissão para manutenção em tesouraria ou posterior cancelamento, sem redução do capital social.ii. Quantidade de ações a serem adquiridas: A quantidade de ações a ser adquirida no âmbito do Programa de Recompra estará limitada a 4.243.903 ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% (dez por cento) do total de ações da Companhia em circulação no mercado nesta data, sendo que a efetiva recompra do número total de ações aprovado neste ato dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 8º, §3.º, inciso I da ICVM 567/15 e demais normas aplicáveis. Atualmente existem 42.439.033 ações ordinárias, nominativas, escriturais e sem valor nominal em circulação no mercado, conforme definição do artigo 8º, §3.º, inciso I da ICVM 567/15.iii. Prazo máximo para realização das operações autorizadas: As negociações poderão ser realizadas pelo prazo de até 365 dias contados a partir de em 28 de março de 2016, encerrando-se, portanto em 27 de março de 2017.iv. Quantidade de ações em circulação no mercado: Atualmente existem 42.439.033 ações ordinárias, nominativas, escriturais e sem valor nominal em circulação no mercado, conforme definição do artigo 8º, §3.º, inciso I da ICVM 567/15. v. Lastro para as operações: As operações de compra das ações realizadas nos termos do Programa de Recompra serão suportadas pelo montante global das reservas de lucro e de capital disponíveis, constantes das últimas demonstrações financeiras da Companhia divulgadas anteriormente à efetiva transferência, para a Companhia, da propriedade das ações de sua emissão, podendo ser anuais ou informações financeiras intermediárias, observado o disposto na ICVM 567/15.vi. Preço e modo de aquisição: As operações de aquisição serão realizadas na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros, a preço de mercado, cabendo à Diretoria da Companhia decidir o momento e a q
16.590.234/0001-76;2020-01-01;13;104601;AZZAS 2154 S.A.;38637;2015-03-30;2015-03-30;2016-03-29;42386292.00;i. Objetivo do Programa de Recompra: O objetivo da Companhia é negociar com ações ordinárias de emissão da Companhia para manutenção em tesouraria ou posterior cancelamento, sem redução do capital social.ii. Quantidade de ações: A quantidade de ações a ser adquirida no âmbito do Programa de Recompra estará limitada a 4.238.629 ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% do total de ações da Companhia em circulação no mercado, sendo que a efetiva recompra do número total de ações aprovado neste ato dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 3º da ICVM nº 10/80 e demais normas aplicáveis. Atualmente existem 42.386.292 ações ordinárias, nominativas, escriturais e sem valor nominal em circulação no mercado, conforme definição do artigo 5º da ICVM nº 10/80.iii. Prazo e Instituições Intermediárias: O prazo máximo para a realização das aquisições ora aprovadas é de 365, contados a partir desta data, encerrando-se, portanto em 29 de março de 2016 e as negociações serão realizadas a preços de mercado com a intermediação da Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, com sede na Avenida Brigadeiro Faria Lima, nº 3400, 16º andar, Bairro Itaim Bibi, na cidade de São Paulo, estado de São Paulo, inscrita no CNPJ n.º 02.670.590/0001-95, Banco BTG Pactual S.A., com sede na Praia de Botafogo, nº 501, 5º e 6º andares, Bairro Botafogo, na cidade do Rio de Janeiro, estado do Rio de Janeiro, inscrita no CNPJ n.º 30.306.594/0001-45, Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Jr., nº 700, 10º, 12º e 14º andares, Bairro Itaim Bibi, na cidade de São Paulo, estado de São Paulo, inscrita no CNPJ n.º 42.584.318/0001-07 e Votorantim Corretora de Títulos e Valores Mobiliários Ltda., com sede na Avenida Nações Unidas, nº 14.171, Torre A, 14º andar, Vila Gertrudes, inscrita no CNPJ n.º 01.170.892/0001-31. Fica a Diretoria autorizada a definir o melhor momento e a quantidade de ações a serem efetivamente adquiridas, observados os limites e o prazo de validade do Programa de Recompra.
16.590.234/0001-76;2020-01-01;13;104601;AZZAS 2154 S.A.;38638;2014-03-31;2014-03-31;2015-03-31;42315591.00;i. Objetivo do Programa de Recompra: O objetivo da Companhia é negociar com ações ordinárias de emissão da Companhia para manutenção em tesouraria ou posterior cancelamento.ii. Quantidade de ações: A quantidade de ações a ser adquirida no âmbito do Programa de Recompra estará limitada a 4.231.560 ações ordinárias, nominativas, escriturais e sem valor nominal da Companhia, representativas de 10% do total de ações da Companhia em circulação no mercado, sendo certo que a efetiva recompra do número total de ações aprovado neste ato dependerá, dentre outros aspectos, do número de ações em tesouraria mantidas pela Companhia no momento da negociação e o saldo das reservas disponíveis, de modo a atender aos limites previstos no artigo 3º da ICVM nº 10/80 e demais normas aplicáveis. Atualmente existem 42.315.591 ações ordinárias, nominativas, escriturais e sem valor nominal em circulação no mercado, conforme definição do artigo 5º da ICVM nº 10/80.iii. Prazo e Instituições Intermediárias: O prazo máximo para a realização das aquisições ora aprovadas é de 365, contados a partir desta data, encerrando-se, portanto em 31 de março de 2015 e as negociações serão realizadas a preços de mercado com a intermediação da Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, com sede na Avenida Brigadeiro Faria Lima, nº 3400, 16º andar, Bairro Itaim Bibi, na cidade de São Paulo, estado de São Paulo, inscrita no CNPJ n. 02.670.590/0001-95, Banco BTG Pactual S.A., com sede na Praia de Botafogo, nº 501, 5º e 6º andares, Bairro Botafogo, na cidade do Rio de Janeiro, estado do Rio de Janeiro, inscrita no CNPJ n. 30.306.594/0001-45, e Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Rua Leopoldo Couto de Magalhães Jr., nº 700, 10º, 12º e 14º andares, Bairro Itaim Bibi, na cidade de São Paulo, estado de São Paulo, inscrita no CNPJ n. 42.584.318/0001-07. Fica a Diretoria autorizada a definir o melhor momento e a quantidade de ações a serem efetivamente adquiridas, observados os limites e o prazo de validade do Programa de Recompra
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;38643;2015-03-02;2015-03-02;2016-03-01;686239000.00;OBJETIVO: Aquisição das ações da Companhia, sem redução do capital social, tendocomo objetivo a posterior alienação ou cancelamento.PRAZO: o prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir desta data. PREÇO: as ações serão adquiridas pelo preço de mercado. QUANTIDADE ATUAL DE AÇÕES: o capital social atual da Companhia é representado por um total de 153.398.749 (cento e cinquenta e três milhões, trezentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 78.703.919 (setenta e oito milhões, setecentos e três mil, novecentos e dezenove) das ações ordinárias se encontram em circulação, sendo que a Companhia possui atualmente 132.766 (cento e trinta e dois mil, setecentos e sessenta e seis) ações em tesouraria.LIMITES PARA AQUISIÇÃO DE AÇÕES: O presente Plano de Recompra de Ações fica limitado à aquisição máxima de 7.034.205 (sete milhões, trinta e quatro mil, duzentos e cinco) de ações ordinárias de emissão da Companhia, equivalentes a aproximadamente a 8,9% (oito vírgula nove por cento) das ações em circulação da Companhia, observada (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado nos termos da Instrução CVM nº 10, de 1980 ("ICVM 10"). INSTITUIÇÃO FINANCEIRA RESPONSÁVEL PELA INTERMEDIAÇÃO: as operações de aquisição serão realizadas a preço de mercado no pregão da BM&F BOVESPA, com a intermediação das instituições financeiras: (i) BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Av. Brigadeiro Faria Lima, n.º 3.477, 15º andar-parte, Cidade de São Paulo, Estado de São Paulo, inscrito no CNPJ/MF sob o n.º 43.815.158/0001-22 (ii) BRADESCO S.A. - CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS, com sede na Avenida Paulista, 1.450 - 7º andar - CEP 01310-917, São Paulo - SP, inscrita no CNPJ/MF sob nº 61.855.045/0001-32 e (iii) ITAÚ CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Avenida Brigadeiro Faria Lima, 3400 - 10º andar, CEP 04538-132, São Paulo - SP, inscrita no CNPJ/MF sob nº 61.194.353/0001-64.
16.614.075/0001-00;2020-01-01;8;104609;DIRECIONAL ENGENHARIA S.A.;38644;2013-06-11;2013-06-14;2013-08-15;397726000.00;I. Objetivo: Aquisição das ações da Companhia, sem redução do capital social, tendo como objetivo a posterior alienação ou cancelamento.II. Limites para aquisição de ações: O Plano de Recompra de Ações fica limitado (i) à aquisição máxima de 2.000.000 (dois milhões) de ações ordinárias de emissão da Companhia, equivalentes a aproximadamente a 2,5 % (dois vírgula cinco por cento) das ações em circulação da Companhia e (ii) ao valor máximo de R$30.000.000,00 (trinta milhões de reais), observada (a) a manutenção do limite mínimo de 25% (vinte e cinco por cento) de ações em circulação no mercado, conforme exigido pelo Regulamento de Listagem do Novo Mercado, e (b) que a quantidade de ações a serem mantidas em tesouraria pela Companhia, não seja superior a 10% (dez por cento) das ações ordinárias em circulação no mercado.III. Prazo máximo do programa de recompra: O prazo máximo de vigência do presente Plano de Recompra de Ações é de 365 (trezentos e sessenta e cinco) dias, contados a partir de 12 de junho de 2013 e, expirando-se em 13 de junho de 2014.IV. Quantidade de ações: o capital social atual da Companhia é representado por um total de 155.298.749 (cento e cinquenta e cinco milhões, duzentos e noventa e oito mil, setecentos e quarenta e nove) ações ordinárias, sendo que desse total, 80.470.338 (oitenta milhões, quatrocentos e setenta mil, trezentos e trinta e oito) das ações ordinárias se encontram em circulação, sendo que a Companhia possui atualmente 545.525 (quinhentos e quarenta e cinco mil, quinhentos e vinte e cinco) ações em tesouraria.V. Preço: as ações serão adquiridas pelo preço de mercado na BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros.VI. Corretora autorizada: BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A., com sede na Av. Brigadeiro Faria Lima, n.º 3.477, 15º andar-parte, Cidade de São Paulo, Estado de São Paulo, inscrito no CNPJ/MF sob o n.º 43.815.158/0001-22.
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;37337;2019-06-18;2019-07-23;2020-07-22;1212417763.00;O Conselho de Administração, reunido em 18 de junho de 2019, autorizou a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 52.500.000 ações (contemplando os efeitos da bonificação de ações de 2019). As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2019 até 22 de julho de 2020, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 588.886.146 ações (contemplando os efeitos da bonificação de 2019), na data base das Informações Trimestrais referentes a 31 de março de 2019 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: Credit Suisse (Brazil) S.A. CTVM, com sede no Estado de São Paulo, Cidade de São Paulo, Rua Leopoldo Couto de Magalhães Jr., 700 - 12º andar, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07 e Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob nº 05.816.451/0001-15. Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2018.
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;37338;2018-06-21;2018-07-23;2019-07-22;771620000.00;O Conselho de Administração, reunido em 21 de junho de 2018, autorizou a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 45.150.000 ações (contemplando os efeitos da bonificação de ações de 2019). As ações serão adquiridas na B3 S.A. - Brasil, Bolsa, Balcão e o preço de aquisição das ações não poderá ser superior ao valor de mercado (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2018 até 22 de julho de 2019, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 8º, §3º, I da Instrução CVM nº 567/15, é de 527.117.631 ações (contemplando os efeitos da bonificação de 2019), na data base das Informações Trimestrais referentes a 31 de março de 2018 (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: Credit Suisse (Brazil) S.A. CTVM, com sede no Estado de São Paulo, Cidade de São Paulo, Rua Leopoldo Couto de Magalhães Jr., 700 - 12º andar, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07 e Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95 e Brasil Plural Corretora de Câmbio, Títulos e Valores Mobiliários S.A., com sede no Estado de São Paulo, Cidade de São Paulo, Bairro Brooklin Novo, na rua Surubim, 373 - Térreo, inscrita no CNPJ/MF sob nº 05.816.451/0001-15. Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2017.
16.670.085/0001-55;2020-01-01;6;99490;LOCALIZA RENT A CAR S.A.;37339;2017-07-20;2017-07-23;2018-07-22;958590000.00;O Conselho de Administração, reunido em 20 de julho de 2017, autorizou a Diretoria adquirir ações de emissão da própria Companhia para permanência em tesouraria e posterior alienação, sem redução do capital social, com o objetivo de maximizar a geração de valor para os acionistas ou liquidar as opções de compra de ações no âmbito dos Planos de incentivo de longo prazo ?(Quarto Plano de Opção de Compra de Ações Primeiro Plano de Compra de Ações e Ações Matching e Primeiro Plano de Bônus em Ações Diferidas) nos seguintes termos: (i) a quantidade de ações que podem ser adquiridas é de até 40.950.000 ações (contemplando os efeitos do desdobramento de ações de 2017 e da bonificação de ações de 2019) (ii) o prazo máximo para a realização da operação ora autorizada é de 365 dias, de 23 de julho de 2017 até 22 de julho de 2018, inclusive (iii) a quantidade de ações em circulação no mercado, conforme definição do artigo 5º da Instrução CVM 10/80 e alterações posteriores é de 522.893.899 ações (contemplando os efeitos do desdobramento de 2017 e da bonificação de ações de 2019) (iv) as ações serão adquiridas na B3 e o preço de aquisição das ações não poderá ser superior ao valor de mercado e (v) as Instituições Financeiras que atuarão como intermediárias serão: Credit Suisse (Brazil) S.A. CTVM, com sede no Estado de São Paulo, Cidade de São Paulo, Rua Leopoldo Couto de Magalhães Jr., 700 - 12º andar, inscrita no CNPJ/MF sob o nº 42.584.318/0001-07 e Merrill Lynch S.A. Corretora de Títulos e Valores Mobiliários, sociedade anônima brasileira com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Brigadeiro Faria Lima nº 3400, 16º andar, inscrita no CNPJ sob nº 02.670.590/0001-95. Conforme Artigo 7º, §1º, I da Instrução CVM nº 567/15, as reservas disponíveis para recompra referem-se ao montante das reservas de capital e estatutária no exercício anterior disponível para a recompra, sendo, nesse caso, 31 de dezembro de 2016.
16.811.931/0001-00;2020-01-01;10;104628;ALPHAVILLE S.A.;38650;2021-03-12;2021-03-12;2021-09-10;4959469.20;Recompra de ações da Companhia a fim de atender ao vesting de outorgas de ações diferidas referentes ao plano de ações diferidas da Companhia.
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;38014;2019-03-13;2019-03-14;2020-09-14;4098570.04;
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;38015;2017-11-13;2017-11-13;2019-05-13;4215441.00;Não há.
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;38672;2019-11-07;2019-11-08;2020-11-07;107186000.00;O objetivo da Companhia com o Programa de Recompra é gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas a atender ao eventual exercício de opções no âmbito de planos de opção de compra de ações da Companhia. A Companhia não estimou maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;38673;2018-09-17;2018-09-18;2019-09-18;86407000.00;O objetivo da Companhia com o plano de recompra de ações é de gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas a atender ao eventual exercício de opções no âmbito do Plano de Opção de Compra de Ações da Companhia e/ou outros planos aprovados pela Assembleia Geral da Companhia. A Companhia não estimou maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;38674;2017-05-18;2017-05-18;2018-05-17;109919000.00;O objetivo da Companhia com o plano de recompra de ações é gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas a atender ao eventual exercício de opções no âmbito do Plano de Opção de Compra de Ações da Companhia e/ou outros planos aprovados pela Assembleia Geral da Companhia. A Companhia não estima maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;38675;2016-03-29;2016-03-29;2017-03-29;186739000.00;O objetivo da Companhia com o plano de recompra de ações é gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas e/ou posteriormente alienadas, ou ainda, serão destinadas' a atender ao eventual exercício de opções no âmbito do Plano de Opção de Compra de Ações da Companhia e/ou outros planos aprovados pela Assembleia Geral da Companhia. A Companhia não estima maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa. Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores e (ii) o montante, não restrito, disponível em caixa, reservas, equivalentes de caixa e aplicações financeiras da Companhia.
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;38291;2018-11-01;2018-11-01;2019-10-31;178000000.00;O plano de recompra foi aprovado com o objetivo de aquisição de ações emitidas pela BB Seguridade em circulação no mercado para manutenção em tesouraria e posterior alienação ou cancelamento sem redução de capital social, visando maximizar a geração de valor para seus acionistas.O nome e o endereço da instituição financeira que atuou como intermediário é:4º Programa:a) Bradesco S/A Corretora de Títulos e Valores Mobiliários, localizada na Av. Paulista,1450, 7º andar Bela Vista, São Paulo CEP: 01310-917.
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;38292;2017-10-26;2017-10-26;2018-10-25;2320000000.00;O plano de recompra foi aprovado com o objetivo de aquisição de ações emitidas pela BB Seguridade em circulação no mercado para manutenção em tesouraria e posterior alienação ou cancelamento sem redução de capital social, visando maximizar a geração de valor para seus acionistas.O nome e o endereço da instituição financeira que atuou como intermediário é:3º Programa:a) Bradesco S/A Corretora de Títulos e Valores Mobiliários, localizada na Av. Paulista,1450, 7º andar Bela Vista, São Paulo CEP: 01310-917.
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;38293;2016-10-27;2016-10-27;2017-10-26;3470000000.00;O plano de recompra foi aprovado com o objetivo de aquisição de ações emitidas pela BB Seguridade em circulação no mercado para manutenção em tesouraria e posterior alienação ou cancelamento sem redução de capital social, visando maximizar a geração de valor para seus acionistas.O nome e o endereço da instituição financeira que atuou como intermediário é:2º Programa:a) Bradesco S/A Corretora de Títulos e Valores Mobiliários, localizada na Av. Paulista,1450, 7º andar Bela Vista, São Paulo CEP: 01310-917.
