CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
04.030.182/0001-02;2024-01-01;2;138595;CABINDA PARTICIPACOES S.A.;CVM;SP
04.030.182/0001-02;2024-01-01;2;138595;CABINDA PARTICIPACOES S.A.;SPED - RECEITA FEDERAL;SP
04.031.213/0001-31;2024-01-01;1;138606;CACONDE PARTICIPACOES S.A.;CVM;SP
04.031.213/0001-31;2024-01-01;1;138606;CACONDE PARTICIPACOES S.A.;SPED - RECEITA FEDERAL;SP
04.032.433/0001-80;2024-01-01;2;138695;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Comercial do Estado;RJ
04.032.433/0001-80;2024-01-01;2;138695;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;www.luzdigi.com.br;SP
04.038.763/0001-82;2024-01-01;1;138609;CAIANDA PARTICIPACOES S.A.;CVM;SP
04.038.763/0001-82;2024-01-01;1;138609;CAIANDA PARTICIPACOES S.A.;SPED - RECEITA FEDERAL;SP
04.065.053/0001-41;2024-01-01;1;138657;BRZ Empreendimentos e Construções S.A.;Diário Oficial do Estado de Minas Gerais;MG
04.065.053/0001-41;2024-01-01;1;138657;BRZ Empreendimentos e Construções S.A.;Jornal hoje em dia;MG
04.065.053/0001-41;2024-01-01;1;138657;BRZ Empreendimentos e Construções S.A.;www.valor.com.br/valor-ri;MG
04.069.709/0001-02;2024-01-01;1;138508;Bionexo S.A.;Diário Oficial do Estado de São Paulo;SP
04.069.709/0001-02;2024-01-01;1;138508;Bionexo S.A.;http://www.portalneo1.net;SP
04.069.709/0001-02;2024-01-01;1;138508;Bionexo S.A.;Valor Econômico;SP
04.089.570/0001-50;2024-01-01;1;137960;ÁGUAS GUARIROBA S.A;Correio do Estado;MS
04.089.570/0001-50;2024-01-01;1;137960;ÁGUAS GUARIROBA S.A;Estado de Mato Grosso do Sul;MS
04.089.570/0001-50;2024-01-01;1;137960;ÁGUAS GUARIROBA S.A;https://www.ibri.com.br/pt-br/rede-de-divulgacao/?id=261149/;SP
04.089.570/0001-50;2024-01-01;1;137960;ÁGUAS GUARIROBA S.A;Midiamax;MS
04.149.454/0001-80;2024-01-01;3;138272;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;https://valor.globo.com/empresas/valor-empresas-360/ecorodovias/;SP
04.149.454/0001-80;2024-01-01;3;138272;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Valor Econômico;SP
04.172.213/0001-51;2024-01-01;3;143408;CIA PIRATININGA DE FORCA E LUZ;Correio Popular (Campinas);SP
04.172.213/0001-51;2024-01-01;3;143408;CIA PIRATININGA DE FORCA E LUZ;www.cpfl.com.br/ri;SP
04.172.213/0001-51;2024-01-01;3;143408;CIA PIRATININGA DE FORCA E LUZ;www.valor.com.br/valor-ri;SP
04.212.396/0001-91;2024-01-01;4;141991;Agasus S.A.;Gazeta de São Paulo;SP
04.233.319/0001-18;2024-01-01;2;134449;NCF PARTICIPAÇÕES S/A;Valor Econômico;SP
04.368.865/0001-66;2024-01-01;2;138128;Ligga Telecomunicações S.A.;Folha de Londrina;PR
04.368.865/0001-66;2024-01-01;2;138128;Ligga Telecomunicações S.A.;https://ri.liggavc.com.br/;PR
04.368.898/0001-06;2024-01-01;3;139351;Copel Distribuição S.A.;https://valor.globo.com/valor-ri/;SP
04.368.898/0001-06;2024-01-01;3;139351;Copel Distribuição S.A.;portal.mzgroup.com;SP
04.368.898/0001-06;2024-01-01;3;139351;Copel Distribuição S.A.;ri.copel.com;PR
04.368.898/0001-06;2024-01-01;3;139351;Copel Distribuição S.A.;Valor Econômico;SP
04.370.282/0001-70;2024-01-01;3;139350;COPEL GERAÇÃO E TRANSMISSÃO S.A.;https://valor.globo.com/valor-ri/;SP
04.370.282/0001-70;2024-01-01;3;139350;COPEL GERAÇÃO E TRANSMISSÃO S.A.;portal.mzgroup.com;SP
04.370.282/0001-70;2024-01-01;3;139350;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Valor Econômico;SP
04.423.567/0001-21;2024-01-01;1;133571;ENEVA S.A;Monitor Mercantil;RJ
04.423.567/0001-21;2024-01-01;1;133571;ENEVA S.A;portal.mzgroup.com/fatos-relevantes/;SP
04.437.534/0001-30;2024-01-01;1;133780;Locamérica Rent-a-Car S.A.;Hoje em Dia;MG
04.601.397/0001-28;2024-01-01;3;142931;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;https://www.brisanet.com.br/ri/;CE
04.626.426/0001-06;2024-01-01;1;143033;BTG Pactual Commodities Sertrading S.A.;Estado de ES;ES
04.626.426/0001-06;2024-01-01;1;143033;BTG Pactual Commodities Sertrading S.A.;Jornal a Tribuna;ES
04.739.720/0001-24;2024-01-01;2;143226;USINA TERMELÉTRICA PAMPA SUL S.A.;Correio do Povo;RS
04.752.991/0001-10;2024-01-01;2;142419;BIOMM S.A.;Diário do Comércio (Belo Horizonte);MG
04.752.991/0001-10;2024-01-01;2;142419;BIOMM S.A.;O Dia;SP
04.752.991/0001-10;2024-01-01;2;142419;BIOMM S.A.;www.portalneo1.net/;MG
04.821.041/0001-08;2024-01-01;1;138511;METALFRIO SOLUTIONS S.A.;Valor Econômico;SP
04.895.728/0001-80;2024-01-01;1;138571;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;DIARIO DO PARÁ;PA
04.895.728/0001-80;2024-01-01;1;138571;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Diário Oficial do Estado do Pará;PA
04.895.728/0001-80;2024-01-01;1;138571;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Folha de São Paulo;SP
04.895.728/0001-80;2024-01-01;1;138571;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;www.equatorialenergia.com.br;SP
04.902.979/0001-44;2024-01-01;1;133368;BCO AMAZONIA S.A.;Diário Oficial do Estado;PA
04.902.979/0001-44;2024-01-01;1;133368;BCO AMAZONIA S.A.;O Diário do Pará;PA
04.902.979/0001-44;2024-01-01;1;133368;BCO AMAZONIA S.A.;O Liberal;PA
04.913.711/0001-08;2024-01-01;1;137878;BCO ESTADO DO PARA S.A.;Diário Oficial do Estado do Pará;PA
04.913.711/0001-08;2024-01-01;1;137878;BCO ESTADO DO PARA S.A.;https://ri.banpara.b.br/;PA
04.913.711/0001-08;2024-01-01;1;137878;BCO ESTADO DO PARA S.A.;JORNAL DIÁRIO DO PARÁ;PA
04.913.711/0001-08;2024-01-01;1;137878;BCO ESTADO DO PARA S.A.;Jornal O Liberal;PA
04.972.092/0001-22;2024-01-01;2;138061;GRUPO FARTURA DE HORTIFRUT S.A.;Correio Popular (Campinas);SP
04.972.092/0001-22;2024-01-01;2;138061;GRUPO FARTURA DE HORTIFRUT S.A.;Portalneo;SP
04.986.320/0001-13;2024-01-01;1;135497;SER EDUCACIONAL S.A.;Diário de Pernambuco;PE
04.986.320/0001-13;2024-01-01;1;135497;SER EDUCACIONAL S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
04.992.714/0001-84;2024-01-01;4;143994;Nova Transportadora do Sudeste S.A. - NTS;Diário Comercial;RJ
04.992.714/0001-84;2024-01-01;4;143994;Nova Transportadora do Sudeste S.A. - NTS;Portal MZ Group: https://portal.mzgroup.com;RJ
04.992.714/0001-84;2024-01-01;4;143994;Nova Transportadora do Sudeste S.A. - NTS;Website RI: https://www.ntsbrasil.com/home-ri/;RJ
05.197.443/0001-38;2024-01-01;3;143645;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Empresas.net (B3);SP
05.197.443/0001-38;2024-01-01;3;143645;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;https://ri.hapvida.com.br/;SP
05.303.439/0001-07;2024-01-01;1;138193;Unigel Participações S.A.;Diário Oficial do Estado de São Paulo;SP
05.303.439/0001-07;2024-01-01;1;138193;Unigel Participações S.A.;https://ri.unigel.com.br/;SP
05.303.439/0001-07;2024-01-01;1;138193;Unigel Participações S.A.;O Dia;SP
05.303.439/0001-07;2024-01-01;1;138193;Unigel Participações S.A.;Valor Econômico;SP
05.336.882/0001-84;2024-01-01;2;141580;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Valor Econômico;RJ
05.347.060/0001-07;2024-01-01;1;138739;Interplayers Soluções Integradas S.A.;https://portal.mzgroup.com/;SP
05.347.060/0001-07;2024-01-01;1;138739;Interplayers Soluções Integradas S.A.;Jornal Valor Econômico;SP
05.347.060/0001-07;2024-01-01;1;138739;Interplayers Soluções Integradas S.A.;www.interplayers.com.br/ri;SP
05.495.546/0001-84;2024-01-01;1;134225;Litela Participações S.A. - Em Liquidação;Monitor Mercantil;RJ
05.878.397/0001-32;2024-01-01;1;136691;ALLOS S.A.;Valor Econômico;RJ
05.878.397/0001-32;2024-01-01;1;136691;ALLOS S.A.;Valor Econômico versão digital;RJ
05.917.486/0001-40;2024-01-01;4;143836;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;A Tarde Salvador;BA
05.917.486/0001-40;2024-01-01;4;143836;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;https://www.rededivulgacao.com.br/;SP
05.917.486/0001-40;2024-01-01;4;143836;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;ri.wdcnet.com.br;SP
06.016.348/0001-53;2024-01-01;4;140331;Ventos do Sul Energia S.A.;https://portal.correiodopovo.com.br/publicp/20573.pdf;RS
06.016.348/0001-53;2024-01-01;4;140331;Ventos do Sul Energia S.A.;Jornal Correio do Povo;RS
06.047.087/0001-39;2024-01-01;1;138841;Rede D'Or São Luiz S.A.;Diário Comercial;SP
06.047.087/0001-39;2024-01-01;1;138841;Rede D'Or São Luiz S.A.;Portal NEO1;SP
06.057.223/0001-71;2024-01-01;2;141866;SENDAS DISTRIBUIDORA S.A.;O Estado de São Paulo;SP
06.057.223/0001-71;2024-01-01;2;141866;SENDAS DISTRIBUIDORA S.A.;www.portalneo1.net/;SP
06.164.253/0001-87;2024-01-01;3;139328;GOL LINHAS AEREAS INTELIGENTES S.A.;Valor Econômico;SP
06.272.793/0001-84;2024-01-01;1;133367;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Folha de São Paulo;SP
06.272.793/0001-84;2024-01-01;1;133367;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;O Imparcial;MA
06.347.409/0001-65;2024-01-01;1;136589;SBF Comércio de Produtos Esportivos S.A.;https://www.jornalodiasp.com.br/;SP
06.347.409/0001-65;2024-01-01;1;136589;SBF Comércio de Produtos Esportivos S.A.;O Dia;SP
06.347.409/0001-65;2024-01-01;1;136589;SBF Comércio de Produtos Esportivos S.A.;www.portalneo1.net;BR
06.626.253/0001-51;2024-01-01;1;138862;EMPREENDIMENTOS PAGUE MENOS S.A.;https://ri.paguemenos.com.br/;CE
06.626.253/0001-51;2024-01-01;1;138862;EMPREENDIMENTOS PAGUE MENOS S.A.;Jornal O Povo;CE
06.977.745/0001-91;2024-01-01;1;136812;BR MALLS PARTICIPACOES S.A.;Valor Econômico;RJ
06.981.176/0001-58;2024-01-01;2;143680;CEMIG GERACAO E TRANSMISSAO S.A.;O Tempo (Belo Horizonte);MG
06.981.180/0001-16;2024-01-01;2;143679;CEMIG DISTRIBUICAO S.A.;O Tempo (Belo Horizonte);MG
06.981.381/0001-13;2024-01-01;3;145031;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Diario Oficial do Estado;SP
06.981.381/0001-13;2024-01-01;3;145031;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Valor Econômico;SP
07.040.108/0001-57;2024-01-01;2;135888;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Diário Oficial do Estado;CE
07.040.108/0001-57;2024-01-01;2;135888;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Jornal O Povo;CE
07.043.628/0001-13;2024-01-01;1;138246;CLARO TELECOM PARTICIPAÇÕES S.A.;https://valor.globo.com/valor-ri/;SP
07.043.628/0001-13;2024-01-01;1;138246;CLARO TELECOM PARTICIPAÇÕES S.A.;https://www.claropar.com.br/;SP
07.043.628/0001-13;2024-01-01;1;138246;CLARO TELECOM PARTICIPAÇÕES S.A.;Valor Econômico;SP
07.047.251/0001-70;2024-01-01;3;141539;CIA ENERGETICA DO CEARA - COELCE;O Povo;CE
07.119.838/0001-48;2024-01-01;1;139308;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Folha de São Paulo;SP
07.206.816/0001-15;2024-01-01;1;136126;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;O Povo;CE
07.237.373/0001-20;2024-01-01;1;133810;BCO NORDESTE DO BRASIL S.A.;Jornal O Povo;CE
07.253.321/0001-47;2024-01-01;1;138017;CARBOMIL SA MINER. E INDUSTRIA;Jornal O Povo Digital;CE
07.253.321/0001-47;2024-01-01;1;138017;CARBOMIL SA MINER. E INDUSTRIA;O Povo;CE
07.275.159/0001-68;2024-01-01;1;137113;PETROLEO LUB DO NORDESTE SA;DIARIO OFICIAL DO ESTADO DO CEARÁ;CE
07.282.377/0001-20;2024-01-01;1;138171;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
07.282.377/0001-20;2024-01-01;1;138171;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
07.282.377/0001-20;2024-01-01;1;138171;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Monitor Mercantil;SP
07.334.600/0001-35;2024-01-01;2;137747;MARINA DE IRACEMA PARK SA;Jornal o Estado;CE
07.401.436/0001-31;2024-01-01;1;137929;ELDORADO BRASIL CELULOSE S.A.;Valor Econômico;SP
07.415.333/0001-20;2024-01-01;1;138381;SIMPAR S.A.;O Estado de São Paulo;SP
07.526.557/0001-00;2024-01-01;1;133943;AMBEV S.A.;https://valor.globo.com/valor-ri/fatos-relevantes/;SP
07.594.978/0001-78;2024-01-01;2;135998;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Folha de São Paulo;SP
07.594.978/0001-78;2024-01-01;2;135998;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;https://investor.smartfit.com.br/;SP
07.594.978/0001-78;2024-01-01;2;135998;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;https://publicidadelegal.folha.com.br;SP
07.628.528/0001-59;2024-01-01;2;142414;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;O Estado de São Paulo;SP
07.636.657/0001-99;2024-01-01;2;139523;Aço Verde do Brasil S.A;O Progresso;MA
07.659.538/0001-51;2024-01-01;1;134604;DINAMICA ENERGIA S.A.;Diário Oficial;RJ
07.659.538/0001-51;2024-01-01;1;134604;DINAMICA ENERGIA S.A.;Monitor Mercantil;RJ
07.682.638/0001-07;2024-01-01;2;143862;Concessionária da Linha 4 do Metrô de São Paulo S.A.;https://www.viaquatro.com.br/;SP
07.682.638/0001-07;2024-01-01;2;143862;Concessionária da Linha 4 do Metrô de São Paulo S.A.;Jornal "O Dia";SP
07.689.002/0001-89;2024-01-01;3;144507;EMBRAER S.A.;O Vale;SP
07.689.002/0001-89;2024-01-01;3;144507;EMBRAER S.A.;Portal Valor Econômico www.valor.globo.com/empresas/valor-empresas-360/embraer/;BR
07.689.002/0001-89;2024-01-01;3;144507;EMBRAER S.A.;ri.embraer.com.br;BR
07.689.002/0001-89;2024-01-01;3;144507;EMBRAER S.A.;Valor Econômico;SP
07.704.246/0001-93;2024-01-01;1;137044;Datora Participações e Serviços S.A.;datora.net/relacoes-com-investidores/;MG
07.704.246/0001-93;2024-01-01;1;137044;Datora Participações e Serviços S.A.;Diário do Comércio de Belo Horizonte;MG
07.704.246/0001-93;2024-01-01;1;137044;Datora Participações e Serviços S.A.;www.luzdigi.com.br/;MG
07.714.104/0001-07;2024-01-01;3;141084;Giga Mais Fibra Telecomunicações S.A.;Jornal diário do acionista;RJ
07.718.269/0001-57;2024-01-01;1;134418;SPRINGS GLOBAL PARTICIPACOES S.A.;Jornal de Notícias - Montes Claros;MG
07.802.794/0001-56;2024-01-01;3;140442;ESSENTIA PCHS S.A.;http://ri.essentiaenergia.com.br/;SP
07.802.794/0001-56;2024-01-01;3;140442;ESSENTIA PCHS S.A.;https://portal.mzgroup.com/;SP
07.802.794/0001-56;2024-01-01;3;140442;ESSENTIA PCHS S.A.;Jornal Data Mercantil;SP
07.816.890/0001-53;2024-01-01;1;137844;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Valor Econômico;SP
07.816.890/0001-53;2024-01-01;1;137844;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;valor.globo.com/valor-ri/fatos-relevantes/;SP
07.820.907/0001-46;2024-01-01;3;143815;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;Diário do Comércio;SP
07.823.262/0001-03;2024-01-01;1;134216;Foz do Rio Claro Energia S.A.;Jornal Valor Econômico;SP
07.857.093/0001-14;2024-01-01;3;139429;AURA MINERALS INC.;http://auraminerals.com/;SP
07.857.850/0001-50;2024-01-01;1;137900;GP INVESTMENTS, LTD.;Portal Neo1 (www.portalneo1.net);SP
07.859.971/0001-30;2024-01-01;2;141951;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Diário Oficial do Estado;RJ
07.859.971/0001-30;2024-01-01;2;141951;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Portal NEO1 (http://www.portalneo1.net/);SP
07.859.971/0001-30;2024-01-01;2;141951;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Valor Econômico;SP
07.882.930/0001-65;2024-01-01;1;138294;Mitre Realty Empreendimentos e Participações S.A.;https :://www jornalodiasp com br;SP
07.882.930/0001-65;2024-01-01;1;138294;Mitre Realty Empreendimentos e Participações S.A.;Jornal o Dia;SP
07.950.674/0001-04;2024-01-01;1;135005;CCX CARVÃO DA COLÔMBIA S.A. - EM LIQUIDAÇÃO;Monitor Mercantil;RJ
07.976.147/0001-60;2024-01-01;2;138804;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;http://www.portalneo1.net/;SP
07.976.147/0001-60;2024-01-01;2;138804;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;O Estado de São Paulo;SP
07.976.147/0001-60;2024-01-01;2;138804;MOVIDA LOCAÇÃO DE VEÍCULOS S.A.;ri.movida.com.br;SP
08.065.557/0001-12;2024-01-01;3;139803;TECNISA S.A.;Folha de São Paulo;SP
08.065.557/0001-12;2024-01-01;3;139803;TECNISA S.A.;http://publicidadelegal.folha.uol.com.br/;BR
08.065.557/0001-12;2024-01-01;3;139803;TECNISA S.A.;http://www.ibri.com.br/rede-de-divulgacao;BR
08.070.508/0001-78;2024-01-01;3;143770;RAIZEN ENERGIA S.A.;Diário Comercial;SP
08.070.508/0001-78;2024-01-01;3;143770;RAIZEN ENERGIA S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
08.078.847/0001-09;2024-01-01;2;138931;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;O Estado de São Paulo;SP
08.078.847/0001-09;2024-01-01;2;138931;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Portal digital de Publicações - O Estado de São Paulo;SP
08.159.965/0001-33;2024-01-01;3;141554;IGUA SANEAMENTO S.A.;Site de Relações com Investidores (https://ri.igua.com.br/);SP
08.159.965/0001-33;2024-01-01;3;141554;IGUA SANEAMENTO S.A.;Valor Econômico (https://valor.globo.com/);SP
08.170.849/0001-15;2024-01-01;2;139222;DESKTOP S.A.;Folha de São Paulo;SP
08.170.849/0001-15;2024-01-01;2;139222;DESKTOP S.A.;Portal Neo1 -  https://portal.mzgroup.com/fatos-relevantes/;SP
08.213.823/0001-07;2024-01-01;4;139431;AURA ALMAS MINERAÇÃO S.A.;Diário Oficial do Estado do Tocantins;TO
08.213.823/0001-07;2024-01-01;4;139431;AURA ALMAS MINERAÇÃO S.A.;Folha Capital de Tocantins;TO
08.262.121/0001-13;2024-01-01;3;138146;Alubar Metais e Cabos S.A.;Diário do Pará;PA
08.262.121/0001-13;2024-01-01;3;138146;Alubar Metais e Cabos S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
08.262.121/0001-13;2024-01-01;3;138146;Alubar Metais e Cabos S.A.;O Liberal;PA
08.294.224/0001-65;2024-01-01;1;133540;JHSF PARTICIPACOES S.A.;Diário Oficial do Estado;SP
08.294.224/0001-65;2024-01-01;1;133540;JHSF PARTICIPACOES S.A.;O Estado de São Paulo;SP
08.312.229/0001-73;2024-01-01;2;143904;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Valor Econômico;SP
08.312.229/0001-73;2024-01-01;2;143904;EZ TEC EMPREEND. E PARTICIPACOES S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
08.322.396/0001-03;2024-01-01;1;136550;CERRADINHO BIOENERGIA S.A.;http://www.cerradinhobio.com.br/home-ri/;GO
08.322.396/0001-03;2024-01-01;1;136550;CERRADINHO BIOENERGIA S.A.;O Hoje;GO
08.324.196/0001-81;2024-01-01;3;141489;CIA ENERGETICA DO RIO GDE NORTE - COSERN;http://ri.neoenergia.com/;RN
08.324.196/0001-81;2024-01-01;3;141489;CIA ENERGETICA DO RIO GDE NORTE - COSERN;https://valor.globo.com/;RN
08.324.196/0001-81;2024-01-01;3;141489;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Jornal Valor Econômico Impresso;RN
08.343.492/0001-20;2024-01-01;1;135756;MRV ENGENHARIA E PARTICIPACOES S.A.;Diário do Comércio de Minas Gerais;MG
08.343.492/0001-20;2024-01-01;1;135756;MRV ENGENHARIA E PARTICIPACOES S.A.;Site RI da Companhia: https://ri.mrv.com.br/;MG
08.364.948/0001-38;2024-01-01;1;133660;ALUPAR INVESTIMENTO S/A;portal de notícias http://www.luzdigi.com.br;SP
08.364.948/0001-38;2024-01-01;1;133660;ALUPAR INVESTIMENTO S/A;Valor Econômico;SP
08.397.078/0001-01;2024-01-01;1;144446;GSH CORP Participações S.A.;Diário Comercial do Rio de Janeiro;RJ
08.402.943/0001-52;2024-01-01;3;143875;GUARARAPES CONFECCOES S.A.;https://portal.mzgroup.com/;SP
08.402.943/0001-52;2024-01-01;3;143875;GUARARAPES CONFECCOES S.A.;Tribuna do Norte;RN
08.402.943/0001-52;2024-01-01;3;143875;GUARARAPES CONFECCOES S.A.;www.riachuelo.com.br/ri;SP
08.424.178/0001-71;2024-01-01;1;137889;TECBLU TECELAGEM BLUMENAU S.A.;Tribuna do Norte;RN
08.439.659/0001-50;2024-01-01;2;141283;CPFL ENERGIAS RENOVÁVEIS S.A.;http://www.cpfl.com.br/ri;SP
08.439.659/0001-50;2024-01-01;2;141283;CPFL ENERGIAS RENOVÁVEIS S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
08.439.659/0001-50;2024-01-01;2;141283;CPFL ENERGIAS RENOVÁVEIS S.A.;Valor Econômico;SP
08.467.115/0001-00;2024-01-01;2;142098;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Jornal Cidades;RS
08.467.115/0001-00;2024-01-01;2;142098;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Jornal do Comércio;RS
08.467.115/0001-00;2024-01-01;2;142098;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Site de Relações com Investidores da Companhia;RS
08.534.605/0001-74;2024-01-01;1;138516;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Gazeta de São Paulo;SP
08.560.444/0001-93;2024-01-01;1;137652;CIA CELG DE PARTICIPACOES - CELGPAR;https://ri.celgpar.com/;GO
08.560.444/0001-93;2024-01-01;1;137652;CIA CELG DE PARTICIPACOES - CELGPAR;O Hoje;GO
08.574.411/0001-00;2024-01-01;5;139259;PRÁTICA PRODUTOS S.A.;Diário do Comercio de Belo Horizonte;MG
08.574.411/0001-00;2024-01-01;5;139259;PRÁTICA PRODUTOS S.A.;Site RI da Companhia (www.praticabr.com/ri);MG
08.613.550/0001-98;2024-01-01;1;137069;Nexpe Participações S.A;Site RI Nexpe;SP
08.764.621/0001-53;2024-01-01;1;138136;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;Sistema Empresas.NET;SP
08.773.135/0001-00;2024-01-01;5;142087;2W Ecobank S.A.;Diário Comercial;SP
08.773.191/0001-36;2024-01-01;2;139546;BRASILIANA PARTICIPAÇÕES S/A;Valor Econômico;SP
08.795.211/0001-70;2024-01-01;3;141994;MAESTRO LOCADORA DE VEICULOS S.A.;http://www.valor.com.br/valor-ri;SP
08.795.211/0001-70;2024-01-01;3;141994;MAESTRO LOCADORA DE VEICULOS S.A.;Valor Econômico;SP
08.797.760/0001-83;2024-01-01;3;141931;Cury Construtora e Incorporadora S.A.;Valor Econômico;SP
08.801.621/0001-86;2024-01-01;1;138047;SYN PROP & TECH S.A.;Jornal Valor Econômico;SP
08.801.621/0001-86;2024-01-01;1;138047;SYN PROP & TECH S.A.;Site de Relações com Investidores da SYN;SP
08.807.432/0001-10;2024-01-01;1;138824;YDUQS PARTICIPACOES S.A.;http://www.yduqs.com.br;RJ
08.807.432/0001-10;2024-01-01;1;138824;YDUQS PARTICIPACOES S.A.;https://valor.globo.com/valor-ri/;RJ
08.807.432/0001-10;2024-01-01;1;138824;YDUQS PARTICIPACOES S.A.;https://www.rededivulgacao.com.br/;SP
08.807.432/0001-10;2024-01-01;1;138824;YDUQS PARTICIPACOES S.A.;Jornal Valor Econômico;RJ
08.811.643/0001-27;2024-01-01;1;137823;TRISUL S.A.;O Estado de São Paulo;SP
08.822.767/0001-08;2024-01-01;2;138976;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;http://publicidadelegal.folha.uol.com.br/;SP
08.827.501/0001-58;2024-01-01;1;137962;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Diário Comercial;SP
08.827.501/0001-58;2024-01-01;1;137962;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
08.827.501/0001-58;2024-01-01;1;137962;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;https://www.ibri.com.br/pt-br/rede-de-divulgacao/?id=261149/;SP
08.845.676/0001-98;2024-01-01;2;142081;Corpóreos - Serviços Terapêuticos S.A.;Diário Comercial (SP);SP
08.845.676/0001-98;2024-01-01;2;142081;Corpóreos - Serviços Terapêuticos S.A.;https://diariocomercial.com.br/;SP
08.873.873/0001-10;2024-01-01;2;138274;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Diário de Notícias;SP
08.902.291/0001-15;2024-01-01;1;137872;CSN MINERAÇÃO S.A.;Folha de São Paulo - Edição Nacional;BR
08.902.291/0001-15;2024-01-01;1;137872;CSN MINERAÇÃO S.A.;Portal da Folha de São Paulo http://publicidadelegal.folha.uol.com.br;BR
08.902.291/0001-15;2024-01-01;1;137872;CSN MINERAÇÃO S.A.;www.ri.csnmineracao.com.br;BR
08.926.302/0001-05;2024-01-01;2;143908;PRIO Forte S.A.;Monitor Mercantil;RJ
08.935.054/0001-50;2024-01-01;2;141479;MULTINER S/A;Gazeta de São Paulo;SP
09.041.168/0001-10;2024-01-01;1;134083;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Estado de Minas (Belo Horizonte);MG
