CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
03.795.050/0001-09;2024-01-01;2;139785;TERMOPERNAMBUCO S.A.;Endereço para Correspondência;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;;21;32359828;;;;ri@neoenergia.com
03.802.115/0001-98;2024-01-01;1;134821;CLEAR SALE S.A.;Endereço da Sede;Av. Marcos Penteado de Ulhoa Rodrigues, nº 939;Jacarandá, 3º andar;Alphaville Industria;Barueri;SP;Brasil;06460040;;;11;37288788;;;;ri@clear.sale
03.802.115/0001-98;2024-01-01;1;134821;CLEAR SALE S.A.;Endereço para Correspondência;Av. Marcos Penteado de Ulhoa Rodrigues, nº 939;Jacarandá, 3º andar;Alphaville Industria;Barueri;SP;Brasil;06460040;;;11;37288788;;;;ri@clear.sale
03.818.379/0001-30;2024-01-01;1;134680;Saber Serviços Educacionais S.A.;Endereço da Sede;Rua dos Guajajaras, nº 591;4º andar, sala 1;Lourdes;Belo Horizonte;MG;Brasil;30180101;;;11;31337309;;;;dri@cogna.com.br
03.818.379/0001-30;2024-01-01;1;134680;Saber Serviços Educacionais S.A.;Endereço para Correspondência;Av. Paulista, 901;2º Andar;Bela Vista;São Paulo;SP;Brasil;01310100;;;11;31337309;;;;dri@cogna.com.br
03.820.456/0001-96;2024-01-01;1;138231;BSB Energética S.A.;Endereço da Sede;Avenida Prudente de Morais, nº 1.250;11º andar;Coração de Jesus;Belo Horizonte;MG;Brasil;30380252;;;31;35279100;;;;ri@bsbenergetica.com.br
03.820.456/0001-96;2024-01-01;1;138231;BSB Energética S.A.;Endereço para Correspondência;Avenida Prudente de Morais, nº 1.250;11º andar;Coração de Jesus;Belo Horizonte;MG;Brasil;30380252;;;31;35279100;;;;ri@bsbenergetica.com.br
03.847.461/0001-92;2024-01-01;2;137438;BRADESPAR S.A.;Endereço da Sede;Avenida Juscelino Kubitschek, 1.309;2º andar, parte;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;;11;21786300;;;;bradespar@bradespar.com
03.847.461/0001-92;2024-01-01;2;137438;BRADESPAR S.A.;Endereço para Correspondência;Avenida Juscelino Kubitschek, 1.309;2º andar, parte;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;;11;21786300;;;;bradespar@bradespar.com
03.853.896/0001-40;2024-01-01;1;137983;MARFRIG GLOBAL FOODS S.A.;Endereço da Sede;Av. Queiroz Filho;1560, Blc 5, Sl. 301;Vila Hamburguesa;São Paulo;SP;Brasil;05319000;;;11;37928600;;;;ri@marfrig.com.br
03.853.896/0001-40;2024-01-01;1;137983;MARFRIG GLOBAL FOODS S.A.;Endereço para Correspondência;Av. Queiroz Filho;1560, Blc 5, Sl. 301;Vila Hamburguesa;São Paulo;SP;Brasil;05319000;;;11;37928600;;;;ri@marfrig.com.br
03.953.509/0001-47;2024-01-01;2;141285;CPFL GERACAO DE ENERGIA S.A.;Endereço da Sede;Rua Jorge de Figueiredo Corrêa, 1632;parte;Jd Prof. Tarcília;Campinas;SP;Brasil;13087397;;;19;37568458;;;;ri@cpfl.com.br
03.953.509/0001-47;2024-01-01;2;141285;CPFL GERACAO DE ENERGIA S.A.;Endereço para Correspondência;Rua Jorge de Figueiredo Corrêa, 1632;parte;Jd Prof. Tarcília;Campinas;SP;Brasil;13087397;;;19;37568458;;;;ri@cpfl.com.br
03.983.431/0001-03;2024-01-01;1;134437;EDP - ENERGIAS DO BRASIL S.A.;Endereço da Sede;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;;11;21855000;;;;reportefinanceiro@edpbr.com.br
03.983.431/0001-03;2024-01-01;1;134437;EDP - ENERGIAS DO BRASIL S.A.;Endereço para Correspondência;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;;11;21855000;;;;reportefinanceiro@edpbr.com.br
04.030.182/0001-02;2024-01-01;2;138595;CABINDA PARTICIPACOES S.A.;Endereço da Sede;Rua Pamplona, 818;conjunto;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
04.030.182/0001-02;2024-01-01;2;138595;CABINDA PARTICIPACOES S.A.;Endereço para Correspondência;Rua Pamplona, 818;conjunto 92;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
04.031.213/0001-31;2024-01-01;1;138606;CACONDE PARTICIPACOES S.A.;Endereço da Sede;Rua Pamplona, 818;conjunto;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
04.031.213/0001-31;2024-01-01;1;138606;CACONDE PARTICIPACOES S.A.;Endereço para Correspondência;Rua Pamplona, 818;conjunto 92;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
04.032.433/0001-80;2024-01-01;2;138695;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Endereço da Sede;Rua Beneditinos, n.º 15/17, Parte;;Centro;Rio de Janeiro;RJ;Brasil;20081050;;;11;930092235;;;;ri@atmasa.com.br
04.032.433/0001-80;2024-01-01;2;138695;ATMA PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;Endereço para Correspondência;Rua Beneditinos, n.º 15/17, Parte;;Centro;Rio de Janeiro;RJ;Brasil;20081050;;;11;930092235;;;;ri@atmasa.com.br
04.038.763/0001-82;2024-01-01;1;138609;CAIANDA PARTICIPACOES S.A.;Endereço da Sede;Rua Pamplona, 818;conjunto;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
04.038.763/0001-82;2024-01-01;1;138609;CAIANDA PARTICIPACOES S.A.;Endereço para Correspondência;Rua Pamplona, 818;conjunto 92;Jardim Paulista;São Paulo;SP;Brasil;01405001;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
04.065.053/0001-41;2024-01-01;1;138657;BRZ Empreendimentos e Construções S.A.;Endereço da Sede;Rua Padre Marinho;nº 37, 4º andar;Santa Efigênia;Belo Horizonte;MG;Brasil;30140040;;;31;25378787;;;;guilherme.dias@brz.eng.br / ri@brz.eng.br
04.065.053/0001-41;2024-01-01;1;138657;BRZ Empreendimentos e Construções S.A.;Endereço para Correspondência;Rua Padre Marinho;nº 37, 4º andar;Santa Efigênia;Belo Horizonte;MG;Brasil;30140040;;;31;25378787;;;;guilherme.dias@brz.eng.br / ri@brz.eng.br
04.069.709/0001-02;2024-01-01;1;138508;Bionexo S.A.;Endereço da Sede;Avenida Juscelino Kubitschek, 1830;7° andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;;11;31338100;;;;ri@bionexo.com
04.069.709/0001-02;2024-01-01;1;138508;Bionexo S.A.;Endereço para Correspondência;Avenida Juscelino Kubitschek, 1830;7° andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;;11;31338100;;;;ri@bionexo.com
04.089.570/0001-50;2024-01-01;1;137960;ÁGUAS GUARIROBA S.A;Endereço da Sede;Rua Antonio Maria Coelho, n.º 5401;;Santa Fé;Campo Grande;MS;Brasil;79021170;;;67;33895748;;;;dri@aegea.com.br
04.089.570/0001-50;2024-01-01;1;137960;ÁGUAS GUARIROBA S.A;Endereço para Correspondência;Av. Brigadeiro Faria Lima, nº 1.663, Ed. Plaza São Lourenço;1 andar;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;dri@aegea.com.br
04.149.454/0001-80;2024-01-01;3;138272;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Endereço da Sede;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872667;;;;invest@ecorodovias.com.br
04.149.454/0001-80;2024-01-01;3;138272;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;37872667;;;;invest@ecorodovias.com.br
04.172.213/0001-51;2024-01-01;3;143408;CIA PIRATININGA DE FORCA E LUZ;Endereço da Sede;Rua Jorge de Figueiredo Correa, nº 1.632;(parte);Jd. Profª Tarcilia;Campinas;SP;Brasil;13087397;;;19;37568458;;;;ri@cpfl.com.br
04.172.213/0001-51;2024-01-01;3;143408;CIA PIRATININGA DE FORCA E LUZ;Endereço para Correspondência;Rua Jorge de Figueiredo Correa, nº 1.632;(parte);Jd. Profª Tarcilia;Campinas;SP;Brasil;13087397;;;19;37568458;;;;ri@cpfl.com.br
04.212.396/0001-91;2024-01-01;4;141991;Agasus S.A.;Endereço da Sede;Avenida Guido Caloi, nº 1985;Galpão 23;Jardim São Luís;São Paulo;SP;Brasil;05802140;;;11;28587630;;;;ri@voke.tech
04.212.396/0001-91;2024-01-01;4;141991;Agasus S.A.;Endereço para Correspondência;Avenida Guido Caloi, nº 1985;Galpão 23;Jardim São Luís;São Paulo;SP;Brasil;05802140;;;11;28587630;;;;ri@voke.tech
04.233.319/0001-18;2024-01-01;2;134449;NCF PARTICIPAÇÕES S/A;Endereço da Sede;Núcleo Cidade de Deus, Prédio Prata;4º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;11;36845222;;;;vinicius.panaro@bradesco.com.br
04.233.319/0001-18;2024-01-01;2;134449;NCF PARTICIPAÇÕES S/A;Endereço para Correspondência;Núcleo Cidade de Deus, Prédio Prata;4º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;11;36845222;;;;vinicius.panaro@bradesco.com.br
04.368.865/0001-66;2024-01-01;2;138128;Ligga Telecomunicações S.A.;Endereço da Sede;Rua Vicente Machado, nº 1.001;;Batel;Londrina;PR;Brasil;80420011;;;43;33751280;;;;ri@liggavc.com.br
04.368.865/0001-66;2024-01-01;2;138128;Ligga Telecomunicações S.A.;Endereço para Correspondência;Rua Vicente Machado, nº 1.001;;Batel;Londrina;PR;Brasil;80420011;;;43;33751280;;;;ri@liggavc.com.br
04.368.898/0001-06;2024-01-01;3;139351;Copel Distribuição S.A.;Endereço da Sede;Rua José Izidoro Biazetto, 158;Bloco C;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314141;;;;copel@copel.com
04.368.898/0001-06;2024-01-01;3;139351;Copel Distribuição S.A.;Endereço para Correspondência;Rua José Izidoro Biazetto, 158;Bloco A;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314269;;;;acionistas@copel.com
04.370.282/0001-70;2024-01-01;3;139350;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Endereço da Sede;Rua José Izidoro Biazetto, 158;Bloco A;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314141;;;;geracao@copel.com
04.370.282/0001-70;2024-01-01;3;139350;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Endereço para Correspondência;Rua José Izidoro Biazetto, 158;Bloco A;Mossunguê;Curitiba;PR;Brasil;81200240;;;41;33314141;;;;acionistas@copel.com
04.423.567/0001-21;2024-01-01;1;133571;ENEVA S.A;Endereço da Sede;Praia de Botafogo nº 501, Bloco I, 2º e 4º andares;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;37213030;;;;ri@eneva.com.br
04.423.567/0001-21;2024-01-01;1;133571;ENEVA S.A;Endereço para Correspondência;Praia de Botafogo nº 501, Bloco I, 2º e 4º andares;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;;21;37213030;;;;ri@eneva.com.br
04.437.534/0001-30;2024-01-01;1;133780;Locamérica Rent-a-Car S.A.;Endereço da Sede;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;;;mercado.capitais@localiza.com
04.437.534/0001-30;2024-01-01;1;133780;Locamérica Rent-a-Car S.A.;Endereço para Correspondência;Avenida Bernardo de Vasconcelos, 377;;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;;31;32479460;;;;mercado.capitais@localiza.com
04.601.397/0001-28;2024-01-01;3;142931;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;Endereço da Sede;Rod. CE-138, CE Divisa c/ RN, Estr. Acesso Brisa 1Km PortãoA;Préd.2 Entr.3 Térreo;Zona Rural;Pereiro;CE;Brasil;63460000;;;88;21500288;;;;falecomri@grupobrisanet.com.br
04.601.397/0001-28;2024-01-01;3;142931;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;Endereço para Correspondência;Rod. CE-138, CE Divisa c/ RN, Estr. Acesso Brisa 1Km PortãoA;Préd.2 Entr.3 Térreo;Zona Rural;Pereiro;CE;Brasil;63460000;;;88;21500288;;;;falecomri@grupobrisanet.com.br
04.626.426/0001-06;2024-01-01;1;143033;BTG Pactual Commodities Sertrading S.A.;Endereço da Sede;Avenida Nossa Senhora da Penha, nº 1.495, Torre A, sala 804;;Bairro Santa Lucia;Vitória;ES;Brasil;2905624;;;11;33832000;;;;RI-Sertrading@btgpactual.com
04.626.426/0001-06;2024-01-01;1;143033;BTG Pactual Commodities Sertrading S.A.;Endereço para Correspondência;Avenida Nossa Senhora da Penha, nº 1.495, Torre A, sala 804;;Bairro Santa Lucia;Vitória;ES;Brasil;2905624;;;11;33832000;;;;RI-Sertrading@btgpactual.com
04.739.720/0001-24;2024-01-01;2;143226;USINA TERMELÉTRICA PAMPA SUL S.A.;Endereço da Sede;Avenida Dois (Loteamento Parque Una Pelotas), 105;salas 507, 708, 710;São Gonçalo;Pelotas;RS;Brasil;96075166;;;53;32454000;;;;fernao.magalhaes@pampasulenergia.com.br
04.739.720/0001-24;2024-01-01;2;143226;USINA TERMELÉTRICA PAMPA SUL S.A.;Endereço para Correspondência;Avenida Dois (Loteamento Parque Una Pelotas), 105;salas 507, 708, 710;São Gonçalo;Pelotas;RS;Brasil;96075166;;;53;32454000;;;;fernao.magalhaes@pampasulenergia.com.br
04.752.991/0001-10;2024-01-01;2;142419;BIOMM S.A.;Endereço da Sede;Avenida Regent;nº 705,Lote 15 ao 21;Alphaville;Nova Lima;MG;Brasil;34018000;;;31;32991000;;;;ri@biomm.com
04.752.991/0001-10;2024-01-01;2;142419;BIOMM S.A.;Endereço para Correspondência;Avenida Regent;nº 705,Lote 15 ao 21;Alphaville;Nova Lima;MG;Brasil;34018000;;;31;32991000;;;;ri@biomm.com
04.821.041/0001-08;2024-01-01;1;138511;METALFRIO SOLUTIONS S.A.;Endereço da Sede;AV. ABRAHÃO GONÇALVES BRAGA, 412;KM 12,5 Via Anchieta;VILA LIVIERO;São Paulo;SP;Brasil;04186220;;;11;26279000;;;;ri@metalfrio.com.br
04.821.041/0001-08;2024-01-01;1;138511;METALFRIO SOLUTIONS S.A.;Endereço para Correspondência;AV. ABRAHÃO GONÇALVES BRAGA, 412;KM 12,5 Via Anchieta;VILA LIVIERO;São Paulo;SP;Brasil;04186220;;;11;26279000;;;;ri@metalfrio.com.br
04.895.728/0001-80;2024-01-01;1;138571;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Endereço da Sede;RODOVIA AUGUSTO MONTENEGRO, KM. 8,5;S/Nº;COQUEIRO;Belém;PA;Brasil;66823010;;;91;32161201;;;;ri@equatorialenergia.com.br
04.895.728/0001-80;2024-01-01;1;138571;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Endereço para Correspondência;RODOVIA AUGUSTO MONTENEGRO, KM. 8,5;S/Nº;COQUEIRO;Belém;PA;Brasil;66823010;;;61;34261010;;;;ri@equatorialenergia.com.br
04.902.979/0001-44;2024-01-01;1;133368;BCO AMAZONIA S.A.;Endereço da Sede;AVENIDA PRESIDENTE VARGAS , 800;SECRE;CAMPINA;Belém;PA;Brasil;66017910;;;91;40083340;;;;presi@basa.com.br
04.902.979/0001-44;2024-01-01;1;133368;BCO AMAZONIA S.A.;Endereço para Correspondência;AV. PRESIDENTE VARGAS Nº 800;3º andar CORIN;CAMPINA;Belém;PA;Brasil;66017901;;;91;40087875;;;;investidores@basa.com.br
04.912.242/0001-02;2024-01-01;1;133767;PORTUENSE FERRAGENS S/A;Endereço da Sede;PADRE EUTÍQUIO, NÚMERO 1055;TRAVESSA;BATISTA CAMPOS;Belém;PA;Brasil;66023710;;;91;40059103;;;;portuenseferragens@yahoo.com.br
04.912.242/0001-02;2024-01-01;1;133767;PORTUENSE FERRAGENS S/A;Endereço para Correspondência;TRAVESSA PADRE EUTÍQUIO, NÚMERO 1055;;BATISTA CAMPOS;Belém;PA;Brasil;66023710;;;91;40059103;;;;portuenseferragens@yahoo.com.br
04.913.711/0001-08;2024-01-01;1;137878;BCO ESTADO DO PARA S.A.;Endereço da Sede;Av. Presidente Vargas, n° 251;4° andar;Campina;Belém;PA;Brasil;66010000;;;91;33483211;;;;ri_banpara@banparanet.com.br
04.913.711/0001-08;2024-01-01;1;137878;BCO ESTADO DO PARA S.A.;Endereço para Correspondência;Av. Presidente Vargas, n° 251;4º andar;Campina;Belém;PA;Brasil;66010000;;;91;33483211;;;;ri_banpara@banparanet.com.br
04.972.092/0001-22;2024-01-01;2;138061;GRUPO FARTURA DE HORTIFRUT S.A.;Endereço da Sede;Av. Américo Ribeiro dos Santos, s/n, Gleba 06B, Parque B;Parque Bandeirantes;Nova Veneza;Sumaré;SP;Brasil;13181715;;;19;37467010;;;;ri@redeoba.com.br
04.972.092/0001-22;2024-01-01;2;138061;GRUPO FARTURA DE HORTIFRUT S.A.;Endereço para Correspondência;Av. Américo Ribeiro dos Santos, s/n, Gleba 06B, Parque B;Parque Bandeirantes;Nova Veneza;Sumaré;SP;Brasil;13181715;;;19;37467010;;;;ri@redeoba.com.br
04.986.320/0001-13;2024-01-01;1;135497;SER EDUCACIONAL S.A.;Endereço da Sede;Av. da Saudade, 254;;Santo Amaro;Recife;PE;Brasil;50100200;;;11;970932225;;;;ri@sereducacional.com
04.986.320/0001-13;2024-01-01;1;135497;SER EDUCACIONAL S.A.;Endereço para Correspondência;Av. da Saudade, 254;;Santo Amaro;Recife;PE;Brasil;50100200;;;11;970932225;;;;ri@sereducacional.com
04.992.714/0001-84;2024-01-01;4;143994;Nova Transportadora do Sudeste S.A. - NTS;Endereço da Sede;Praia do Flamengo, nº 200;Salas 2201 e 2301;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;;21;32509200;;;;investor.relations@ntsbrasil.com
04.992.714/0001-84;2024-01-01;4;143994;Nova Transportadora do Sudeste S.A. - NTS;Endereço para Correspondência;Praia do Flamengo, nº 200;Salas 2201 e 2301;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;;21;32509200;;;;investor.relations@ntsbrasil.com
05.197.443/0001-38;2024-01-01;3;143645;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Endereço da Sede;Avenida Heráclito Graça;nº 406;Centro;Fortaleza;CE;Brasil;60140060;;;85;32559005;;;;ri@hapvida.com.br
05.197.443/0001-38;2024-01-01;3;143645;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Endereço para Correspondência;Avenida Heráclito Graça;nº 406;Centro;Fortaleza;CE;Brasil;60140060;;;85;32559005;;;;ri@hapvida.com.br
05.303.439/0001-07;2024-01-01;1;138193;Unigel Participações S.A.;Endereço da Sede;Avenida Engenheiro Luís Carlos Berrini, 105;11º andar;Cidade Monções;São Paulo;SP;Brasil;04571010;;;11;25046001;;;;ri@unigel.com.br
05.303.439/0001-07;2024-01-01;1;138193;Unigel Participações S.A.;Endereço para Correspondência;Avenida Engenheiro Luís Carlos Berrini, 105;11º andar;Cidade Monções;São Paulo;SP;Brasil;04571010;;;11;25046001;;;;ri@unigel.com.br
05.336.882/0001-84;2024-01-01;2;141580;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Endereço da Sede;Rua do Passeio, 38 - Setor 2;Torre 2 - Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;39619400;;;;br.investidores@celeogroup.com
05.336.882/0001-84;2024-01-01;2;141580;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Endereço para Correspondência;Rua do Passeio, 38 - Setor 2;Torre 2 - Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;39619400;;;;br.investidores@celeogroup.com
05.347.060/0001-07;2024-01-01;1;138739;Interplayers Soluções Integradas S.A.;Endereço da Sede;Av. Engenheiro Eusébio Stevaux, 1.566;;Jurubatuba;São Paulo;SP;Brasil;04696000;;;11;56944848;;;;ri@interplayers.com.br
05.347.060/0001-07;2024-01-01;1;138739;Interplayers Soluções Integradas S.A.;Endereço para Correspondência;Av. Engenheiro Eusébio Stevaux, 1.566;;Jurubatuba;São Paulo;SP;Brasil;04696000;;;11;56944848;;;;ri@interplayers.com.br
05.495.546/0001-84;2024-01-01;1;134225;Litela Participações S.A. - Em Liquidação;Endereço da Sede;Av. Ayrton Senna;3000 - sala 4098;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;;21;35960400;;;;governance@eximiacapital.com
05.495.546/0001-84;2024-01-01;1;134225;Litela Participações S.A. - Em Liquidação;Endereço para Correspondência;Av. Ayrton Senna;3000 - sala 4098;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;;21;35960400;;;;governance@eximiacapital.com
05.878.397/0001-32;2024-01-01;1;136691;ALLOS S.A.;Endereço da Sede;Avenida Afrânio de Melo Franco, 290;1º andar;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;25839800;;;;ri@allos.co
05.878.397/0001-32;2024-01-01;1;136691;ALLOS S.A.;Endereço para Correspondência;Avenida Afrânio de Melo Franco, 290;1º andar;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;25839800;;;;ri@allos.co
05.917.486/0001-40;2024-01-01;4;143836;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Endereço da Sede;Rodovia BA-262, Ilhéus x Uruçuca, s/nº, Km 2,8 Quadra A;Polo de Informática;Iguape;Ilhéus;BA;Brasil;45658335;;;11;30353777;;;;ri@wdcnet.com.br
05.917.486/0001-40;2024-01-01;4;143836;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Endereço para Correspondência;Avenida Chedid Jafet, nº 222;4º Andar - Bloco C;Vila Olímpia;São Paulo;SP;Brasil;04551065;;;11;30353777;;;;ri@wdcnet.com.br
06.016.348/0001-53;2024-01-01;4;140331;Ventos do Sul Energia S.A.;Endereço da Sede;Av. Carlos Gomes, 222;Sala 701;Auxiliadora;Porto Alegre;RS;Brasil;90480000;;;51;21185800;;;;ri@ventosdosulenergia.com.br
06.016.348/0001-53;2024-01-01;4;140331;Ventos do Sul Energia S.A.;Endereço para Correspondência;Av. Carlos Gomes, 222;Sala 701;Auxiliadora;Porto Alegre;RS;Brasil;90480000;;;51;21185800;;;;ri@ventosdosulenergia.com.br
06.047.087/0001-39;2024-01-01;1;138841;Rede D'Or São Luiz S.A.;Endereço da Sede;Rua Francisco Marengo, nº 1.312;;Tatuapé;São Paulo;SP;Brasil;03313000;;;21;32394700;;;;otavio.lazcano@rededor.com.br
06.047.087/0001-39;2024-01-01;1;138841;Rede D'Or São Luiz S.A.;Endereço para Correspondência;Rua Voluntários da Pátria, 138;sobreloja;Botafogo;Rio de Janeiro;RJ;Brasil;22270010;;;21;32394700;;;;otavio.lazcano@rededor.com.br
06.057.223/0001-71;2024-01-01;2;141866;SENDAS DISTRIBUIDORA S.A.;Endereço da Sede;Av. Ayrton Senna, 6.000, Lote 2;Pal 48959, Anexo A;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775005;;;11;34115042;;;;ri@assai.com.br
06.057.223/0001-71;2024-01-01;2;141866;SENDAS DISTRIBUIDORA S.A.;Endereço para Correspondência;Av. Aricanduva, 5.555, Central Administrativa Assaí;Âncora E;Vila Matilde;São Paulo;SP;Brasil;03527000;;;11;34115042;;;;ri@assai.com.br
06.164.253/0001-87;2024-01-01;3;139328;GOL LINHAS AEREAS INTELIGENTES S.A.;Endereço da Sede;Praça Comandante Lineu Gomes S/N;Portaria 3;Jardim Aeroporto;São Paulo;SP;Brasil;04626020;;;11;21284700;;;;ri@voegol.com.br
06.164.253/0001-87;2024-01-01;3;139328;GOL LINHAS AEREAS INTELIGENTES S.A.;Endereço para Correspondência;Praça Comandante Lineu Gomes S/N;Portaria 3;Jardim Aeroporto;São Paulo;SP;Brasil;04626020;;;11;21284700;;;;ri@voegol.com.br
06.272.793/0001-84;2024-01-01;1;133367;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Endereço da Sede;Alameda A, QDA SQS, Loteamento Quitandinha;s/n;Altos do Calhau;São Luís;MA;Brasil;65071680;;;98;32178000;;;;ri@equatorialenergia.com.br
06.272.793/0001-84;2024-01-01;1;133367;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Endereço para Correspondência;Alameda A, QDA SQS, Loteamento Quitandinha;s/n;Altos do Calhau;São Luís;MA;Brasil;65071680;;;61;34261010;;;;ri@equatorialenergia.com.br
06.347.409/0001-65;2024-01-01;1;136589;SBF Comércio de Produtos Esportivos S.A.;Endereço da Sede;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;;11;985466336;;;;ri@centauro.com.br
06.347.409/0001-65;2024-01-01;1;136589;SBF Comércio de Produtos Esportivos S.A.;Endereço para Correspondência;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;;11;985466336;;;;ri@centauro.com.br
06.626.253/0001-51;2024-01-01;1;138862;EMPREENDIMENTOS PAGUE MENOS S.A.;Endereço da Sede;Rua Senador Pompeu;nº 1520;Centro;Fortaleza;CE;Brasil;60025002;;;85;32555544;;;;ri@pmenos.com.br
06.626.253/0001-51;2024-01-01;1;138862;EMPREENDIMENTOS PAGUE MENOS S.A.;Endereço para Correspondência;Rua Senador Pompeu;nº 1520;Centro;Fortaleza;CE;Brasil;60025002;;;85;32555544;;;;ri@pmenos.com.br
06.977.745/0001-91;2024-01-01;1;136812;BR MALLS PARTICIPACOES S.A.;Endereço da Sede;AV AFRANIO DE MELO FRANCO,290;salas 102,103,104;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;31389900;;;;gd-ri@brmalls.com.br
06.977.745/0001-91;2024-01-01;1;136812;BR MALLS PARTICIPACOES S.A.;Endereço para Correspondência;AV AFRANIO DE MELO FRANCO,290;salas 102,103,104;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;31389900;;;;brmalls@brmalls.com.br
06.981.176/0001-58;2024-01-01;2;143680;CEMIG GERACAO E TRANSMISSAO S.A.;Endereço da Sede;Avenida Barbacena, 1200;16° andar - Ala B1;Santo Agostinho;Belo Horizonte;MG;Brasil;31190924;;;31;35063930;;;;ri@cemig.com.br
06.981.176/0001-58;2024-01-01;2;143680;CEMIG GERACAO E TRANSMISSAO S.A.;Endereço para Correspondência;Avenida Barbacena, 1200;16° andar - Ala B1;Santo Agostinho;Belo Horizonte;MG;Brasil;31190924;;;31;35063930;;;;ri@cemig.com.br
06.981.180/0001-16;2024-01-01;2;143679;CEMIG DISTRIBUICAO S.A.;Endereço da Sede;Av. Barbacena, 1200;16º andar, ala A1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065024;;;;ri@cemig.com.br
