CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
03.014.553/0001-91;2022-01-01;5;127007;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;46817;2017-09-18;2017-09-18;2019-03-18;67686000.00;Objetivo do Programa de Recompra: maximizar a geração de valor para os acionistas, em razão do desconto atual das ações da Companhia no Mercado.Quantidade de Ações em Circulação: conforme definição do artigo 5º da Instrução CVM nº10/80, há em circulação 72.022.273 ações ordinárias. Quantidade de Ações a serem Adquiridas: poderão ser adquiridas até 4.708.827 ações ordinárias, dentro do limite de 10,0% da quantidade de ações em circulação, conforme definição do artigo 5º da Instrução CVM 10/80. A Diretoria poderá decidir o melhor momento, dentro do prazo do Programa de Recompra, para realizar a aquisição das ações. Prazo Máximo para Aquisição: o Programa de Recompra tem prazo de 18 meses, contados a partir de 18 de setembro de 2017.Instituições Financeiras Autorizadas: a instituição financeira que atuará como intermediária do Programa de Recompra será BTG PACTUAL CTVM S.A. estabelecida na Avenida Faria Lima, nº 3477, 11º andar, São Paulo/SP, CEP 04538-133.Por se tratar da continuidade do programa anterior, foi utilizado o mesmo saldo de reservas/lucros para recompra.
03.014.553/0001-91;2022-01-01;5;127007;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;46818;2016-03-22;2016-03-22;2017-09-22;67686000.00;Objetivo do Programa de Recompra: maximizar a geração de valor para os acionistas, em razão do desconto atual das ações da Companhia no Mercado. Quantidade de Ações em Circulação: conforme definição do artigo 5º da Instrução CVM nº10/80, há em circulação 72.965.271 ações ordinárias. Quantidade de Ações a serem Adquiridas: poderão ser adquiridas até 4.750.200 ações ordinárias, dentro do limite de 10,0% da quantidade de ações em circulação, conforme definição do artigo 5º da Instrução CVM 10/80. A Diretoria poderá decidir o melhor momento, dentro do prazo do Programa de Recompra, para realizar a aquisição das ações. Prazo Máximo para Aquisição: o Programa de Recompra tem prazo de 18 meses, contados a partir de 22 de março de 2016. Instituições Financeiras Autorizadas: a instituição financeira que atuará como intermediária do Programa de Recompra será BTG PACTUAL CTVM S.A. estabelecida na Avenida Faria Lima, nº 3477, 11º andar, São Paulo/SP, CEP 04538-133. A reserva de lucros para recompra reportada consiste no lucro líquido da Companhai de 31/12/2015, base para aprovação do programa.
03.014.553/0001-91;2022-01-01;5;127007;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;46819;2015-03-25;2015-03-25;2016-03-24;245174000.00;Objetivo: manutenção de ações em tesouraria para posterior cancelamento ou alienação com a finalidade de maximizar a geração de valor para os acionistas, tendo em vista o valor de cotação das ações da Companhia na Bolsa Prazo: o prazo máximo para aquisição das referidas ações é de 365 dias, com início em 25/03/2015 e término em 24/03/2016. A aquisição será feita no pregão da Bolsa de Valores - BM&FBovespa, a preço de mercado. Quantidade de ações em circulação no mercado: de acordo com o conceito estabelecido no artigo 5° da Instrução CVM n°10/80, existem atualmente 78.250.000 ações ordinárias em circulação no mercado. Quantidade de ações a serem adquiridas: poderão ser adquiridas até 7.000.000 ações ordinárias, que estão dentro do limite dos 10%, impostos pelo art. 3º da Instrução CVM 10/80. Instituição financeira que atuará como intermediária: BTG Pactual CTVM S.A., estabelecido na Avenida Faria Lima, nº 3477, 11º andar, São Paulo, SP, CEP 04538-133.
03.220.438/0001-73;2022-01-01;7;127055;EQUATORIAL S.A.;46846;2020-12-04;2020-12-07;2022-06-07;0.00;Objetivo da Companhia com o Programa de Recompra: O Programa de Recompra tem por objetivo a aquisição de ações emitidas pela Equatorial Energia S.A. em circulação no mercado para manutenção em tesouraria e posterior alienação ou cancelamento sem redução de capital social, visando maximizar a geração de valor para seus acionistas.Quantidade máxima de ações a serem adquiridas: até 50.110.056 de ações ordináriasQuantidade de ações em circulação no mercado, de acordo com a definição dada pelo artigo 8º, §3º da Instrução CVM nº 567/15: 1.002.316.894 ações (com base na posição acionária de 30 de setembro de 2021)Quantidade de ações em tesouraria nesta data: a Companhia não tem ações de sua emissão mantidas em tesourariaA Companhia não estima impacto na composição do controle acionário ou na estrutura administrativa da Companhia em razão da implementação do Programa de Recompra A decisão de cancelamento ou alienação das ações adquiridas no contexto do programa de recompra de ações e mantidas em tesouraria será tomada oportunamente, sendo então devidamente comunicada ao mercadoPrazo máximo para aquisição de ações da Companhia no âmbito do Programa de Recompra: as negociações poderão ser realizadas pelo prazo de até 18 (dezoito) meses contados a partir de 07 de dezembro de 2020, inclusive, encerrando-se, portanto, em 07 de junho de 2022, inclusiveInstituições financeiras que atuarão como intermediárias: As negociações poderão ser realizadas com a intermediação de uma ou mais dentre as seguintes instituições financeiras: XP Investimentos Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Av. Ataulfo de Paiva, 153, 5º e 8º andar, na cidade do Rio de Janeiro, Estado de RJ, CEP 22440-033, inscrita no CNPJ n.º 02.332.886/0001-04 BTG Pactual Corretora de Títulos e Valores Mobiliários S.A, com sede na Av. Brigadeiro Faria Lima, 3477, 14 Andar - Parte, São Paulo, SP, Brasil, CEP 04.538-133, inscrita no CNPJ n.º 43.815.158/0001-22 Safra Corretora de Valores e Cambio LTDA, com sede na Av. Paulista, 2100, São Paulo, SP, Brasil, CEP 01310-930, inscrita no CNPJ n.º 60.783.503/0001-02 Itaú Corretora de Valores S.A., com sede na Av. Brigadeiro Faria Lima, 3500, 3º andar São Paulo, SP, Brasil, CEP 04.538-132, inscrita no CNPJ n.º 61.194.353/0001-64 e BB Corretora, com sede na Rua Senador Dantas, 1045, 37º andar, CEP 20041-923, inscrita no CNPJ n.º 24.933.830/0001-30Com base nas demonstrações financeiras referentes ao exercício social encerrado em 31 de dezembro de 2020 e nas informações trimestrais revisadas e apresentadas ao final do terceiro trimestre de 2021, a Companhia tem apresentado plena capacidade de pagamento dos compromissos assumidosDessa forma, dado que a recompra de ações ocorrerá mediante a aplicação de recursos excedentes, e que a administração avalia a situação financeira da Companhia de forma favorável, os administradores entendem que a efetivação do Programa de Recompra não prejudicará o cumprimento das obrigações assumidas com credores nem o pagamento de dividendos obrigatórios.As demais informações sobre o Programa de Recompra de Ações, exigidas nos termos do Anexo 30-XXXVI da Instrução da CVM nº 480, de 7 dezembro de 2009, conforme alterada, foram prestadas como anexo à ata de reunião do Conselho de Administração que aprovou o referido programa e encontram-se disponíveis na sede da Companhia, no website da Companhia (ri.equatorialenergia.com.br), da CVM e da B3 S.A. - Brasil, Bolsa, Balcão.
03.342.704/0001-30;2022-01-01;16;124104;PETRORECÔNCAVO S.A.;45907;2022-07-28;2022-07-28;2024-01-27;643473526.58;A Companhia aprovou, em reunião realizada em 28 de julho de 2022, nos termos do artigo 30, parágrafo primeiro, alíneas "b" e "c" da Lei nº 6.404/1976, da Resolução CVM 77 de 29 de março de 2022 ("Resolução CVM 77/2022") e do artigo 17 (q) do Estatuto Social, a aquisição, pela Companhia, de até 1.000.000 (um milhão) de ações ordinárias, nominativas, escriturais e sem valor nominal de sua emissão, que correspondem a 0,36% das ações de emissão da Companhia em circulação e 0,34% do total de ações de emissão da Companhia, nesta data ("2º Programa de Recompra de Ações"). O 2º Programa de Recompra de Ações tem por objetivo a aquisição de ações de emissão da Companhia para (i) manutenção em tesouraria e posterior alienação ou cancelamento, e (ii) fazer frente aos compromissos assumidos pela Companhia no âmbito do Programa de Incentivo Consolidado aprovado pelo Conselho de Administração e pela Assembleia Geral em 1º de abril de 2021, do Plano de Incentivo de Longo Prazo - Ações Restritas aprovado em Assembleia Geral Extraordinária realizada em 27 de abril de 2022 ("PILP") e do Programa de Ações Restritas Parcelas TSR e Retenção relativo ao exercício social de 2022, aprovado pelo Conselho de Administração em 31 de maio de 2022, mediante alienação e entrega de ações aos diretores estatutários e empregados da Companhia e de suas controladas que sejam participantes do Programa de Incentivo e do PILP, conforme detalhado no Anexo 5.10.1 da ata da Reunião do Conselho de Administração realizada em 28 de julho de 2022.As aquisições de ações de emissão própria serão realizadas (i) na B3 S.A. - Brasil, Bolsa, Balcão, a preços de mercado e intermediadas por uma ou mais dentre as seguintes instituições financeiras: Itaú Corretora de Valores S.A, Morgan Stanley Corretora de Títulos e Valores Mobiliários S.A. e Safra Corretora de Valores e Câmbio Ltda., (ii) nas datas e quantidades a serem oportunamente definidas pela Diretoria da Companhia, e (iii) com utilização somente de recursos disponíveis na forma do artigo 8º, §1º, da Resolução CVM 77 de 29 de março de 2022.
03.342.704/0001-30;2022-01-01;16;124104;PETRORECÔNCAVO S.A.;45908;2021-07-22;2021-07-22;2023-01-21;113992622.46;A Companhia aprovou seu Primeiro Programa de Recompra na Reunião do Conselho de Administração realizada em 22 de julho de 2021. Nos termos do artigo 30, parágrafo primeiro, alíneas "b" e "c" da Lei nº 6.404/1976, da Instrução CVM nº 567/2015 e do artigo 17 (q) do Estatuto Social, a aquisição pela Companhia de ações ordinárias, nominativas, escriturais e sem valor nominal de sua emissão ("Ações"), respeitados os limites legais e com base em recursos disponíveis ("Programa de Recompra"), para (i) manutenção em tesouraria e posterior alienação ou cancelamento, e (ii) fazer frente aos compromissos assumidos pela Companhia no âmbito do Programa de Incentivo Consolidado aprovado pelo Conselho de Administração e pela Assembleia Geral em 1º de abril de 2021 ("Programa de Incentivo"), mediante alienação e entrega de Ações aos diretores estatutários e empregados da Companhia e de suas controladas que sejam participantes do Programa de Incentivo.As aquisições de ações de emissão própria serão realizadas na B3 S.A. - Brasil, Bolsa, Balcão, a preços de mercado e intermediadas por uma ou mais dentre as seguintes instituições financeiras: a)Itaú Corretora de Valores S.ACNPJ: 61.194.353/0001-64Endereço: Avenida Brigadeiro Faria Lima, 3.500 - 7º andar, São Paulo - SP. b)Morgan Stanley Corretora de Títulos e Valores Mobiliários S.A.CNPJ: 04.323.351/0001-94Endereço: Avenida Brigadeiro Faria Lima, 3.600 - 6º andar, São Paulo - SP, CEP 04538-132c)Safra Corretora de Valores e Câmbio Ltda.CNPJ: 60.783.503/0001-94Endereço: Avenida Paulista, 2.100 - 16º andar, São Paulo - SP, CEP 01310-300As aquisições de ações de emissão própria serão realizadas nas datas e quantidades a serem oportunamente definidas pela Diretoria da Companhia, e (iii) com utilização somente de recursos disponíveis na forma do artigo 7º, §1º, da Instrução CVM nº 567/2015.O 1º Programa de Recompra de Ações foi encerrado em 28/07/2022, com a aquisição de 472.822 (quatrocentas e setenta e duas mil, oitocentas e vinte e duas) ações ordinárias da Companhia a um preço médio, líquido de custos de transação, de R$18,88 (dezoito reais e oitenta e oito centavos), para fazer frente aos compromissos assumidos pela Companhia no âmbito do Programa de Incentivo Consolidado aprovado pelo Conselho de Administração e pela Assembleia Geral em 1º de abril de 2021 ("Programa de Incentivo") mediante a alienação e entrega de ações aos diretores estatutários e empregados da Companhia e de suas controladas que foram participantes do Programa de Incentivo.
03.847.461/0001-92;2022-01-01;6;125994;BRADESPAR S.A.;46608;2019-08-14;2019-08-15;2021-02-15;0.00;Data-base: 31.12.2018 Objetivo: Implementar o programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento sem redução do Capital Social. Aplicar parcela dos recursos existentes em "Reservas de Lucros - Estatutária", disponíveis para investimento, na aquisição de ações que serão mantidas em tesouraria para posterior recolocação no mercado ou cancelamento, a ser decidido oportunamente. Intermediação: Bradesco S.A. CTVM - Av. Paulista, 1.450, 7º andar, Bela Vista, São Paulo, SP, e Ágora Corretora de Títulos e Valores Mobiliários S.A., Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46148;2021-08-11;2021-08-11;2023-02-11;633230643.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46149;2021-03-09;2021-03-09;2022-09-09;325884000.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46150;2020-11-11;2020-11-11;2022-11-11;184800000.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46151;2018-09-14;2018-09-14;2020-03-13;51824000.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.853.896/0001-40;2022-01-01;10;125073;MARFRIG GLOBAL FOODS S.A.;46152;2017-01-10;2017-01-11;2018-07-10;44476000.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.983.431/0001-03;2022-01-01;8;125441;EDP - ENERGIAS DO BRASIL S.A.;46369;2020-08-28;2020-08-28;2021-04-09;5478499852.89;"Em 28 de agosto de 2020 o Conselho de Administração aprovou um plano de recompra de 24.863.880 de ações de emissão da Companhia, por um período de até 18 (dezoito) meses com o objetivo de aplicar recursos disponíveis para maximizar a geração de valor para os acionistas, uma vez que, na visão da Administração da Companhia, o valor atual de suas ações não reflete o real valor dos seus ativos combinado com a perspectiva de rentabilidade e geração de resultados futuros. Recursos disponíveis: Reservas de Lucros ou capital da Companhia, com exceção das reservas descritas no parágrafo primeiro do artigo 7º da Instrução CVM nº 567/15. Em 09 de abril de 2021 a Companhia encerrou o programa de recompra aprovado anteriormente, e adquiriu 24.164.000 ações ordinárias entre os dias 28 de agosto de 2020 e 06 de abril de 2021, equivalentes a 8,10% das ações em circulação. Com esta aquisição a Companhia fica com 26.109.281 (vinte e seis milhões cento e nove mil duzentos e oitenta e uma) ações ordinárias em Tesouraria, equivalentes a 10% das ações em circulação. O preço médio de aquisição foi de R$ 18,91 por ação."
03.983.431/0001-03;2022-01-01;8;125441;EDP - ENERGIAS DO BRASIL S.A.;46370;2019-06-19;2019-06-19;2019-07-15;3650264000.00;Em 19 de junho de 2019 o Conselho de Administração aprovou um plano de recompra de 1.500.000 de ações de emissão da Companhia, por um período de até 12 (doze) meses para manuntação em tesouraria, cancelamento ou alienação para fazer frente à outorga de ações no âmbito da atual Política de Remuneração baseada em ações, aprovada em Assembleia Geral realizada em 10 de abril de 2015. A EDP Brasil possui na referida data (i) 295.402.225 ações em circulação e (ii) 602.236 ações em tesouraria. Com a aprovação do Plano de Recompra, a Companhia adquiriu 1.500.000 ações ordinárias de emissão da Companhia, o que representou 0,51% das ações em circulação.
04.065.791/0001-99;2022-01-01;9;126512;SINQIA S.A.;46734;2022-01-21;2022-01-21;2023-07-21;55702000.00;7º Programa de Recompra de Ações
04.065.791/0001-99;2022-01-01;9;126512;SINQIA S.A.;46735;2021-03-10;2021-03-10;2021-03-10;44978000.00;6º Programa de Recompra de Ações
04.065.791/0001-99;2022-01-01;9;126512;SINQIA S.A.;46736;2020-03-12;2020-03-12;2021-03-12;39704000.00;5º programa de recompra de ações
04.065.791/0001-99;2022-03-31;1;113796;SINQIA S.A.;41446;2021-03-10;2021-03-10;2021-03-10;44978000.00;6º Programa de Recompra de Ações
04.065.791/0001-99;2022-03-31;1;113796;SINQIA S.A.;41447;2020-03-12;2020-03-12;2021-03-12;39704000.00;5º programa de recompra de ações
04.423.567/0001-21;2022-01-01;17;127252;ENEVA S.A;46932;2021-12-14;2021-12-14;2022-04-06;112529000.00;iO programa de recompra de ações de emissão da Companhia, nos termos do art. 16, XIII do estatuto social, autorizou a aquisição de até 6.000.000 (seis milhões e setenta mil) ações ordinárias, nominativas e sem valor nominal, para manutenção em tesouraria e posterior alienação ou cancelamento, sem redução de capital, realizada por meio de sua controlada, Parnaíba II Geração de Energia S.A., em ambiente de bolsa, na B3 S.A. - Brasil, Bolsa, Balcão, nos termos do art. 1º, parágrafo único, I, e do art. 3º, §1º da Instrução CVM nº 567/2015, a preço de mercado ("Programa de Recompra").ii A Companhia concluiu, em 06 de abril de 2022, o Programa de Recompra no valor total de R$ 79,9 milhões (sem custos de aquisição). iii A data base das reservas e lucros disponíveis para o Programa de Recompra é 31 de dezembro de 2021.
04.423.567/0001-21;2022-01-01;17;127252;ENEVA S.A;46933;2020-12-10;2021-02-02;2021-03-11;172940000.00;iO programa de recompra de ações de emissão da Companhia, nos termos do art. 16, XIII do estatuto social, autorizou a aquisição de até 1.070.000 (um milhão e setenta mil) ações ordinárias, nominativas e sem valor nominal, para manutenção em tesouraria e posterior alienação ou cancelamento, sem redução de capital, realizada por meio de sua controlada, Parnaíba II Geração de Energia S.A., em ambiente de bolsa, na B3 S.A. - Brasil, Bolsa, Balcão, nos termos do art. 1º, parágrafo único, I, e do art. 3º, §1º da Instrução CVM nº 567/2015, a preço de mercado ("Programa de Recompra").iiA Companhia concluiu, em 12 de março de 2021, o Programa de Recompra no valor total de R$ 74,3 milhões (sem custos de aquisição). iii A data base das reservas e lucros disponíveis para o Programa de Recompra é 31 de dezembro de 2020.
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46857;2022-01-13;2022-01-13;2023-01-13;472034.00;O programa de recompra de ações de emissão da própria Companhia tem como objetivo gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As aquisições serão intermediadas pelas seguintes corretoras: (1) BTG Pactual Corretora de Títulos e Valores Mobiliários S/A, com sede na Cidade e Estado de São Paulo, na Av. Brigadeiro Faria Lima, 3.477, 14º andar, Itaim Bibi, CEP 04538-133 e (2) Santander Corretora de Câmbio e Valores Mobiliários S/A, com sede na Cidade e Estado de São Paulo, na Av. Juscelino Kubitschek, 2041, E 2235 - Parte - 24° andar, Vila Nova Conceição, CEP 04543-011.
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46858;2021-01-21;2021-01-21;2022-01-21;279554000.00;O programa de recompra de ações de emissão da própria Companhia tem como objetivo gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia. As aquisições serão intermediadas pelas seguintes corretoras: (1) BTG Pactual Corretora de Títulos e Valores Mobiliários S/A, com sede na Cidade e Estado de São Paulo, na Av. Brigadeiro Faria Lima, 3.477, 14º andar, Itaim Bibi, CEP 04538-133 e (2) Santander Corretora de Câmbio e Valores Mobiliários S/A, com sede na Cidade e Estado de São Paulo, na Av. Juscelino Kubitschek, 2041, E 2235 - Parte - 24° andar, Vila Nova Conceição, CEP 04543-011.
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46859;2018-10-16;2018-10-16;2019-10-16;82741000.00;Em 16 de outubro de 2018, o Conselho de Administração da Ser Educacional, em reunião realizada nesta data, deliberou pelo encerramento antecipado do programa de recompra de ações aprovado em 03 de abril de 2018 pelo cancelamento da totalidade das ações mantidas em tesouraria, ou seja, 5.860.140 (cinco milhões, oitocentos e sessenta mil, cento e quarenta) ações, sem alteração do capital social e com a respectiva contabilização, na forma da lei e pela abertura de um novo programa de recompra de ações da Companhia, em conformidade com a Instrução CVM 567, de 17 de setembro de 2015, sob as seguintes condições:Objetivo da Companhia com o Programa de Recompra: gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia.Quantidade Máxima de ações a serem adquiridas: até 5.326.100 (cinco milhões, trezentos e vinte e seis mil e cem) ações.Quantidade de ações em circulação no mercado, conforme definido pelo artigo 8º, §3º da Instrução CVM nº 567/15: 58.587.107 (cinquenta e oito milhões, quinhentos e oitenta e sete mil e cento e sete) ações.Quantidade de ações em tesouraria nesta data: não há.As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas, ou, ainda, serão destinadas a quaisquer outros planos aprovados pela Assembleia Geral da Companhia.Prazo máximo para aquisição de ações da Companhia no âmbito do Programa de Recompra: 365 dias, contados a partir de 16 de outubro de 2018, tendo como termo final o dia 16 de outubro de 2019, cabendo à Diretoria Executiva definir as datas em que a recompra será efetivamente executada.Sociedades Corretoras: As operações serão realizadas por meio das corretoras BTG PACTUAL CTVM S/A, com endereço na Av. Brigadeiro Faria Lima, 3.477 - 14º Andar - Itaim Bibi CEP 04538-133 São Paulo - SP - Brasil e SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S/A, com endereço na Av. Juscelino Kubitschek, 2041, E 2235 - Parte - 24 Andar, Vila Nova Conceição, São Paulo, SP, CEP 04543-011, Brasil. De acordo com as informações financeiras mais recentes da Companhia, as quais são relativas ao trimestre encerrado em 30 de junho de 2018, a Companhia dispunha de R$82.741 mil em lucros acumulados, já descontados os valores referentes à reserva legal e de incentivo fiscal. Não existem reservas de lucros a realizar e especial.Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores (ii) o montante, não restrito, disponível em caixa, equivalentes de caixa e aplicações financeiras da Companhia e (iii) a expectativa de geração de caixa pela Companhia ao longo do exercício social de 2018.
04.986.320/0001-13;2022-01-01;11;127079;SER EDUCACIONAL S.A.;46860;2018-04-03;2018-04-03;2018-10-16;108134000.00;Em 3 de abril de 2018, a Ser Educacional S.A. aprovou, por unanimidade, nos termos do artigo 16, k, do Estatuto Social, o novo programa de recompra de ações ("Programa de Recompra"), para posterior manutenção em tesouraria, ou ainda, destinação a outros planos aprovados pela Assembleia Geral da Companhia. O Programa de Recompra deverá observar os limites e condições estabelecidos na Instrução CVM nº 10, de 14 de fevereiro de 1980, conforme alterada ("Instrução CVM nº 10"), sendo os seus principais termos os seguintes:(a) Objetivo da Companhia com o Programa de Recompra: gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia (b) Quantidade Máxima de Ações a Serem Adquiridas: o Conselho de Administração aprovou a aquisição de até 5.482.640 (cinco milhões, quatrocentos e oitenta e dois mil, seiscentos e quarenta) ações (c) Quantidade de Ações em Circulação no Mercado (de acordo com a definição dada pelo artigo 8º, §3º da Instrução CVM nº 567/15): o volume de ações em circulação é de 64.084.047 (sessenta e quatro milhões, oitenta e quatromil e quarenta e sete) ações(d) Quantidade de Ações em tesouraria nesta data: 377.500 (trezentas e setenta e sete mil e quinhentas) ações (e) A Companhia não estima maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa (f) As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas, ou, ainda, serão destinadas a quaisquer outros planos aprovados pela Assembleia Geral da Companhia (g) Prazo máximo para aquisição de ações da Companhia no âmbito do Programa de Recompra: 365 dias, contados a partir de 3 de abril de 2018, tendo como termo final o dia 3 de abril de 2019, cabendo à Diretoria Executiva definir as datas em que a recompra será efetivamente executada (h) Sociedades Corretoras: As operações serão realizadas por meio das corretoras BTG PACTUAL CTVM S/A com endereço na Av. Brigadeiro Faria Lima, 3.477 - 14º Andar - Itaim Bibi - CEP 04538-133, São Paulo - SP - Brasil e SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S/A, com endereço na Av. Juscelino Kubitschek, 2041, E 2235 - Parte - 24º Andar, Vila Nova Conceição, São Paulo, SP, CEP 04543-011, Brasil (i) De acordo com as informações financeiras mais recentes da Companhia, as quais são relativas ao exercício social findo em 31 de dezembro de 2017, a Companhia dispunha de R$108.134 mil em lucros acumulados, já descontados os valores referentes a reserva legal e de incentivo fiscal. Não existem reservas de lucros a realizar e especial (j) Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores (ii) o montante, não restrito, disponível em caixa, equivalentes de caixa e aplicações financeiras da Companhia e (iii) a expectativa de geração de caixa pela Companhia ao longo do exercício social de 2018. (k) Descrever as principais características dos instrumentos derivativos que a companhia vier a utilizar, se houver: Não aplicável. (l) Descrever, se houver, eventuais acordos ou orientações de voto existentes entre a companhia e a contraparte das operações: Não aplicável. (m) Na hipótese de operações cursadas fora de mercados organizados de valores mobiliários, informar: Não aplicável.
05.197.443/0001-38;2022-01-01;15;124430;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;45991;2022-05-17;2022-05-17;2023-11-17;2116752000.00;A Companhia aprovou, em reunião do conselho de administração ocorrida em 17 de maio de 2022, um programa de recompra de até 400.000.000 ações de emissão da Companhia, que poderão ser adquiridas pela Companhia ou por suas controladas, durante o prazo de 18 meses.
05.197.443/0001-38;2022-01-01;15;124430;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;45992;2021-10-15;2021-10-15;2022-05-17;2116752000.00;A Companhia aprovou, em assembleia geral ordinária e extraordinária ocorrida em 15 de outubro de 2021 um programa de recompra de até 100.000.000 ações de emissão da Companhia, que poderiam ser adquiridas pela Companhia ou por suas controladas, originalmente durante o prazo de 18 meses. O programa de recompra de ações teve por objetivo aplicar recursos disponíveis da Companhia de forma a maximizar a geração de valor para os acionistas por meio de uma administração eficiente da estrutura de capital e observando oportunidades de liquidez de ações de sua emissão. Para a recompra de suas ações, a Companhia e suas eventuais controladas utilizaram instituições financeiras como a Bradesco S.A. Corretora de Títulos e Valores Mobiliários, Itaú Corretora de Valores S.A. e XP Investimentos Corretora de Câmbio, Títulos e Valores Mobiliários S.A. Para tal, oportunamente, foram utilizados os recursos existentes na reserva de capital da Companhia, cujo saldo em 31 de dezembro de 2021 era de R$ 429.544.000,00. Em 17 de maio de 2022 o conselho de administração da Companhia aprovou um novo plano de recompra e substituição a este.
