CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719353;Jaçatuba Empreend. Imob.;08291012000124;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;80.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;52318.18
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719354;Jardim Amaralina Empreend. Imob. Ltda.;08872380000166;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;50.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;5772244.65
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719355;Marosa Empreendimentos Imobiliários Ltda.;18729613000120;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;15258491.33
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719356;Masb 40 Empreendimentos Imobiliários Ltda.;12117240000150;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;7334838.43
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719357;Morioka Empreendimentos Imobiliários Ltda.;09508097000112;Controlada;Incorporação e venda de emrpeendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;139129167.90
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719358;Nicolau Empreend. Imob. S.A.;22978905000173;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;60.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;28901971.58
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719359;Osaka Empreendimentos Imobiliários Ltda.;23412953000162;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;25352519.73
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719360;Residenz  Empreendimento Imobiliário;09484038000151;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;29378.26
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719361;Residenz  Empreendimento Imobiliário;09484038000151;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;201636.64
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719362;Retiro Empreend. Imob. Ltda.;08872494000106;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;55.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;4804.53
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719363;Ribeirão III Empreend. Imob. Ltda.;09054541000177;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;80.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;1367799.31
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719364;Ribeirão VIII Empreendimentos Imob. Ltda.;09053487000145;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;80.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;50566.54
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719365;Riberirão Golf Empreend. Imob. Ltda.;09162574000130;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;40.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;1972549.37
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719366;Roermond Empreendimentos Imobiliários Ltda.;10210021000195;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;75.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;41762.50
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719367;Roermond Empreendimentos Imobiliários Ltda.;10210021000195;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;18041296.13
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719368;Sandri Incorporadora;09326762000157;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;75.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;254267.66
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719369;SCP Naples Empreendimentos Imobiliários Ltda.;09254256000108;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;90.10000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;25829401.89
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719370;Soc. Incorp. Residencial Sandri S.A.;10929501000100;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;71.43000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;675350.98
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719371;Trentino Empreendimento Imobiliário;10266184000190;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;31381.62
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719372;Trentino Empreendimento Imobiliário;10266184000190;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;50.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;40489.57
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719373;Tricury Construções e Participações Ltda.;48792014000111;Controlada;Incorporação e venda de empreendimento imobiliário e participação em outras sociedades.;Brasil;SP;Andaraí;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;50010969.60
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719374;Trisul 1 Empreendimentos Imobiliários Ltda.;29466800000184;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;405053.26
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719375;Trisul 10 Empreendimentos Imobiliários Ltda.;28445032000110;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;8969836.74
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719376;Trisul 14 Empreendimento Imobiliário;30272067000146;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;579.85
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719377;Trisul 17 Empreendimento Imobiliário;30257680000194;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;756.37
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719378;Trisul 18 Empreendimento Imobiliário;30465671000199;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;82153310.98
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719379;Trisul 18 Empreendimento Imobiliário;30465671000199;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;756.42
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719380;Trisul 19 Empreendimentos Imobiliários Ltda.;30523014000150;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;23461579.73
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719381;Trisul 20 Empreendimentos Imobiliários Ltda.;30271823000112;Controlada;Incorporação e venda de emrpeendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;820.10
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719382;Trisul 20 Empreendimentos Imobiliários Ltda.;30271823000112;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;33763246.49
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719383;Trisul 21 Empreendimentos Imobiliários Ltda.;30256193000107;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;38680194.85
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719384;Trisul 22 Empreendimentos Imobiliários Ltda.;32811875000160;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;60165165.34
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719385;Trisul 25 Empreendimentos Imobiliários Ltda.;32813805000140;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;36834302.89
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719386;Trisul 26 Empreendimento Imobiliário;32906977000169;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;33776460.48
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719387;Trisul 26 Empreendimento Imobiliário;32906977000169;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;25997869.34
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719388;Trisul 27 Empreendimentos Imobiliários Ltda.;32816131000138;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;35966866.89
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719389;Trisul 28 Empreendimentos Imobiliários Ltda.;32819349000146;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;30078896.66
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719390;Trisul 31 Empreendimentos Imobiliários Ltda.;32810193000132;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;16283737.34
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719391;Trisul 33 Empreendimentos Imobiliários Ltda.;35165682000177;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;16816024.73
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719392;Trisul 35 Empreendimento Imobiliário;35165789000115;Coligada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;28826715.56
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719393;Trisul 5 Empreendimento Imobiliário;19036689000132;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;24334747.53
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719394;Trisul 5 Empreendimento Imobiliário;19036689000132;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;30878066.52
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719395;Trisul 6 Empreendimentos Imobiliários Ltda.;29472469000105;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;28749409.50
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719396;Trisul 7 Empreendimento Imobiliário;29474010000140;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;34864451.54
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719397;Trisul 7 Empreendimento Imobiliário;29474010000140;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;148354.07
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719398;Trisul 8 Empreendimentos Imobiliários Ltda.;29833734000133;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;26995810.26
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719399;Trisul 9 Empreendimentos Imobiliários Ltda.;28450026000150;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;55.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;5003951.94
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719400;Trisul 9 Empreendimentos Imobiliários Ltda.;28450026000150;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;44885878.71
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719401;Trisul Acorus Empreendimentos Imobiliários Ltda.;13063146000128;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;728307.93
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719402;Trisul Amaranthus Empreendimentos Imobiliários Ltda.;12810382000106;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;775850.97
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719403;Trisul Antrhiscus Empreendimentos Imobiliários Ltda.;13063107000120;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;557945.74
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719404;Trisul Artemesia Empreendimentos Imobiliários Ltda.;12810413000110;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;791521.10
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719405;Trisul Callistemon Empreendimentos Imobiliários Ltda.;13084873000171;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;650643.74
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719406;Trisul Celastrus Empreendimentos Imobiliários Ltda.;13299397000106;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;239301.36
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719407;Trisul Dalia Empreendimento Imobiliário;38498661000161;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;36295883.06
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719408;Trisul Fresia Empreendimento Imobiliário;35509113000100;Coligada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;26540919.32
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719409;Trisul João Moura Empreendimentos Imobiliários Ltda.;34257317000120;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;58060555.33
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719410;Trisul Licania Empreendimentos Imobiliários Ltda.;13299412000116;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;204574.02
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719411;Trisul Mamona Empreendimento Imobiliário;39447395000100;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;35874878.89
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719412;Trisul Mangaba Empreendimento Imobiliário;37069343000112;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;2100.00
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719413;Trisul Mioporo Empreendimento Imobiliário;40437652000102;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;820.10
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719414;Trisul Mutisia Empreendimentos Imobiliários Ltda.;13334572000159;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;617742.81
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719415;Trisul Myristica Empreendimentos Imobiliários Ltda.;13063118000100;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;1093966.06
08.811.643/0001-27;2022-01-01;10;126121;TRISUL S.A.;719416;Trisul Paulistânia Empreendimentos Imobiliários Ltda.;31061982000155;Controlada;Incorporação e venda de empreendimento imobiliário.;Brasil;SP;São Paulo;100.00000000;N;;Para o desenvolvimento de seus negócios a Companhia mantém participação em Controladas e Coligadas, constituídas sob a forma de sociedades de propósito específico - SPEs e de sociedades em conta de participação - SCPs.;;2021-12-31;0.00;1480.18
