CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
04.972.092/0001-22;2022-01-01;1;116226;GRUPO FARTURA DE HORTIFRUT S.A.;Endereço da Sede;Avenida Comendador Aladino Selmi;2502 - Galpão 5;Pq. Cidade Campinas;Campinas;SP;Brasil;13069036;;;19;37467010;;9;;ri@redeoba.com.br
04.972.092/0001-22;2022-01-01;1;116226;GRUPO FARTURA DE HORTIFRUT S.A.;Endereço para Correspondência;Avenida Comendador Aladino Selmi;2502 - Galpão 5;Pq. Cidade Campinas;Campinas;SP;Brasil;13069036;;;19;37467010;;9;;ri@redeoba.com.br
04.986.320/0001-13;2022-01-01;2;112198;SER EDUCACIONAL S.A.;Endereço da Sede;Av. da Saudade, 254;;Santo Amaro;Recife;PE;Brasil;50100200;;;11;970932225;;;;ri@sereducacional.com
04.986.320/0001-13;2022-01-01;2;112198;SER EDUCACIONAL S.A.;Endereço para Correspondência;Av. da Saudade, 254;;Santo Amaro;Recife;PE;Brasil;50100200;;;11;970932225;;;;ri@sereducacional.com
04.992.714/0001-84;2022-01-01;1;112977;Nova Transportadora do Sudeste S.A. - NTS;Endereço da Sede;Praia do Flamengo, nº 200;23º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;;21;32509200;;21;2509200;ir@ntsbrasil.com
04.992.714/0001-84;2022-01-01;1;112977;Nova Transportadora do Sudeste S.A. - NTS;Endereço para Correspondência;Praia do Flamengo, nº 200;23º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;;21;32509200;;21;2509200;ir@ntsbrasil.com
05.197.443/0001-38;2022-01-01;3;113778;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Endereço da Sede;Avenida Heráclito Graça;nº 406;Centro;Fortaleza;CE;Brasil;60140060;;;85;992749706;;85;000000000;ri@hapvida.com.br
05.197.443/0001-38;2022-01-01;3;113778;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Endereço para Correspondência;Avenida Heráclito Graça;nº 406;Centro;Fortaleza;CE;Brasil;60140060;;;85;992749706;;85;000000000;ri@hapvida.com.br
05.303.439/0001-07;2022-01-01;1;115907;Unigel Participações S.A.;Endereço da Sede;Avenida Engenheiro Luís Carlos Berrini, 105;11º andar;Cidade Monções;São Paulo;SP;Brasil;04571010;;;11;25046001;;;;ri@unigel.com.br
05.303.439/0001-07;2022-01-01;1;115907;Unigel Participações S.A.;Endereço para Correspondência;Avenida Engenheiro Luís Carlos Berrini, 105;11º andar;Cidade Monções;São Paulo;SP;Brasil;04571010;;;11;25046001;;;;ri@unigel.com.br
05.336.882/0001-84;2022-01-01;1;116156;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Endereço da Sede;Rua do Passeio, 38 - Setor 2;Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;39619400;;21;39619400;luiz.leite@celeogroup.com
05.336.882/0001-84;2022-01-01;1;116156;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Endereço para Correspondência;Rua do Passeio, 38 - Setor 2;Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;;21;39619400;;21;39619400;luiz.leite@celeogroup.com
05.347.060/0001-07;2022-01-01;1;116510;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Endereço da Sede;Av. Engenheiro Eusébio Stevaux, 1566;;Jurubatuba;São Paulo;SP;Brasil;04696000;;;11;56944848;;;;ri@interplayers.com.br
05.347.060/0001-07;2022-01-01;1;116510;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Endereço para Correspondência;Av. Engenheiro Eusébio Stevaux, 1566;;Jurubatuba;São Paulo;SP;Brasil;04696000;;;11;56944848;;;;ri@interplayers.com.br
05.495.546/0001-84;2022-01-01;1;114176;Litela Participações S.A. - Em Liquidação;Endereço da Sede;Av. Ayrton Senna;3000 - sala 4098;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;;21;35960400;;;;governance@eximiacapital.com
05.495.546/0001-84;2022-01-01;1;114176;Litela Participações S.A. - Em Liquidação;Endereço para Correspondência;Av. Ayrton Senna;3000 - sala 4098;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775003;;;21;35960400;;;;governance@eximiacapital.com
05.878.397/0001-32;2022-01-01;1;114604;Aliansce Sonae Shopping Centers S.A.;Endereço da Sede;Rua Dias Ferreira 190;3o andar;Leblon;Rio de Janeiro;RJ;Brasil;22431050;;;21;21767272;;21;1767229;ri@alianscesonae.com.br
05.878.397/0001-32;2022-01-01;1;114604;Aliansce Sonae Shopping Centers S.A.;Endereço para Correspondência;Rua Dias Ferreira 190;3o andar;Leblon;Rio de Janeiro;RJ;Brasil;22431050;;;21;21767272;;21;1767229;ri@alianscesonae.com.br
05.889.284/0001-32;2022-01-01;2;113831;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Endereço da Sede;Avenida Angélica, 2.466;conjunto 133;Cerqueira César;São Paulo;SP;Brasil;01228200;;;11;32583866;;11;32554106;dirceu@csasecuritizadora.com.br
05.889.284/0001-32;2022-01-01;2;113831;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Endereço para Correspondência;Avenida Angélica, 2.466;conjunto 133;Cerqueira César;São Paulo;SP;Brasil;01228200;;;11;32583866;;11;32554106;dirceu@csasecuritizadora.com.br
05.917.486/0001-40;2022-01-01;3;116796;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Endereço da Sede;Rodovia BA-262, Ilhéus x Uruçuca, s/nº, Km 2,8 Quadra A;Polo de Informática;Iguape;Ilhéus;BA;Brasil;45658335;;;11;30353777;;;;ri@wdcnet.com.br
05.917.486/0001-40;2022-01-01;3;116796;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.629;4º Andar;Vila Olímpia;São Paulo;SP;Brasil;04547006;;;11;30353777;;;;ri@wdcnet.com.br
06.016.348/0001-53;2022-01-01;1;115962;Ventos do Sul Energia S.A.;Endereço da Sede;Av. Carlos Gomes, 222;Sala 701;Auxiliadora;Porto Alegre;RS;Brasil;90480000;;;51;21185800;;51;21185818;ri@ventosdosulenergia.com.br
06.016.348/0001-53;2022-01-01;1;115962;Ventos do Sul Energia S.A.;Endereço para Correspondência;Av. Carlos Gomes, 222;Sala 701;Auxiliadora;Porto Alegre;RS;Brasil;90480000;;;51;21185800;;51;21185818;ri@ventosdosulenergia.com.br
06.047.087/0001-39;2022-01-01;1;112351;Rede D'Or São Luiz S.A.;Endereço da Sede;Rua Francisco Marengo, nº 1.312;;Tatuapé;São Paulo;SP;Brasil;03313000;;;21;32394700;;21;32394700;otavio.lazcano@rededor.com.br
06.047.087/0001-39;2022-01-01;1;112351;Rede D'Or São Luiz S.A.;Endereço para Correspondência;Rua Voluntários da Pátria, 138;sobreloja;Botafogo;Rio de Janeiro;RJ;Brasil;22270010;;;21;32394700;;21;32394700;otavio.lazcano@rededor.com.br
06.057.223/0001-71;2022-01-01;2;122404;SENDAS DISTRIBUIDORA S.A.;Endereço da Sede;Av. Ayrton Senna, 6.000, Lote 2;Pal 48959, Anexo A;Jacarepaguá;Rio de Janeiro;RJ;Brasil;22775005;;;11;34115042;;;;ri@assai.com.br
06.057.223/0001-71;2022-01-01;2;122404;SENDAS DISTRIBUIDORA S.A.;Endereço para Correspondência;Av. Aricanduva, 5.555, Central Administrativa Assaí;Âncora E;Vila Matilde;São Paulo;SP;Brasil;03527000;;;11;34115042;;;;ri@assai.com.br
06.164.253/0001-87;2022-01-01;2;118596;GOL LINHAS AEREAS INTELIGENTES S.A.;Endereço da Sede;Praça Comandante Lineu Gomes S/N;Portaria 3;Jardim Aeroporto;São Paulo;SP;Brasil;04626020;;;11;21284700;;11;0987888;ri@voegol.com.br
06.164.253/0001-87;2022-01-01;2;118596;GOL LINHAS AEREAS INTELIGENTES S.A.;Endereço para Correspondência;Praça Comandante Lineu Gomes S/N;Portaria 3;Jardim Aeroporto;São Paulo;SP;Brasil;04626020;;;11;21284700;;11;0987888;ri@voegol.com.br
06.272.793/0001-84;2022-01-01;2;116622;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Endereço da Sede;Alameda A, QDA SQS, Loteamento Quitandinha;s/n;Altos do Calhau;São Luís;MA;Brasil;65071680;;;98;32178000;;98;32178000;ri@equatorialenergia.com.br
06.272.793/0001-84;2022-01-01;2;116622;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Endereço para Correspondência;Alameda A, QDA SQS, Loteamento Quitandinha;s/n;Altos do Calhau;São Luís;MA;Brasil;65071680;;;61;34261010;;98;32178000;ri@equatorialenergia.com.br
06.347.409/0001-65;2022-01-01;2;113802;SBF Comércio de Produtos Esportivos S.A.;Endereço da Sede;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;;11;985466336;;;;ri@centauro.com.br
06.347.409/0001-65;2022-01-01;2;113802;SBF Comércio de Produtos Esportivos S.A.;Endereço para Correspondência;Rua Hugo D'Antola;200;Lapa;São Paulo;SP;Brasil;05038090;;;11;985466336;;;;ri@centauro.com.br
06.626.253/0001-51;2022-01-01;1;112371;EMPREENDIMENTOS PAGUE MENOS S.A.;Endereço da Sede;Rua Senador Pompeu;nº 1520;Centro;Fortaleza;CE;Brasil;60025002;;;85;32555544;;85;32311200;ri@pmenos.com.br
06.626.253/0001-51;2022-01-01;1;112371;EMPREENDIMENTOS PAGUE MENOS S.A.;Endereço para Correspondência;Rua Senador Pompeu;nº 1520;Centro;Fortaleza;CE;Brasil;60025002;;;85;32555544;;85;32311200;ri@pmenos.com.br
06.977.745/0001-91;2022-01-01;1;112518;BR MALLS PARTICIPACOES S.A.;Endereço da Sede;AV AFRANIO DE MELO FRANCO,290;salas 102,103,104;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;31389900;;21;31389900;gd-ri@brmalls.com.br
06.977.745/0001-91;2022-01-01;1;112518;BR MALLS PARTICIPACOES S.A.;Endereço para Correspondência;AV AFRANIO DE MELO FRANCO,290;salas 102,103,104;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;;21;31389900;;21;31389900;brmalls@brmalls.com.br
06.977.751/0001-49;2022-01-01;1;116627;BR PROPERTIES S.A.;Endereço da Sede;Av. das Nações Unidas, 12495, 18º andar, escritório 181;Torre A;Brooklin;São Paulo;SP;Brasil;04578000;;;11;32011000;;11;32011001;ri@brpr.com.br
06.977.751/0001-49;2022-01-01;1;116627;BR PROPERTIES S.A.;Endereço para Correspondência;Av. das Nações Unidas, 12495, 18º andar, escritório 181;Torre A;Brooklin;São Paulo;SP;Brasil;04578000;;;11;32011000;;11;32011001;ri@brpr.com.br
06.981.176/0001-58;2022-01-01;2;115512;CEMIG GERACAO E TRANSMISSAO S.A.;Endereço da Sede;Avenida Barbacena, 1200;12° andar - Ala B1;Santo Agostinho;Belo Horizonte;MG;Brasil;31190924;;;31;35063930;;31;35063933;ri@cemig.com.br
06.981.176/0001-58;2022-01-01;2;115512;CEMIG GERACAO E TRANSMISSAO S.A.;Endereço para Correspondência;Avenida Barbacena, 1200;12° andar, ala B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190924;;;31;35065024;;31;35065025;ri@cemig.com.br
06.981.180/0001-16;2022-01-01;2;115511;CEMIG DISTRIBUICAO S.A.;Endereço da Sede;Av. Barbacena, 1200;16º andar, ala A1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065024;;;;ri@cemig.com.br
06.981.180/0001-16;2022-01-01;2;115511;CEMIG DISTRIBUICAO S.A.;Endereço para Correspondência;Av. Barbacena, 1200;16º andar, ala A1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;35065024;;;;ri@cemig.com.br
06.981.381/0001-13;2022-01-01;2;122305;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Endereço da Sede;Rodovia SP 147;KM 135;Fazenda SantoAntônio;Piracicaba;SP;Brasil;13433899;;;19;34298199;;19;4298199;ri@ctc.com.br
06.981.381/0001-13;2022-01-01;2;122305;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Endereço para Correspondência;Rodovia SP 147;KM 135;Fazenda SantoAntônio;Piracicaba;SP;Brasil;13433899;;;19;34298199;;19;4298199;ri@ctc.com.br
07.040.108/0001-57;2022-01-01;3;121517;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Endereço da Sede;AV. LAURO VIEIRA CHAVES;1030;VILA UNIAO;Fortaleza;CE;Brasil;60422901;;;85;31011809;;85;31011822;ri@cagece.com.br
07.040.108/0001-57;2022-01-01;3;121517;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Endereço para Correspondência;AV. LAURO VIEIRA CHAVES;1030;VILA UNIAO;Fortaleza;CE;Brasil;60422901;;;85;31011798;;85;31011718;ri@cagece.com.br
07.043.628/0001-13;2022-01-01;3;116056;CLARO TELECOM PARTICIPAÇÕES S.A.;Endereço da Sede;Rua Henri Dunant, nº 780;Torre B - 2º andar;Santo Amaro;São Paulo;SP;Brasil;04709110;;;11;43132019;;11;43132019;presidencia@claro.com.br
07.043.628/0001-13;2022-01-01;3;116056;CLARO TELECOM PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Henri Dunant, nº 780;Torre B - 2º andar;Santo Amaro;São Paulo;SP;Brasil;04709110;;;11;43132019;;11;43132019;presidencia@claro.com.br
07.047.251/0001-70;2022-01-01;1;113809;CIA ENERGETICA DO CEARA - COELCE;Endereço da Sede;Rua Padre Valdevino;150;Centro;Fortaleza;CE;Brasil;60135040;;;85;34534029;;85;34534947;brasil.investorrelations@enel.com
07.047.251/0001-70;2022-01-01;1;113809;CIA ENERGETICA DO CEARA - COELCE;Endereço para Correspondência;Rua Padre Valdevino;150;Centro;Fortaleza;CE;Brasil;60135040;;;85;34534029;;85;34534947;brasil.investorrelations@enel.com
07.119.838/0001-48;2022-01-01;3;122685;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Endereço da Sede;Rua das Olimpíadas , 242;4º andar;VIla Olímpia;São Paulo;SP;Brasil;04551000;;;11;31649485;;;;estruturadas@cashme.com.br
07.119.838/0001-48;2022-01-01;3;122685;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;Endereço para Correspondência;Rua das Olimpíadas , 242;4º andar;VIla Olímpia;São Paulo;SP;Brasil;04551000;;;11;31649485;;;;estruturadas@cashme.com.br
07.206.816/0001-15;2022-01-01;1;119246;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Endereço da Sede;ROD. BR 116;KM 18 S/N;JABUTI;Eusébio;CE;Brasil;61760000;;;85;40055500;;85;40055759;mdiasbranco@mdiasbranco.com.br
07.206.816/0001-15;2022-01-01;1;119246;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Endereço para Correspondência;ROD. BR 116;KM 18 S/N;JABUTI;Eusébio;CE;Brasil;61760000;;;85;40055500;;85;40055759;mdiasbranco@mdiasbranco.com.br
07.237.373/0001-20;2022-01-01;4;119312;BCO NORDESTE DO BRASIL S.A.;Endereço da Sede;Av. Dr. Silas Munguba;5.700;Passaré;Fortaleza;CE;Brasil;60743902;;;85;32993000;;85;32993649;ri_diretor@bnb.gov.br
07.237.373/0001-20;2022-01-01;4;119312;BCO NORDESTE DO BRASIL S.A.;Endereço para Correspondência;Av. Dr. Silas Munguba;5.700;Passaré;Fortaleza;CE;Brasil;60743902;;;85;32993000;;85;32993649;relacionamento@bnb.gov.br
07.253.321/0001-47;2022-01-01;2;121046;CARBOMIL SA MINER. E INDUSTRIA;Endereço da Sede;Rua Desembargador Lauro Nogueira, 1500;sala 907;Papicu;Fortaleza;CE;Brasil;60176065;;;85;999946813;;85;31989960;candido@carbomil.com.br
07.253.321/0001-47;2022-01-01;2;121046;CARBOMIL SA MINER. E INDUSTRIA;Endereço para Correspondência;AV. DOM LUIS, 807;17o. ANDAR, SALA 01;MEIRELES;Fortaleza;CE;Brasil;60160230;;;85;31989941;;85;31989960;candido@carbomil.com.br
07.275.159/0001-68;2022-01-01;1;114733;PETROLEO LUB DO NORDESTE SA;Endereço da Sede;RUA AMANCIO PHILOMENO, 199;;MUCURIPE;Fortaleza;CE;Brasil;60180320;;;85;40064316;;85;40064303;lopes@petrolusa.com.br
07.275.159/0001-68;2022-01-01;1;114733;PETROLEO LUB DO NORDESTE SA;Endereço para Correspondência;RUA AMANCIO PHILOMENO, 199;;MUCURIPE;Fortaleza;CE;Brasil;60180320;;;85;40064316;;85;40064303;lopes@petrolusa.com.br
07.282.377/0001-20;2022-01-01;2;120465;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Endereço da Sede;Rodovia Assis Chateaubriand, s/nº - km 455;(mais 600 metros);Vila Maria;Presidente Prudente;SP;Brasil;19053680;;;18;39023500;;18;39023500;ri@energisa.com.br
07.282.377/0001-20;2022-01-01;2;120465;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Endereço para Correspondência;Praça Rui Barbosa, 80;Parte;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
07.334.600/0001-35;2022-01-01;2;114457;MARINA DE IRACEMA PARK SA;Endereço da Sede;AVENIDA PRESIDENTE CASTELO BRANCO 400;N/A;PRAIA DE IRACEMA;Fortaleza;CE;Brasil;60191070;;;85;40069595;;85;40069595;marinapark@marina.com.br
07.334.600/0001-35;2022-01-01;2;114457;MARINA DE IRACEMA PARK SA;Endereço para Correspondência;AVENIDA PRESIDENTE CASTELO BRANCO 400;N/A;PRAIA DE IRACEMA;Fortaleza;CE;Brasil;60191070;;;85;40069595;;85;40069595;marinapark@marina.com.br
07.401.436/0001-31;2022-01-01;3;116931;ELDORADO BRASIL CELULOSE S.A.;Endereço da Sede;Avenida Marginal Direita do Tietê;500;Vila Jaguara;São Paulo;SP;Brasil;05118100;;;11;25050258;;11;25050258;ri@eldoradobrasil.com.br
07.401.436/0001-31;2022-01-01;3;116931;ELDORADO BRASIL CELULOSE S.A.;Endereço para Correspondência;Avenida Marginal Direita do Tietê,500;500;Vila Jaguara;São Paulo;SP;Brasil;05118100;;;11;25050258;;11;25050258;ri@eldoradobrasil.com.br
07.415.333/0001-20;2022-01-01;1;116584;SIMPAR S.A.;Endereço da Sede;Rua Doutor Renato Paes de Barros, 1017;10º andar, cj. 101;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;23777043;;;;ri@simpar.com.br
07.415.333/0001-20;2022-01-01;1;116584;SIMPAR S.A.;Endereço para Correspondência;Rua Doutor Renato Paes de Barros, 1017;10º andar, cj. 101;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;23777043;;;;ri@simpar.com.br
07.437.016/0001-05;2022-01-01;1;112699;CINESYSTEM S.A.;Endereço da Sede;Rua Vereador Basilio Saltchuk, 856;12 andar;Zona 01;Maringá;PR;Brasil;87013190;;;44;32202100;;;;cristiane@cinesystem.com.br
07.437.016/0001-05;2022-01-01;1;112699;CINESYSTEM S.A.;Endereço para Correspondência;Rua Vereador Basilio Saltchuk, 856;12 andar;Zona 01;Maringá;PR;Brasil;87013190;;;44;32202100;;;;cristiane@cinesystem.com.br
07.526.557/0001-00;2022-01-01;2;115878;AMBEV S.A.;Endereço da Sede;Rua Dr. Renato Paes de Barros, 1.017;4º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;21221414;;;;ri@ambev.com.br
07.526.557/0001-00;2022-01-01;2;115878;AMBEV S.A.;Endereço para Correspondência;Rua Dr. Renato Paes de Barros, 1.017;4º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;21221414;;;;ri@ambev.com.br
07.587.384/0001-30;2022-01-01;2;119214;PLANETA SECURITIZADORA S.A.;Endereço da Sede;Rua Hungria, 1240;6º andar - conj. 62;Jardim Europa;São Paulo;SP;Brasil;01455000;;;11;42700130;;;;ri@planetasec.com.br
07.587.384/0001-30;2022-01-01;2;119214;PLANETA SECURITIZADORA S.A.;Endereço para Correspondência;Rua Hungria, 1240;6º andar - conj. 62;Jardim Europa;São Paulo;SP;Brasil;01455000;;;11;42700130;;;;ri@planetasec.com.br
07.594.978/0001-78;2022-01-01;1;113710;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Endereço da Sede;Avenida Paulista, nº 1.294;2º andar;Bela Vista;São Paulo;SP;Brasil;01310100;;;11;33650800;;;;ri@smartfit.com.br
07.594.978/0001-78;2022-01-01;1;113710;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Endereço para Correspondência;Avenida Paulista, nº 1.294;2º andar;Bela Vista;São Paulo;SP;Brasil;01310100;;;11;33650800;;;;ri@smartfit.com.br
07.628.528/0001-59;2022-01-01;1;113375;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Endereço da Sede;Av. Brigadeiro Faria Lima, 1.309;5º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;;11;30355350;;;;ri@brasil-agro.com
07.628.528/0001-59;2022-01-01;1;113375;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Endereço para Correspondência;Av. Brigadeiro Faria Lima, 1.309;5º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;;11;30355350;;;;ri@brasil-agro.com
07.636.657/0001-99;2022-01-01;1;111684;Aço Verde do Brasil S.A;Endereço da Sede;Rodovia BR 222;Km 14,5;Distrito de Pequiá;Açailândia;MA;Brasil;65930000;;;99;35921600;;;;ri@ferroeste.com.br
07.636.657/0001-99;2022-01-01;1;111684;Aço Verde do Brasil S.A;Endereço para Correspondência;Avenida do Contorno 3800;19º andar;Santa Efigênia;Belo Horizonte;MG;Brasil;30110022;;;31;32282500;;;;ri@ferroeste.com.br
07.659.538/0001-51;2022-01-01;2;115738;DINAMICA ENERGIA S.A.;Endereço da Sede;Av. Presidente Vargas, nº 463;13º andar parte;Centro;Rio de Janeiro;RJ;Brasil;20071003;;;21;22216142;;21;2216142;bancoclassico@uol.com.br
07.659.538/0001-51;2022-01-01;2;115738;DINAMICA ENERGIA S.A.;Endereço para Correspondência;Av. Presidente Vargas, nº 463;13º andar parte;Centro;Rio de Janeiro;RJ;Brasil;20071003;;;21;22216142;;21;2216142;bancoclassico@uol.com.br
07.689.002/0001-89;2022-01-01;2;112255;EMBRAER S.A.;Endereço da Sede;Av.Brigadeiro Faria Lima 2170;Prédio F-100;Putim;São José dos Campos;SP;Brasil;12227901;;;12;39271000;;;;investor.relations@embraer.com.br
07.689.002/0001-89;2022-01-01;2;112255;EMBRAER S.A.;Endereço para Correspondência;Avenida Dra. Ruth Cardoso, 8.501;30º andar (parte);Pinheiros;São Paulo;SP;Brasil;05425070;;;11;30406874;;11;30406872;investor.relations@embraer.com.br
07.704.246/0001-93;2022-01-01;1;112814;Datora Participações e Serviços S.A.;Endereço da Sede;Alameda Oscar Niemeyer, nº 119;Sala 301 B;Vila da Serra;Nova Lima;MG;Brasil;34006056;;;11;31648201;;;;ri@datora.net
07.704.246/0001-93;2022-01-01;1;112814;Datora Participações e Serviços S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, nº 3.144;13º andar, Conj. 131;Jardim Paulistano;São Paulo;SP;Brasil;01451000;;;11;31648201;;;;ri@datora.net
07.718.269/0001-57;2022-01-01;1;111797;SPRINGS GLOBAL PARTICIPACOES S.A.;Endereço da Sede;Av. Lincoln Alves dos Santos;955;Distrito Industrial;Montes Claros;MG;Brasil;39404005;;;38;40095000;;38;0095070;ri@springs.com
07.718.269/0001-57;2022-01-01;1;111797;SPRINGS GLOBAL PARTICIPACOES S.A.;Endereço para Correspondência;Av. Paulista 1754;2º sl.;Cerqueira Cesar;São Paulo;SP;Brasil;01310920;;;11;21454476;;11;21454581;ri@springs.com
07.802.794/0001-56;2022-01-01;3;118714;ESSENTIA PCHS S.A.;Endereço da Sede;Rua Campos Bicudo, 98;4º andar;Jardim Europa;São Paulo;SP;Brasil;04536010;;;11;23971450;;;;ri@essentiaenergia.com.br
07.802.794/0001-56;2022-01-01;3;118714;ESSENTIA PCHS S.A.;Endereço para Correspondência;Rua Campos Bicudo, 98;4º andar;Jardim Europa;São Paulo;SP;Brasil;04536010;;;11;23971450;;;;ri@essentiaenergia.com.br
07.816.890/0001-53;2022-01-01;2;122830;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Endereço da Sede;Av. das Américas, 4200 bloco 2;5º andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;30315224;;21;30315322;ri@multiplan.com.br
07.816.890/0001-53;2022-01-01;2;122830;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Endereço para Correspondência;Av. das Américas, 4200 bloco 2;5º andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;30315224;;21;30315322;ri@multiplan.com.br
07.820.907/0001-46;2022-01-01;1;114319;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Endereço da Sede;Av. Afonso Arinos de Melo Franco;n.222, sl 1511, bl 1;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631455;;;21;30314600;;;;ri@cr2.com.br
07.820.907/0001-46;2022-01-01;1;114319;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Endereço para Correspondência;Av. Afonso Arinos de Melo Franco;n.222, sl 1511, bl 1;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631455;;;21;30314600;;;;ri@cr2.com.br
07.823.262/0001-03;2022-01-01;1;115716;Foz do Rio Claro Energia S.A.;Endereço da Sede;Rua Gomes de Carvalho, 1.996, 15º andar, Conjunto 151;Sala J;Vila Olímpia;São Paulo;SP;Brasil;04547006;;;11;45712400;;;;ri@alupar.com.br
07.823.262/0001-03;2022-01-01;1;115716;Foz do Rio Claro Energia S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, 1.996, 15º andar, Conjunto 151;Sala J;Vila Olímpia;São Paulo;SP;Brasil;04547006;;;11;45712400;;;;ri@alupar.com.br
07.857.093/0001-14;2022-01-01;2;122822;AURA MINERALS INC.;Endereço da Sede;Craigmur Chambers, P.O. Box 71;;Tortola;;;Ilhas Virgens (Britânicas);;;;11;31970269;;;844943547;HarneysFiduciary@harneys.com
07.857.093/0001-14;2022-01-01;2;122822;AURA MINERALS INC.;Endereço no Exterior;Craigmur Chambers, P.O. Box 71;;Tortola;Road Town;;Ilhas Virgens (Britânicas);;;;;844942233;;;844943547;HarneysFiduciary@harneys.com
07.857.093/0001-14;2022-01-01;2;122822;AURA MINERALS INC.;Endereço para Correspondência;Avenida Presidente Juscelino Kubitschek, 2041;Torre D, 12º Andar;Vila Olímpia;São Paulo;SP;Brasil;04543011;;;11;31970269;;;;gabriel.catalani@auraminerals.com
07.857.850/0001-50;2022-01-01;1;116513;GP INVESTMENTS, LTD.;Endereço da Sede;16 Burnaby Street;HM11;;;;Bermudas;00000000;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
07.857.850/0001-50;2022-01-01;1;116513;GP INVESTMENTS, LTD.;Endereço para Correspondência;16 Burnaby Street;HM11;;City of Hamilton;;Bermudas;00000000;;;11;35565505;;;;todosformulariodereferencia@gp-investments.com
07.859.510/0001-68;2022-01-01;1;112537;JHSF MALLS S.A.;Endereço da Sede;Avenida Magalhães de Castro, nº 4800;Torre 3, 27º andar;Cidade Jardim;São Paulo;SP;Brasil;05676120;;;11;37025473;;11;37021969;ri@jhsfmalls.com.br
