CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
19.014.221/0001-47;2022-01-01;1;122361;China Three Gorges Brasil Energia S.A.;O Estado de São Paulo;SP
19.208.022/0001-70;2022-01-01;2;118342;ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.;Diário de Uberlândia;MG
19.276.528/0001-16;2022-01-01;2;116761;BCBF Participações S.A.;Diário Oficial do Estado de São Paulo;SP
19.276.528/0001-16;2022-01-01;2;116761;BCBF Participações S.A.;Valor Econômico;SP
19.378.769/0001-76;2022-01-01;1;112161;INSTITUTO HERMES PARDINI S.A.;Estado de Minas Gerais;MG
19.378.769/0001-76;2022-01-01;1;112161;INSTITUTO HERMES PARDINI S.A.;https://www.rededivulgacao.com.br/;BR
19.403.252/0001-90;2022-01-01;1;116762;EMCCAMP RESIDENCIAL S.A.;Diário do Comércio;MG
19.521.322/0001-04;2022-01-01;1;116708;CONCESSIONÁRIA ROTA DO OESTE S.A.;Diário Oficial da União;BR
19.521.322/0001-04;2022-01-01;1;116708;CONCESSIONÁRIA ROTA DO OESTE S.A.;Diário Oficial do Estado de Mato Grosso;MT
19.521.322/0001-04;2022-01-01;1;116708;CONCESSIONÁRIA ROTA DO OESTE S.A.;Jornal Diário de Cuiabá;MT
19.521.322/0001-04;2022-01-01;1;116708;CONCESSIONÁRIA ROTA DO OESTE S.A.;Portal Comunique-se (http://portal.comunique-se.com.nr);MT
19.527.586/0001-75;2022-01-01;2;116926;COMPANHIA ENERGÉTICA SINOP S/A;Diário de Cuiabá;MT
19.527.586/0001-75;2022-01-01;2;116926;COMPANHIA ENERGÉTICA SINOP S/A;Diário Oficial do Estado de Mato Grosso;MT
19.527.639/0001-58;2022-01-01;3;122538;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;Diário do Comércio;MG
19.527.639/0001-58;2022-01-01;3;122538;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
19.527.639/0001-58;2022-01-01;3;122538;ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
19.642.306/0001-70;2022-01-01;3;120145;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;cvm.msvia@grupoccr.com.br;MS
19.642.306/0001-70;2022-01-01;3;120145;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;Jornal local "O Estado";MS
19.726.048/0001-00;2022-01-01;2;114057;CONCESSIONÁRIA BR-040 S.A.;Diário Comercial;MG
19.796.586/0001-70;2022-01-01;2;118238;BRISANET PARTICIPAÇÕES S.A.;"O Estado";CE
19.851.496/0001-35;2022-01-01;1;115727;LOGOS COMPANHIA SECURITIZADORA S/A;JORNAL DA INDÚSTRIA & COMÉRCIO (IMPRESSO E DIGITAL);PR
19.851.496/0001-35;2022-01-01;1;115727;LOGOS COMPANHIA SECURITIZADORA S/A;www.ethosgroup.com.br;PR
20.247.322/0001-47;2022-01-01;2;116364;ALLIED TECNOLOGIA S.A.;Data Mercantil;SP
20.247.322/0001-47;2022-01-01;2;116364;ALLIED TECNOLOGIA S.A.;https://www.rededivulgacao.com.br/noticias-corporativas/;SP
20.258.278/0001-70;2022-01-01;2;120773;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Divulgação para veículos de imprensa - (Fonte Assessoria de Comunicação https://fonte.com.br/);SP
20.258.278/0001-70;2022-01-01;2;120773;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Valor Econômico;SP
20.451.953/0001-83;2022-01-01;6;117074;BLUM COMPANHIA DE SECURITIZAÇÃO DE CRÉDITOS S.A;Diário Comercial;SP
20.512.706/0001-40;2022-01-01;1;120495;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;Diário Catarinense;SC
20.512.706/0001-40;2022-01-01;1;120495;VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.;Diário Catarinense;SC
20.514.555/0001-69;2022-01-01;3;116013;Esperanza Transmissora de Energia S.A.;Diário de Notícias;SP
20.514.590/0001-88;2022-01-01;4;116015;Odoyá Transmissora de Energia S.A.;Diário de Notícias;SP
21.110.778/0001-23;2022-01-01;1;115658;OLIVEIRA TRUST S.A.;https://www.portalneo1.net/;SP
21.110.778/0001-23;2022-01-01;1;115658;OLIVEIRA TRUST S.A.;Monitor Mercantil;RJ
21.240.146/0001-84;2022-01-01;2;120891;Agrogalaxy Participações S.A.;Diário Comercial;SP
21.240.146/0001-84;2022-01-01;2;120891;Agrogalaxy Participações S.A.;https://www.portalneo1.net/;SP
21.254.073/0001-80;2022-01-01;1;114231;Companhia Itaunense Energia e Participações;Diario Oficial do Estado;MG
21.254.073/0001-80;2022-01-01;1;114231;Companhia Itaunense Energia e Participações;Jornal Diário do Comércio;MG
21.254.073/0001-80;2022-01-01;1;114231;Companhia Itaunense Energia e Participações;Site da empresa;MG
21.255.567/0001-89;2022-01-01;2;114735;CIA TECIDOS SANTANENSE;Diário do Comércio de Belo Horizonte;MG
21.262.638/0001-70;2022-01-01;1;114162;ENCALSO PARTICIPAÇÕES EM CONCESSÕES S/A;O Dia;SP
21.314.559/0001-66;2022-01-01;1;117026;MOVIDA PARTICIPACOES SA;http://ri.movida.com.br/;SP
21.314.559/0001-66;2022-01-01;1;117026;MOVIDA PARTICIPACOES SA;http://www.portalneo1.net/;SP
21.314.559/0001-66;2022-01-01;1;117026;MOVIDA PARTICIPACOES SA;O Estado de São Paulo;SP
21.331.849/0001-18;2022-01-01;2;121002;Credgrid Serviços Financeiros S.A.;https://publilegal.diariodenoticias.com.br/;SP
21.331.849/0001-18;2022-01-01;2;121002;Credgrid Serviços Financeiros S.A.;www.credgrid.com.br;SP
21.389.501/0001-81;2022-01-01;2;121144;Compass Gás e Energia S.A.;Diário Oficial do Estado de São Paulo;SP
21.389.501/0001-81;2022-01-01;2;121144;Compass Gás e Energia S.A.;Folha de São Paulo;SP
21.389.501/0001-81;2022-01-01;2;121144;Compass Gás e Energia S.A.;http://www1.folha.uol.com.br/mercado/publicidadelegal/;SP
21.414.457/0001-12;2022-01-01;1;115721;LEADS CIA. SECURITIZADORA;Jornal o Dia;SP
21.610.416/0001-00;2022-01-01;1;115816;FORTUNATO SECURITIZADORA S/A;O Dia;SP
21.728.083/0001-00;2022-01-01;3;116014;Transmissora José Maria de Macedo de Eletricidade S.A.;Diário de Notícias;SP
21.976.484/0001-89;2022-01-01;1;116724;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Diário Oficial do Estado de São Paulo (DOESP);SP
21.976.484/0001-89;2022-01-01;1;116724;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Jornal "O Dia";SP
21.976.484/0001-89;2022-01-01;1;116724;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Portal NEO1;SP
22.163.297/0001-49;2022-01-01;2;118340;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Valor Econômico;RJ
22.261.473/0001-85;2022-01-01;5;120409;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;www.gasmig.com.br;MG
22.261.473/0001-85;2022-01-01;5;120409;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;www.gasmig.com.br;MG
22.261.473/0001-85;2022-01-01;5;120409;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;www.gasmig.com.br;MG
22.266.175/0001-88;2022-01-01;5;120087;FERTILIZANTES HERINGER S.A.;Valor Econômico;SP
22.495.265/0001-40;2022-01-01;1;115830;SENECA COMPANHIA SECURITIZADORA;Jornal Indústria e Comércio;PR
22.543.331/0001-00;2022-01-01;2;116859;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;https://portalneo1.com/;SP
22.543.331/0001-00;2022-01-01;2;116859;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Jornal Correio Braziliense;DF
22.677.520/0001-76;2022-01-01;1;111798;CIA TECIDOS NORTE DE MINAS COTEMINAS;Jornal de Notícias, Montes Claros;MG
22.902.694/0001-95;2022-01-01;2;115481;Self It Academias Holding S.A.;Folha de Pernambuco;PE
23.041.875/0001-37;2022-01-01;1;122835;;https://www.grupoexito.com.co/pt;SP
23.041.875/0001-37;2022-01-01;1;122835;;https://www.grupoexito.com.co/pt;SP
23.096.269/0001-19;2022-01-01;2;120048;Rio Parana Energia S.A.;Diário Oficial do Estado de São Paulo;SP
23.096.269/0001-19;2022-01-01;2;120048;Rio Parana Energia S.A.;O Estado de São Paulo;SP
23.236.821/0001-27;2022-01-01;1;116749;PATRIMAR ENGENHARIA S.A.;Diário Oficial de Minas Gerais;MG
23.236.821/0001-27;2022-01-01;1;116749;PATRIMAR ENGENHARIA S.A.;Jornal Diário do Comércio;MG
23.373.000/0001-32;2022-01-01;1;116238;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;http://www.grupovamos.com.br/;SP
23.373.000/0001-32;2022-01-01;1;116238;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;http://www.portalneo1.net/;SP
23.373.000/0001-32;2022-01-01;1;116238;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;O Estado de São Paulo;SP
23.864.409/0001-51;2022-01-01;2;116501;HOLDING VERZANI E SANDRINI S.A.;Diário do Grande ABC;SP
23.864.409/0001-51;2022-01-01;2;116501;HOLDING VERZANI E SANDRINI S.A.;https://www.portalneo1.net/;SP
23.864.409/0001-51;2022-01-01;2;116501;HOLDING VERZANI E SANDRINI S.A.;ri.verzani.com.br;SP
24.230.275/0001-80;2022-01-01;1;116485;Plano & Plano Desenvolvimento Imobiliário S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
24.230.275/0001-80;2022-01-01;1;116485;Plano & Plano Desenvolvimento Imobiliário S.A.;O Dia;SP
24.396.489/0001-20;2022-01-01;4;121548;BRK AMBIENTAL PARTICIPAÇÕES S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
24.396.489/0001-20;2022-01-01;4;121548;BRK AMBIENTAL PARTICIPAÇÕES S.A.;https://valor.globo.com/;SP
24.396.489/0001-20;2022-01-01;4;121548;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Jornal Valor Econômico;SP
24.396.489/0001-20;2022-01-01;4;121548;BRK AMBIENTAL PARTICIPAÇÕES S.A.;www.ri.brkambiental.com.br;SP
24.410.913/0001-44;2022-01-01;2;120817;NU HOLDINGS LTD.;http://www.investidores.nu;SP
24.410.913/0001-44;2022-01-01;2;120817;NU HOLDINGS LTD.;https://www.investors.nu/;SP
24.624.490/0001-65;2022-01-01;1;116736;ARGO TRANSMISSÃO DE ENERGIA S/A;https://www.argoenergia.com.br/investidores/;SP
24.624.490/0001-65;2022-01-01;1;116736;ARGO TRANSMISSÃO DE ENERGIA S/A;Jornal Monitor Mercantil (versão digital e impressa);SP
24.624.551/0001-94;2022-01-01;1;116735;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;https://www.argoenergia.com.br/investidores/;SP
24.624.551/0001-94;2022-01-01;1;116735;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Jornal Monitor Mercantil (versão digital e impressa);SP
24.921.465/0001-43;2022-01-01;1;116272;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Diário Comercial;SP
24.921.465/0001-43;2022-01-01;1;116272;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Diário Oficial do Estado de São Paulo;SP
24.921.465/0001-43;2022-01-01;1;116272;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;http://www.portalneo1.net/;SP
24.921.465/0001-43;2022-01-01;1;116272;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;http://www.ri.bluefit.com.br;SP
24.962.466/0001-36;2022-01-01;4;120926;RUMO MALHA NORTE S.A.;Diário Oficial do Estado;MT
24.990.777/0001-09;2022-01-01;2;120174;GRUPO MATEUS S.A.;Jornal Pequeno;MA
25.089.509/0001-83;2022-01-01;1;113898;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Diário Oficial do Estado do Tocantins;TO
25.089.509/0001-83;2022-01-01;1;113898;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Jornal Daqui;TO
25.089.509/0001-83;2022-01-01;1;113898;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;www.portalneo1.net;BR
25.369.840/0001-57;2022-01-01;1;113548;COMERC PARTICIPAÇÕES S.A.;Diário Comercial;SP
25.369.840/0001-57;2022-01-01;1;113548;COMERC PARTICIPAÇÕES S.A.;https://www.portalneo1.net;SP
26.072.786/0001-46;2022-01-01;2;116777;Qestra Tecnologia Administração E Participações S.A.;Diário Comercial do Rio de Janeiro;RJ
26.345.998/0001-50;2022-01-01;2;122745;TC S.A.;Gazeta de S. Paulo;SP
26.345.998/0001-50;2022-01-01;2;122745;TC S.A.;www.tc.com.br/ri;SP
26.462.693/0001-28;2022-01-01;2;112321;Lavvi Empreendimentos Imobiliários S.A.;Jornal Diário Comercial;SP
26.609.050/0001-64;2022-01-01;1;116629;Travessia Securitizadora S.A.;Diario Oficial do Estado;SP
26.609.050/0001-64;2022-01-01;1;116629;Travessia Securitizadora S.A.;O Dia;SP
26.659.061/0001-59;2022-01-01;4;120910;MPM Corpóreos S.A.;Diário Comercial;SP
26.664.057/0001-89;2022-01-01;1;114568;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Folha de São Paulo;SP
26.664.057/0001-89;2022-01-01;1;114568;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;https://economia.estadao.com.br/fatos-relevantes;SP
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;Diário Oficial do Estado de São Paulo;SP
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;https://www.portalneo1.net/;SP
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;ri.focusenergia.com.br;SP
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;Valor Econômico;SP
26.735.020/0001-02;2022-01-01;1;112406;Focus Energia Holding Participações S.A.;www.portalneo1.net/;SP
26.845.702/0001-60;2022-01-01;1;116325;Equatorial Transmissora 7 SPE S.A.;Diário Oficial de Brasília;DF
26.845.702/0001-60;2022-01-01;1;116325;Equatorial Transmissora 7 SPE S.A.;Valor Econômico;DF
27.093.558/0001-15;2022-01-01;2;118818;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Valor Econômico;RJ
27.093.558/0001-15;2022-01-01;2;118818;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;www.valor.com.br/valor-ri;BR
27.137.879/0001-74;2022-01-01;1;116714;CIA SEC CRED FIN CARTÕES CONSIG BMG;Diário Comercial;SP
27.157.474/0001-06;2022-01-01;1;112086;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Diário Oficial do Estado do Piauí;PI
27.157.474/0001-06;2022-01-01;1;112086;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;https://www.rededivulgacao.com.br/noticias-corporativas/;SP
27.157.474/0001-06;2022-01-01;1;112086;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Jornal Meio Norte;PI
27.956.690/0001-03;2022-01-01;1;116650;TOKE INVEST SECURITIZADORA S.A;Diário Oficial do Estado;PR
27.956.690/0001-03;2022-01-01;1;116650;TOKE INVEST SECURITIZADORA S.A;Jornal BemParaná;PR
27.967.244/0001-02;2022-01-01;1;116330;Equatorial Transmissora 8 SPE S.A.;Diário Oficial do Estado do Maranhão;MA
27.967.244/0001-02;2022-01-01;1;116330;Equatorial Transmissora 8 SPE S.A.;Jornal Pequeno;MA
28.019.100/0001-89;2022-01-01;3;112180;VIAPAULISTA S.A.;Tribuna Ribeirão Preto SP - Impresso e Digital;SP
28.127.603/0001-78;2022-01-01;4;118433;BANESTES S.A. - BCO EST ESPIRITO SANTO;A Tribuna (Vitória);ES
28.127.603/0001-78;2022-01-01;4;118433;BANESTES S.A. - BCO EST ESPIRITO SANTO;Diário Oficial do Estado do Espírito Santo;ES
28.127.603/0001-78;2022-01-01;4;118433;BANESTES S.A. - BCO EST ESPIRITO SANTO;Portal NEO1 - www.portalneo1.net;SP
28.127.603/0001-78;2022-01-01;4;118433;BANESTES S.A. - BCO EST ESPIRITO SANTO;www.banestes.com.br/ri;ES
28.152.650/0001-71;2022-01-01;2;120342;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;A Tribuna;ES
28.195.667/0001-06;2022-01-01;3;122476;BCO ABC BRASIL S.A.;http://www.valor.com.br/valor-ri/fatos-relevantes;SP
28.201.130/0001-01;2022-01-01;3;120466;Energisa Transmissão de Energia S/A;Diário do Comércio;MG
28.201.130/0001-01;2022-01-01;3;120466;Energisa Transmissão de Energia S/A;https://ri.energisa.com.br/;MG
28.201.130/0001-01;2022-01-01;3;120466;Energisa Transmissão de Energia S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
28.442.718/0001-57;2022-01-01;2;118178;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;Diário Oficial do Estado de São Paulo;SP
28.442.718/0001-57;2022-01-01;2;118178;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;http://www.rioloan2securitizadora.com;SP
28.442.718/0001-57;2022-01-01;2;118178;RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS;Valor Econômico;SP
28.594.234/0001-23;2022-01-01;2;121352;Auren Energia S.A.;Folha de São Paulo;SP
28.925.264/0001-75;2022-01-01;2;112101;COMPANHIA ENERGÉTICA JAGUARA;Notícias do Dia;SC
28.942.127/0001-49;2022-01-01;2;112102;COMPANHIA ENERGÉTICA MIRANDA;Notícias do Dia;SC
29.088.092/0001-95;2022-01-01;1;115829;ROMAXIS SECURITIZADORA S.A.;A Notícia (Joinville);SC
29.780.061/0001-09;2022-01-01;1;115468;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Valor Econômico;SP
29.894.663/0001-89;2022-01-01;1;115470;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;Gazeta SP;SP
29.950.060/0001-57;2022-01-01;1;116740;NORTEC QUÍMICA S.A.;Diário Comercial;RJ
29.950.060/0001-57;2022-01-01;1;116740;NORTEC QUÍMICA S.A.;Diario Oficial do Estado;RJ
29.950.060/0001-57;2022-01-01;1;116740;NORTEC QUÍMICA S.A.;Valor Econômico;RJ
29.978.814/0001-87;2022-01-01;3;120622;SUL AMERICA S.A.;Portal do Valor Econômico - https://valor.globo.com/valor-ri/;RJ
29.978.814/0001-87;2022-01-01;3;120622;SUL AMERICA S.A.;Valor Econômico;RJ
29.978.814/0001-87;2022-01-01;3;120622;SUL AMERICA S.A.;Website RI - https://ri.sulamerica.com.br/;RJ
29.980.141/0001-08;2022-01-01;7;122359;Oceânica Engenharia e Consultoria S.A.;Diário Comercial;RJ
30.213.493/0001-09;2022-01-01;2;118186;TEGRA INCORPORADORA S.A.;https://estadaori.estadao.com.br/;SP
30.213.493/0001-09;2022-01-01;2;118186;TEGRA INCORPORADORA S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
30.213.493/0001-09;2022-01-01;2;118186;TEGRA INCORPORADORA S.A.;Jornal O Estado de São Paulo;SP
30.213.493/0001-09;2022-01-01;2;118186;TEGRA INCORPORADORA S.A.;Portal de Notícias O Estado de São Paulo;SP
30.219.233/0001-40;2022-01-01;1;116681;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;Diário Comercial do Estado;SP
30.219.233/0001-40;2022-01-01;1;116681;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-REBEL;Diario Oficial do Estado;SP
30.306.294/0001-45;2022-01-01;2;118534;BCO BTG PACTUAL S.A.;Monitor Mercantil RJ / Diário Oficial do ERJ;RJ
30.418.658/0001-89;2022-01-01;1;116691;COMPANHIA SECURITIZADORA DE CRÉD. FINANCEIROS VERT-NEXOOS;Diário Comercial;SP
30.540.991/0001-66;2022-01-01;2;113176;HAGA S.A. INDUSTRIA E COMERCIO;Jornal A Voz da Serra de Nova Friburgo;RJ
30.540.991/0001-66;2022-01-01;2;113176;HAGA S.A. INDUSTRIA E COMERCIO;Monitor Mercantil;RJ
30.540.991/0001-66;2022-01-01;2;113176;HAGA S.A. INDUSTRIA E COMERCIO;Monitor Mercantil;RJ
30.545.324/0001-76;2022-01-01;1;116596;COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS VERT-RECARG;Diario Comercial;SP
30.723.886/0001-62;2022-01-01;2;120656;BANCO MODAL S.A.;Monitor Mercantil;RJ
30.788.149/0001-48;2022-01-01;2;115691;GUARDIAN COMPANHIA SECURITIZADORA;Correio do Povo;RS
30.788.149/0001-48;2022-01-01;2;115691;GUARDIAN COMPANHIA SECURITIZADORA;www.guardiancapital.com.br;BR
31.001.230/0001-07;2022-01-01;1;116160;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
31.001.230/0001-07;2022-01-01;1;116160;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Monitor Mercantil;RJ
31.468.139/0001-98;2022-01-01;2;120520;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;Diario Oficial do Estado;SP
31.468.139/0001-98;2022-01-01;2;120520;CASA DE PEDRA SECURITIZADORA DE CREDITO S/A;O Estado de São Paulo;SP
31.553.627/0001-01;2022-01-01;2;122216;MOBLY S.A.;O Valor Econômico;SP
31.701.408/0001-14;2022-01-01;5;120164;Athena Saúde Brasil SA;Jornal "Valor Econômico";SP
31.748.174/0001-60;2022-01-01;2;113520;Vero S.A.;http://www.valor.com.br/valor-ri;SP
31.748.174/0001-60;2022-01-01;2;113520;Vero S.A.;https://portal.mzgroup.com/fatos-relevantes/;SP
31.748.174/0001-60;2022-01-01;2;113520;Vero S.A.;Valor Econômico;SP
31.907.982/0001-23;2022-01-01;2;115954;FILADÉLFIA SECURITIZADORA S/A;O Dia;SP
31.907.982/0001-23;2022-01-01;2;115954;FILADÉLFIA SECURITIZADORA S/A;O Dia;SP
32.161.500/0001-00;2022-01-01;3;116971;Concessionária das Rodovias Integradas do Sul S.A.;JORNAL DO COMERCIO;RS
32.372.085/0001-25;2022-01-01;1;115952;COBUCCIO SECURITIZADORA DE CRÉDITOS S.A.;Diário do Comércio de Minas Gerais;MG
32.681.371/0001-72;2022-01-01;1;116371;VIX LOGÍSTICA S/A;Diário Oficial do Estado do ES;ES
32.681.371/0001-72;2022-01-01;1;116371;VIX LOGÍSTICA S/A;Jornal a Tribuna;ES
32.770.457/0001-71;2022-01-01;1;116699;CIA. SECURITIZADORA DE CREDITOS FINANCEIROS VERT-GYRA;Diario Comercial;SP
32.785.497/0001-97;2022-01-01;2;116921;Natura &Co Holding S.A.;https://ri.naturaeco.com/;BR
32.785.497/0001-97;2022-01-01;2;116921;Natura &Co Holding S.A.;https://valor.globo.com/;BR
32.785.497/0001-97;2022-01-01;2;116921;Natura &Co Holding S.A.;Jornal Valor Impresso;BR
33.000.167/0001-01;2022-01-01;1;113469;PETROLEO BRASILEIRO S.A. PETROBRAS;Jornal Valor Econômico;RJ
33.000.167/0001-01;2022-01-01;1;113469;PETROLEO BRASILEIRO S.A. PETROBRAS;Portal de Relações com Investidores da Petrobras: www.petrobras.com.br/ri;RJ
33.000.167/0001-01;2022-01-01;1;113469;PETROLEO BRASILEIRO S.A. PETROBRAS;Site Valor Econômico: https://valor.globo.com/valor-ri/central-de-resultados/?empresa=petrobras;RJ
33.035.536/0001-00;2022-01-01;1;112701;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Monitor Mercantil;RJ
33.040.601/0001-87;2022-01-01;2;120907;Creditaqui Financeira S.A. - C.F.I.;Diário do Comércio (Belo Horizonte);MG
33.040.601/0001-87;2022-01-01;2;120907;Creditaqui Financeira S.A. - C.F.I.;Portal Neo 1 - https://www.portalneo1.net/;BR
33.041.260/0652-90;2022-01-01;4;120402;VIA S.A.;http://www.portalneo1.net/;BR
33.041.260/0652-90;2022-01-01;4;120402;VIA S.A.;https://ri.via.com.br;BR
33.041.260/0652-90;2022-01-01;4;120402;VIA S.A.;Valor Econômico (nacional);SP
33.042.730/0001-04;2022-01-01;2;119189;CIA SIDERURGICA NACIONAL;Folha do Estado de São Paulo;SP
33.042.730/0001-04;2022-01-01;2;119189;CIA SIDERURGICA NACIONAL;Portal da Folha de São Paulo http://publicidadelegal.folha.uol.com.br;BR
33.042.730/0001-04;2022-01-01;2;119189;CIA SIDERURGICA NACIONAL;www.ri.csn.com.br;BR
33.050.071/0001-58;2022-01-01;1;114725;AMPLA ENERGIA E SERVICOS S.A.;Monitor Mercantil;RJ
33.050.196/0001-88;2022-01-01;4;122816;CIA PAULISTA DE FORCA E LUZ;Correio Popular (Campinas);SP
33.050.196/0001-88;2022-01-01;4;122816;CIA PAULISTA DE FORCA E LUZ;www.cpfl.com.br/ri;SP
33.050.196/0001-88;2022-01-01;4;122816;CIA PAULISTA DE FORCA E LUZ;www.valor.com.br/valor-ri;SP
33.102.476/0001-92;2022-01-01;3;116858;MONTEIRO ARANHA S.A.;Monitor Mercantil;RJ
33.111.246/0001-90;2022-01-01;1;116794;TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL;Diario Oficial do Estado do Rio de Janeiro;RJ
33.113.309/0001-47;2022-01-01;2;121119;VALID SOLUÇÕES S.A.;http://www.portalneo1.net;SP
33.113.309/0001-47;2022-01-01;2;121119;VALID SOLUÇÕES S.A.;http://www.valor.com.br/valor-ri/fatos-relevantes;SP
33.113.309/0001-47;2022-01-01;2;121119;VALID SOLUÇÕES S.A.;Valor Econômico;SP
33.130.691/0001-05;2022-01-01;3;121392;WILSON SONS HOLDINGS BRASIL S.A.;Monitor Mercantil;RJ
33.130.691/0001-05;2022-01-01;3;121392;WILSON SONS HOLDINGS BRASIL S.A.;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
33.200.049/0001-47;2022-01-01;1;115720;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Comercial;RJ
33.200.049/0001-47;2022-01-01;1;115720;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;Diário Oficial;RJ
33.228.024/0001-51;2022-01-01;3;120142;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Monitor Mercantil;RJ
33.256.439/0001-39;2022-01-01;1;111869;ULTRAPAR PARTICIPACOES S.A.;https://valor.globo.com/valor-ri/;SP
33.256.439/0001-39;2022-01-01;1;111869;ULTRAPAR PARTICIPACOES S.A.;ri.ultra.com.br;SP
33.256.439/0001-39;2022-01-01;1;111869;ULTRAPAR PARTICIPACOES S.A.;Valor Econômico;SP
33.352.394/0001-04;2022-01-01;2;121515;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Diário Comercial;RJ
33.352.394/0001-04;2022-01-01;2;121515;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;Diário Oficial do Estado;RJ
