CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
07.594.978/0001-78;2020-01-01;1;96434;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Endereço para Correspondência;Avenida Paulista, nº 1.294;2º andar;Bela Vista;São Paulo;SP;Brasil;01310100;;;11;33650800;;00;0000000000;ri@smartfit.com.br
07.628.528/0001-59;2020-01-01;1;95008;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Endereço da Sede;Av. Brigadeiro Faria Lima, 1.309;5º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;;011;30355350;;011;59084344;ri@brasil-agro.com
07.628.528/0001-59;2020-01-01;1;95008;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;Endereço para Correspondência;Av. Brigadeiro Faria Lima, 1.309;5º andar;Jardim Paulistano;São Paulo;SP;Brasil;01452002;;;011;30355350;;011;59084344;ri@brasil-agro.com
07.659.538/0001-51;2020-01-01;1;108819;DINAMICA ENERGIA S.A.;Endereço da Sede;Av. Presidente Vargas, nº 463;13º andar parte;Centro;Rio de Janeiro;RJ;Brasil;20071003;;;021;22216142;;021;22216142;bancoclassico@uol.com.br
07.659.538/0001-51;2020-01-01;1;108819;DINAMICA ENERGIA S.A.;Endereço para Correspondência;Av. Presidente Vargas, nº 463;13º andar parte;Centro;Rio de Janeiro;RJ;Brasil;20071003;;;021;22216142;;021;22216142;bancoclassico@uol.com.br
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;Endereço da Sede;Av.Brigadeiro Faria Lima 2170;Prédio F-100;Putim;São José dos Campos;SP;Brasil;12227901;;;12;39271000;;;;investor.relations@embraer.com.br
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;Endereço para Correspondência;Avenida Dra. Ruth Cardoso, 8.501;30º andar (parte);Pinheiros;São Paulo;SP;Brasil;05425070;;;11;30406874;;11;30406872;investor.relations@embraer.com.br
07.718.269/0001-57;2020-01-01;1;90649;SPRINGS GLOBAL PARTICIPACOES S.A.;Endereço da Sede;Av. Lincoln Alves dos Santos;955;Distrito Industrial;Montes Claros;MG;Brasil;39404005;;;038;40095000;;038;40095070;ri@springs.com
07.718.269/0001-57;2020-01-01;1;90649;SPRINGS GLOBAL PARTICIPACOES S.A.;Endereço para Correspondência;Av. Paulista 1754;2º sl.;Cerqueira Cesar;São Paulo;SP;Brasil;01310920;;;11;21454476;;11;21454581;ri@springs.com
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Endereço da Sede;Av. das Américas, 4200 bloco 2;5º andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;30315224;;21;30315322;ri@multiplan.com.br
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;Endereço para Correspondência;Av. das Américas, 4200 bloco 2;5º andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;21;30315224;;21;30315322;ri@multiplan.com.br
07.820.907/0001-46;2020-01-01;1;92725;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Endereço da Sede;Av. Pastor Martin Luther King Jr., 126, torre 3;bl 9 sala 817;Del Castilho;Rio de Janeiro;RJ;Brasil;20765000;;;21;30314600;;21;30954699;ri@cr2.com.br
07.820.907/0001-46;2020-01-01;1;92725;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;Endereço para Correspondência;Av. Pastor Martin Luther King Jr., 126, torre 3;bl 9 sala 817;Del Castilho;Rio de Janeiro;RJ;Brasil;20765000;;;21;30314600;;21;30954699;ri@cr2.com.br
07.857.093/0001-14;2020-01-01;4;94220;AURA MINERALS INC.;Endereço da Sede;Craigmur Chambers, P.O. Box 71, Road Town;;Tortola;;;Ilhas Virgens (Britânicas);;;;1;2844942233;;1;2844943547;HarneysFiduciary@harneys.com
07.857.093/0001-14;2020-01-01;4;94220;AURA MINERALS INC.;Endereço no Exterior;Craigmur Chambers, P.O. Box 71, Road Town;;Tortola;;;Ilhas Virgens (Britânicas);;;;1;2844942233;;1;2844943547;HarneysFiduciary@harneys.com
07.857.093/0001-14;2020-01-01;4;94220;AURA MINERALS INC.;Endereço para Correspondência;Rua Funchal, n.º 411;10º andar;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;21647340;;;;gabriel.catalani@auraminerals.com
07.857.850/0001-50;2020-01-01;2;103928;GP INVESTMENTS, LTD.;Endereço da Sede;16 Burnaby Street;HM11;Hamilton;;;Bermudas;00000000;;;0001;4412796602;;0001;4412796600;todosformulariodereferencia@gp-investments.com
07.859.510/0001-68;2020-01-01;2;97065;JHSF MALLS S.A.;Endereço da Sede;Avenida Magalhães de Castro, nº 12.000;Primeiro subsolo;Cidade Jardim;São Paulo;SP;Brasil;05676120;;;011;37021900;;11;37021969;ri@jhsfmalls.com.br
07.859.510/0001-68;2020-01-01;2;97065;JHSF MALLS S.A.;Endereço para Correspondência;Avenida Magalhães de Castro, 4.800 - Torre 3;27º andar;Cidade Jardim;São Paulo;SP;Brasil;05502001;;;011;37021900;;11;37021969;ri@jhsfmalls.com.br
07.859.971/0001-30;2020-01-01;3;98045;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Endereço da Sede;Praça XV de Novembro, 20;6º andar;Centro;Rio de Janeiro;RJ;Brasil;20010010;;;21;22126000;;21;22126040;investor.relations@taesa.com.br
07.859.971/0001-30;2020-01-01;3;98045;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;Endereço para Correspondência;Praça XV de Novembro, 20;6º andar;Centro;Rio de Janeiro;RJ;Brasil;20010010;;;21;22126000;;21;22126040;investor.relations@taesa.com.br
07.882.930/0001-65;2020-01-01;4;93519;Mitre Realty Empreendimentos e Participações S.A.;Endereço da Sede;Alameda Santos, 700;5º Andar;Jardim Paulista;São Paulo;SP;Brasil;01418002;;;11;48100500;;;;ri@mitrerealty.com.br
07.882.930/0001-65;2020-01-01;4;93519;Mitre Realty Empreendimentos e Participações S.A.;Endereço para Correspondência;Alameda Santos, 700;5º Andar;Jardim Paulista;São Paulo;SP;Brasil;01418002;;;11;48100524;;;;ri@mitrerealty.com.br
07.950.674/0001-04;2020-01-01;1;95897;CCX CARVÃO DA COLÔMBIA S.A.;Endereço da Sede;Rua Lauro Müller, 116;Sl. 2403;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;21635500;;21;21635500;ri.ccx@ccx.com.br
07.950.674/0001-04;2020-01-01;1;95897;CCX CARVÃO DA COLÔMBIA S.A.;Endereço para Correspondência;Rua Lauro Müller, 116;Sl. 2403;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;;21;21635500;;21;21635500;ri.ccx@ccx.com.br
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.729;1º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;;011;37081162;;11;30828822;ri@tecnisa.com.br
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 3.729;1º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;;011;37081162;;11;30828822;ri@tecnisa.com.br
08.070.508/0001-78;2020-01-01;2;99146;RAIZEN ENERGIA S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 4.100;11º andar, parte V;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;23446200;;11;23446305;ri@raizen.com
08.070.508/0001-78;2020-01-01;2;99146;RAIZEN ENERGIA S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, nº 4.100;12º andar, parte V;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;11;23446200;;11;23446305;ri@raizen.com
08.078.847/0001-09;2020-01-01;2;96800;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Endereço da Sede;Rua Estados Unidos;2000;Jardim América;São Paulo;SP;Brasil;01427002;;;011;30670520;;011;30670029;ri@lopes.com.br
08.078.847/0001-09;2020-01-01;2;96800;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;Endereço para Correspondência;Rua Estados Unidos;2000;Jardim América;São Paulo;SP;Brasil;01427002;;;011;30670520;;011;30670029;ri@lopes.com.br
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;Endereço da Sede;Rua Gomes de Carvalho, 1.306;15º andar - cj 151;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;35008600;;11;35008610;riiguasa@iguasa.com.br
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, 1.306;15º andar - cj 151;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;35008600;;11;35008610;riigua@iguasa.com.br
08.294.224/0001-65;2020-01-01;1;93654;JHSF PARTICIPACOES S.A.;Endereço da Sede;Avenida Magalhães de Castro, 4.800 - Continental Tower;27º andar;Cidade Jardim;São Paulo;SP;Brasil;05502001;;;011;37021900;;011;37022370;ri@jhsf.com.br
08.294.224/0001-65;2020-01-01;1;93654;JHSF PARTICIPACOES S.A.;Endereço para Correspondência;Avenida Magalhães de Castro, 4.800 - Continental Tower;27º andar;Cidade Jardim;São Paulo;SP;Brasil;05502001;;;011;37025473;;011;37022370;ri@jhsf.com.br
08.312.229/0001-73;2020-01-01;1;93304;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Endereço da Sede;Av. República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;;11;50568312;;11;50568311;ri@eztec.com.br
08.312.229/0001-73;2020-01-01;1;93304;EZ TEC EMPREEND. E PARTICIPACOES S.A.;Endereço para Correspondência;Av. República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;;11;50568312;;11;50568311;ri@eztec.com.br
08.324.196/0001-81;2020-01-01;2;91207;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Endereço da Sede;Rua Mermoz;Nº 150;Baldo;Natal;RN;Brasil;59025250;;;21;32359828;;21;32359876;ri@neoenergia.com
08.324.196/0001-81;2020-01-01;2;91207;CIA ENERGETICA DO RIO GDE NORTE - COSERN;Endereço para Correspondência;Praia do Flamengo, 78;10º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210030;;;21;32359828;;21;32359876;ri@neoenergia.com
08.343.492/0001-20;2020-01-01;1;95164;MRV ENGENHARIA E PARTICIPACOES S.A.;Endereço da Sede;Avenida Professor Mario Werneck;621;Estoril;Belo Horizonte;MG;Brasil;30455610;;;031;36158153;;031;36157155;ri@mrv.com.br
08.343.492/0001-20;2020-01-01;1;95164;MRV ENGENHARIA E PARTICIPACOES S.A.;Endereço para Correspondência;Avenida Professor Mario Werneck;621;Estoril;Belo Horizonte;MG;Brasil;30455610;;;031;36158153;;031;36157155;ri@mrv.com.br
08.364.948/0001-38;2020-01-01;1;95433;ALUPAR INVESTIMENTO S/A;Endereço da Sede;Rua Gomes de Carvalho, nº 1996;16 andar;Vila Olímpia;São Paulo;SP;Brasil;04547006;;;11;45712400;;11;30459602;ri@alupar.com.br
08.364.948/0001-38;2020-01-01;1;95433;ALUPAR INVESTIMENTO S/A;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1996;16 andar;Vila Olímpia;São Paulo;SP;Brasil;04547006;;;11;45712400;;11;45712473;ri@alupar.com.br
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;Endereço da Sede;RODOVIA RN 160, KM 03, BLOCO A, 1º ANDAR;-;DISTRITO INDUSTRIAL;Natal;RN;Brasil;59115900;;;5584;32041100;;5584;32272337;tulioj@riachuelo.com.br
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;Endereço para Correspondência;Rua Leão XIII, 500;-;Jardim São bento;São Paulo;SP;Brasil;02526900;;;5511;29717420;;;;diretorri@guararapes.ind.br
08.424.178/0001-71;2020-01-01;1;95171;TECBLU TECELAGEM BLUMENAU S.A.;Endereço da Sede;ROD. BR 101, KM 15;SN;JARDIM BLUMENAU;Parnamirim;RN;Brasil;59150000;;;81;38781200;;81;38781200;diretoria@aguisa.com.br
08.424.178/0001-71;2020-01-01;1;95171;TECBLU TECELAGEM BLUMENAU S.A.;Endereço para Correspondência;RUA PADRE CARAPUCEIRO, 968 - EMP.Q.GALVÃO TORRE JANETE COSTA;SALA 01;BOA VIAGEM;Recife;PE;Brasil;51020280;;;81;38781200;;81;38781200;diretoria@aguisa.com.br
08.439.659/0001-50;2020-01-01;2;94729;CPFL ENERGIAS RENOVÁVEIS S.A.;Endereço da Sede;Rua Jorge de Figueiredo Corrêa, nº 1.632;;Jd. Prof. Tarcília;Campinas;SP;Brasil;13087397;;;19;37566083;;;;ri@cpflrenovaveis.com.br
08.439.659/0001-50;2020-01-01;2;94729;CPFL ENERGIAS RENOVÁVEIS S.A.;Endereço para Correspondência;Rua Jorge de Figueiredo Corrêa, nº 1.632;;Jd. Prof. Tarcília;Campinas;SP;Brasil;13087397;;;19;37566083;;;;ri@cpflrenovaveis.com.br
08.467.115/0001-00;2020-01-01;3;93121;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Endereço da Sede;Av. Joaquim Porto Villanova, 201;Predio A1 sala 620;Jardim Carvalho;Porto Alegre;RS;Brasil;91410400;;;051;33824041;;051;33824585;ri@ceee.com.br
08.467.115/0001-00;2020-01-01;3;93121;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;Endereço para Correspondência;Av. Joaquim Porto Villanova, 201;Predio A1 sala 620;Jardim Carvalho;Porto Alegre;RS;Brasil;91410400;;;051;33824041;;051;33824585;ri@ceee.com.br
08.493.364/0001-62;2020-01-01;1;90957;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Endereço da Sede;RODOVIA BR 050, KM 121;A 17 KM DA RODOVIA;ZONA RURAL;Uberaba;MG;Brasil;38056050;;;034;32287310;;034;32287335;jeferson.degaspari@cmaa.ind.br
08.493.364/0001-62;2020-01-01;1;90957;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;Endereço para Correspondência;RODOVIA BR 050, KM 121;A 17 KM DA RODOVIA;ZONA RURAL;Uberaba;MG;Brasil;38056050;;;034;32287310;;034;32287335;jeferson.degaspari@cmaa.ind.br
08.534.605/0001-74;2020-01-01;1;95515;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Endereço da Sede;Avenida Roque Petroni Junior, 850;T. Jaceru - 14 andar;Jardim das Acácias;São Paulo;SP;Brasil;04707000;;;11;35091101;;11;51054125;ri@renovaenergia.com.br
08.534.605/0001-74;2020-01-01;1;95515;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;Endereço para Correspondência;Avenida Roque Petroni Junior, 850;T. Jaceru - 14 andar;Jardim das Acácias;São Paulo;SP;Brasil;04707000;;;11;35091101;;11;51054125;ri@renovaenergia.com.br
08.560.444/0001-93;2020-01-01;2;94015;CIA CELG DE PARTICIPACOES - CELGPAR;Endereço da Sede;Avenida C, Qd A-48, Lote 6, nº 450, Salas 21 e 22, 1º andar;Ed Andrade Office;Jardim Goiás;Goiânia;GO;Brasil;74805080;;;62;36123939;;;;relacoescominvestidores@celggt.com
08.560.444/0001-93;2020-01-01;2;94015;CIA CELG DE PARTICIPACOES - CELGPAR;Endereço para Correspondência;Avenida C, Qd A-48, Lote 6, nº 450, Salas 21 e 22, 1º andar;Ed Andrade Office;Jardim Goiás;Goiânia;GO;Brasil;74805080;;;62;36123939;;62;36123951;relacoescominvestidores@celggt.com
08.574.411/0001-00;2020-01-01;1;96417;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Endereço da Sede;Rodovia BR 459 - km 101;s/nº, Galpão 04;Loteamento Ipiranga;Pouso Alegre;MG;Brasil;37556140;;;35;34491200;;35;34491200;dri@praticabr.com
08.574.411/0001-00;2020-01-01;1;96417;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;Endereço para Correspondência;Rodovia BR 459 - km 101;s/nº - Galpão 04;Loteamento Ipiranga;Pouso Alegre;MG;Brasil;37556140;;;35;34491200;;35;34491200;dri@praticabr.com
08.613.550/0001-98;2020-01-01;4;99599;BRASIL BROKERS PARTICIPACOES S.A.;Endereço da Sede;Av das Américas 3443;Bl3, SL 106 e 107;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;;21;34333043;;21;34333065;ri@brbrokers.com.br
08.613.550/0001-98;2020-01-01;4;99599;BRASIL BROKERS PARTICIPACOES S.A.;Endereço para Correspondência;Avenida das Américas, 3443;Bl 03, Sl 106 e 107;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;;21;34433000;;21;34333065;ri@brbrokers.com.br
08.653.753/0001-08;2020-01-01;1;91630;BRC SECURITIZADORA S.A.;Endereço da Sede;Rua Hungria, 620, 4º andar;conjunto 42;Jardim Europa;São Paulo;SP;Brasil;01455000;;;11;40584555;;11;40584556;deptocontroladoria@bresco.com.br
08.653.753/0001-08;2020-01-01;1;91630;BRC SECURITIZADORA S.A.;Endereço para Correspondência;Rua Hungria, 620, 4º andar;conjunto 42;Jardim Europa;São Paulo;SP;Brasil;01455000;;;11;40584555;;11;40584556;deptocontroladoria@bresco.com.br
08.764.621/0001-53;2020-01-01;1;93302;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;Endereço da Sede;Av. Angélica, 2466;24 andar - Conj. 241;Cerqueira César;São Paulo;SP;Brasil;01228200;;;11;31595100;;11;31590122;dri@generalshopping.com.br
08.764.621/0001-53;2020-01-01;1;93302;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;Endereço para Correspondência;Av. Angélica, 2466;24 andar - Conj. 241;Cerqueira César;São Paulo;SP;Brasil;01228200;;;11;31595100;;11;31590122;dri@generalshopping.com.br
08.769.451/0001-08;2020-01-01;5;97579;ISEC SECURITIZADORA S.A.;Endereço da Sede;Rua Tabapuã, 1.123.;21º Andar;Itaim Bibi;São Paulo;SP;Brasil;04533004;;;011;33207474;;011;33207474;gestao@isecbrasil.com.br
08.769.451/0001-08;2020-01-01;5;97579;ISEC SECURITIZADORA S.A.;Endereço para Correspondência;Rua Tabapuã, 1.123.;21º Andar;Itaim Bibi;São Paulo;SP;Brasil;04533004;;;011;33207474;;011;33207474;ri@isecbrasil.com.br
08.773.135/0001-00;2020-01-01;2;99115;2W Energia S.A.;Endereço da Sede;Av. Roque Petroni Junior , nº 1.089;Sala 1.101;Jardim das Acácias;São Paulo;SP;Brasil;04707000;;;11;39579400;;11;39579499;ri@2wenergia.com.br
08.773.135/0001-00;2020-01-01;2;99115;2W Energia S.A.;Endereço para Correspondência;Av. Roque Petroni Junior, nº 1.089;Sala 1.101;Jardim das Acácias;São Paulo;SP;Brasil;04707000;;;11;39579400;;11;39579499;ri@2wenergia.com.br
08.773.191/0001-36;2020-01-01;1;92011;BRASILIANA PARTICIPAÇÕES S/A;Endereço da Sede;Av. Doutor Marcos Penteado de Ulhôa Rodrigues, 939, Torre II;7º andar, sala IN 2;Sítio Tamboré;Barueri;SP;Brasil;06460040;;;11;21957048;;11;21952155;ri.brasilianapar@aes.com
08.773.191/0001-36;2020-01-01;1;92011;BRASILIANA PARTICIPAÇÕES S/A;Endereço para Correspondência;Av. das Nações Unidas, 12.495 - 12o andar;Sala Fidelização;Brooklin Novo;São Paulo;SP;Brasil;04578000;;;11;41974925;;;;ri.brasilianapar@aes.com
08.795.211/0001-70;2020-01-01;1;94885;MAESTRO LOCADORA DE VEICULOS S.A.;Endereço da Sede;Rua Paulo do Vale, nº 356;Sala 3, Fundos;Vila Cercado Grande;Embu;SP;Brasil;06804010;;;11;47850200;;11;47852018;carlos.alves@maestrofrotas.com.br
08.795.211/0001-70;2020-01-01;1;94885;MAESTRO LOCADORA DE VEICULOS S.A.;Endereço para Correspondência;Av. Queiroz Filho, 1560;2º andar;Vila Hamburguesa;São Paulo;SP;Brasil;05319000;;;11;47850200;;11;47852018;carlos.alves@maestrofrotas.com.br
08.797.760/0001-83;2020-01-01;3;97222;Cury Construtora e Incorporadora S.A.;Endereço da Sede;Rua Funchal, nº 411, 13º andar;Conjunto 132-D;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;30469696;;;;ronaldo.cury@cury.net
08.797.760/0001-83;2020-01-01;3;97222;Cury Construtora e Incorporadora S.A.;Endereço para Correspondência;Rua Funchal, nº 411, 13º andar;Conjunto 132-D;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;30469696;;;;ronaldo.cury@cury.net
08.801.621/0001-86;2020-01-01;1;96421;CYRELA COMMERCIAL PROPERT S.A. EMPR PART;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.600;Conj. 141 e 142;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;011;30187601;;011;30187680;ri@ccpsa.com.br
08.801.621/0001-86;2020-01-01;1;96421;CYRELA COMMERCIAL PROPERT S.A. EMPR PART;Endereço para Correspondência;Avenida Brigadeiro Faria Lima, 3.600;Conj. 141 e 142;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;011;30187601;;011;30187680;ri@ccpsa.com.br
08.807.432/0001-10;2020-01-01;4;103451;YDUQS PARTICIPACOES S.A.;Endereço da Sede;Avenida Venezuela 43;6º andar;Saúde;Rio de Janeiro;RJ;Brasil;20081311;;;021;33119700;;021;33119722;ri@yduqs.com.br
08.807.432/0001-10;2020-01-01;4;103451;YDUQS PARTICIPACOES S.A.;Endereço para Correspondência;Avenida das Américas, 4.200 - Bloco 5- 3º andar;Edifício Montreal;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;;021;33119700;;021;33119722;ri@yduqs.com.br
08.810.422/0001-34;2020-01-01;1;99215;Guararapes Painéis S.A.;Endereço da Sede;Rodovia Avelino Mandelli;Km 01, s/nº;Aeroporto;Caçador;SC;Brasil;89500000;;;46;32638331;;;;ri@guararapes.com.br
08.810.422/0001-34;2020-01-01;1;99215;Guararapes Painéis S.A.;Endereço para Correspondência;Rodovia Avelino Mandelli;Km 01, s/nº;Aeroporto;Caçador;SC;Brasil;89500000;;;46;32638331;;;;ri@guararapes.com.br
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;Endereço da Sede;Avenida Paulista, 37;18º andar;Paraíso;São Paulo;SP;Brasil;01311902;;;11;31470428;;11;31470255;ri@trisul-sa.com.br
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;Endereço para Correspondência;Avenida Paulista, 37;18º andar;Paraíso;São Paulo;SP;Brasil;01311902;;;11;31470428;;11;31470255;ri@trisul-sa.com.br
08.822.767/0001-08;2020-01-01;1;91791;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Endereço da Sede;Avenida Joaquim André;nº 361;Santa Clara;Divinópolis;MG;Brasil;35500712;;;11;35089600;;11;35089601;financas@abconcessoes.com.br
08.822.767/0001-08;2020-01-01;1;91791;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;Endereço para Correspondência;Rua Leopoldo Couto de Magalhães Júnior, 758;12ª andar/ conj. 122;Itaim Bibi;São Paulo;SP;Brasil;04542000;;;11;35089634;;11;35089601;ri@abnascentesdasgerais.com.br
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Endereço da Sede;Avenida Brigadeiro Faria Lima, n° 1663;1 andar, sl01;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;ri@aegea.com.br
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;Endereço para Correspondência;Avenida Brigadeiro Faria Lima n/ 1.663;1 andar, sl 01;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;ri@aegea.com.br
08.873.873/0001-10;2020-01-01;1;93038;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Endereço da Sede;Rodovia dos Imigrantes, s/nº km 28,5;N/A;Jardim Represa;São Bernardo do Campo;SP;Brasil;09845000;;;11;43596000;;11;43596056;invest@ecorodovias.com.br
08.873.873/0001-10;2020-01-01;1;93038;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;Endereço para Correspondência;Rodovia dos Imigrantes, s/nº km 28,5;N/A;Jardim Represa;São Bernardo do Campo;SP;Brasil;09845000;;;11;43596000;;11;43596056;invest@ecorodovias.com.br
08.902.291/0001-15;2020-01-01;1;97690;CSN MINERAÇÃO S.A.;Endereço da Sede;Estrada Casa de Pedra;s/n, parte;Zona Rural;Congonhas;MG;Brasil;36415000;;;31;37491243;;;;invrel@csnmineracao.com.br
08.926.302/0001-05;2020-01-01;1;94897;DOMMO ENERGIA S.A.;Endereço da Sede;Rua Lauro Müller;nº 116, 38º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22290160;;;21;21964545;;21;21964546;ri@dommoenergia.com.br
08.926.302/0001-05;2020-01-01;1;94897;DOMMO ENERGIA S.A.;Endereço para Correspondência;Rua Lauro Müller;nº 116, 38º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22290160;;;21;21964545;;21;21964546;ri@dommoenergia.com.br
08.935.054/0001-50;2020-01-01;2;99666;MULTINER S/A;Endereço da Sede;Avenida das Nações Unidas, 12.901 - Torre Norte;35º andar;Brooklin Paulista;São Paulo;SP;Brasil;04578910;;;11;43809340;;11;43809286;ri@multiner.com.br
08.935.054/0001-50;2020-01-01;2;99666;MULTINER S/A;Endereço para Correspondência;Avenida das Nações Unidas, 12.901 - Torre Norte;35º andar;Brooklin Paulista;São Paulo;SP;Brasil;04578910;;;11;43809340;;11;43809340;ri@multiner.com.br
08.937.002/0001-13;2020-01-01;3;95169;VISION SECURITIZADORA S.A.;Endereço da Sede;Rua Hungria, 514;9º andar conj. 92;Jardim Europa;São Paulo;SP;Brasil;01455000;;;011;38171600;;011;38171623;primo@visionbrazil.com
08.937.002/0001-13;2020-01-01;3;95169;VISION SECURITIZADORA S.A.;Endereço para Correspondência;Rua Hungria, 514;9º andar conj. 92;Jardim Europa;São Paulo;SP;Brasil;01455000;;;011;38171600;;011;38171623;primo@visionbrazil.com
09.041.168/0001-10;2020-01-01;2;94647;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Endereço da Sede;Av. Professor Mário Werneck, nº 621, 10º andar, BH/MG;Conjunto 02;Estoril;Belo Horizonte;MG;Brasil;30455610;;;031;36158400;;;;ri@logcp.com.br
09.041.168/0001-10;2020-01-01;2;94647;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;Endereço para Correspondência;Av. Professor Mário Werneck, nº 621, 10º andar, BH/MG;Conjunto 02;Estoril;Belo Horizonte;MG;Brasil;30455610;;;031;36158400;;;;ri@logcp.com.br
09.042.817/0001-05;2020-01-01;3;100222;BEMOBI MOBILE TECH S.A.;Endereço da Sede;Rua Visconde de Ouro Preto, 5;sala 1001;Botafogo;Rio de Janeiro;RJ;Brasil;22250180;;;21;35299002;;21;;ri@bemobi.com.br
09.042.817/0001-05;2020-01-01;3;100222;BEMOBI MOBILE TECH S.A.;Endereço para Correspondência;Rua Correia Dias;184;Paraíso;São Paulo;SP;Brasil;04104000;;;11;50846004;;11;;ri@bemobi.com.br
