CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Canal_Divulgacao;Sigla_UF
02.860.694/0001-62;2021-01-01;5;108610;T4F ENTRETENIMENTO S.A.;Valor Econômico;SP
02.916.265/0001-60;2021-01-01;1;105476;JBS S.A.;Diário Oficial do Estado;SP
02.916.265/0001-60;2021-01-01;1;105476;JBS S.A.;Valor Econômico;SP
02.916.265/0001-60;2021-01-01;1;105476;JBS S.A.;www.valor.com.br/fatosrelevantes;BR
02.919.555/0001-67;2021-01-01;2;102638;ARTERIS S.A.;Folha de São Paulo;SP
02.919.555/0001-67;2021-01-01;2;102638;ARTERIS S.A.;Portal Online - Valor Econômico: www.valor.com.br/valor-ri/fatos-relevantes;SP
02.932.074/0001-91;2021-01-01;1;103129;HYPERA S.A.;Diário Oficial do Estado;SP
02.932.074/0001-91;2021-01-01;1;103129;HYPERA S.A.;Valor Econômico;SP
02.950.811/0001-89;2021-01-01;5;112780;PDG REALTY S.A. EMPREEND E PARTICIPACOES;Valor Econômico;SP
02.950.811/0001-89;2021-01-01;5;112780;PDG REALTY S.A. EMPREEND E PARTICIPACOES;www.portalneo1.net;SP
02.992.449/0001-09;2021-01-01;2;109117;PROMPT PARTICIPACOES S.A.;Diário do Acionista;RJ
02.992.449/0001-09;2021-01-01;2;109117;PROMPT PARTICIPACOES S.A.;Diário do Estado;RJ
02.998.301/0001-81;2021-01-01;4;113089;RIO PARANAPANEMA ENERGIA S.A.;https://estadaori.estadao.com.br/publicacoes/;SP
02.998.301/0001-81;2021-01-01;4;113089;RIO PARANAPANEMA ENERGIA S.A.;O Estado de São Paulo;SP
02.998.611/0001-04;2021-01-01;2;104611;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;http://www.valor.com.br/valor-ri;SP
02.998.611/0001-04;2021-01-01;2;104611;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;Jornal Valor Econômico;SP
03.014.553/0001-91;2021-01-01;2;112344;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;Folha de São Paulo;SP
03.014.553/0001-91;2021-01-01;2;112344;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;www.folha.com.br;SP
03.014.553/0001-91;2021-01-01;2;112344;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;www.portalneo1.net;SP
03.025.305/0001-46;2021-01-01;1;103233;RODOVIAS DAS COLINAS S.A.;Diário Oficial do Estado de Sao Paulo;SP
03.025.305/0001-46;2021-01-01;1;103233;RODOVIAS DAS COLINAS S.A.;Folha de São Paulo - Caderno Interior;SP
03.207.703/0001-83;2021-01-01;2;102795;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;Diário Oficial do Estado;SP
03.207.703/0001-83;2021-01-01;2;102795;CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A;Opinião Jornal de Araras;SP
03.220.438/0001-73;2021-01-01;1;105596;EQUATORIAL ENERGIA S.A.;Diário Oficial do Estado do Maranhão;MA
03.220.438/0001-73;2021-01-01;1;105596;EQUATORIAL ENERGIA S.A.;Folha de São Paulo;SP
03.220.438/0001-73;2021-01-01;1;105596;EQUATORIAL ENERGIA S.A.;O Estado do Maranhão;MA
03.303.999/0001-36;2021-01-01;2;111922;DTCOM - DIRECT TO COMPANY S.A.;Diário Oficial do Estado;PR
03.303.999/0001-36;2021-01-01;2;111922;DTCOM - DIRECT TO COMPANY S.A.;Indústria & Comércio;PR
03.342.704/0001-30;2021-01-01;3;103678;PETRORECÔNCAVO S.A.;Correio da Bahia;BA
03.342.704/0001-30;2021-01-01;3;103678;PETRORECÔNCAVO S.A.;Diário Oficial do Estado da Bahia;BA
03.342.704/0001-30;2021-01-01;3;103678;PETRORECÔNCAVO S.A.;Portal NEO1;SP
03.378.521/0001-75;2021-01-01;5;113167;LIGHT S.A.;Jornal Diário Comercial;RJ
03.378.521/0001-75;2021-01-01;5;113167;LIGHT S.A.;Portal NEO1 - www.portalneo1.net;RJ
03.378.521/0001-75;2021-01-01;5;113167;LIGHT S.A.;Website CVM - www.cvm.gov.br;RJ
03.378.521/0001-75;2021-01-01;5;113167;LIGHT S.A.;Website Diário Comercial - www.diariocomercial.com.br;RJ
03.378.521/0001-75;2021-01-01;5;113167;LIGHT S.A.;Website Light - www.light.com.br/ri;RJ
03.467.321/0001-99;2021-01-01;3;111656;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;A Gazeta;MT
03.467.321/0001-99;2021-01-01;3;111656;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
03.467.321/0001-99;2021-01-01;3;111656;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
03.494.776/0001-01;2021-01-01;2;110752;AMMO VAREJO S.A.;Diário Oficial do Estado;SP
03.494.776/0001-01;2021-01-01;2;110752;AMMO VAREJO S.A.;Valor Econômico;SP
03.538.833/0001-07;2021-01-01;2;109119;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;Diário do Acionista;RJ
03.538.833/0001-07;2021-01-01;2;109119;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
03.758.318/0001-24;2021-01-01;5;104703;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;DOERJ;RJ
03.758.318/0001-24;2021-01-01;5;104703;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;Valor Econômico;RJ
03.767.538/0001-14;2021-01-01;2;105649;BRAZILIAN SECURITIES CIA SECURITIZACAO;Valor Econômico;SP
03.795.050/0001-09;2021-01-01;1;99662;TERMOPERNAMBUCO S.A.;Diario Oficial;RJ
03.795.050/0001-09;2021-01-01;1;99662;TERMOPERNAMBUCO S.A.;Valor Econômico;SP
03.802.115/0001-98;2021-01-01;3;107123;CLEAR SALE S.A.;Portal do Valor Econômico - http://www.valor.com.br/valor-ri;SP
03.802.115/0001-98;2021-01-01;3;107123;CLEAR SALE S.A.;Valor Econômico;SP
03.818.379/0001-30;2021-01-01;1;104902;Saber Serviços Educacionais S.A.;Diário Oficial do Estado de Minas Gerais;MG
03.818.379/0001-30;2021-01-01;1;104902;Saber Serviços Educacionais S.A.;Jornal Estado de Minas;MG
03.847.461/0001-92;2021-01-01;1;100070;BRADESPAR S.A.;Diário Oficial do Estado de Sao Paulo;SP
03.847.461/0001-92;2021-01-01;1;100070;BRADESPAR S.A.;Portal Valor Econômico - www.valor.com.br/valor-ri/fatos-relevantes;SP
03.847.461/0001-92;2021-01-01;1;100070;BRADESPAR S.A.;Valor Econômico;SP
03.853.896/0001-40;2021-01-01;2;106309;MARFRIG GLOBAL FOODS S.A.;www.valor.com.br/valor-ri;SP
03.953.509/0001-47;2021-01-01;3;105888;CPFL GERACAO DE ENERGIA S.A.;Diário Oficial do Estado;SP
03.953.509/0001-47;2021-01-01;3;105888;CPFL GERACAO DE ENERGIA S.A.;www.cpfl.com.br/ri;SP
03.953.509/0001-47;2021-01-01;3;105888;CPFL GERACAO DE ENERGIA S.A.;www.valor.com.br/valor-ri;SP
03.983.431/0001-03;2021-01-01;8;112912;EDP - ENERGIAS DO BRASIL S.A.;Valor Econômico;SP
04.030.182/0001-02;2021-01-01;3;114406;CABINDA PARTICIPACOES S.A.;Diário Oficial do Município;SP
04.030.182/0001-02;2021-01-01;3;114406;CABINDA PARTICIPACOES S.A.;O Dia;SP
04.030.182/0001-02;2021-01-01;3;114406;CABINDA PARTICIPACOES S.A.;www.portalneo1.net;SP
04.031.213/0001-31;2021-01-01;3;114397;CACONDE PARTICIPACOES S.A.;Diário Oficial do Estado de São Paulo;SP
04.031.213/0001-31;2021-01-01;3;114397;CACONDE PARTICIPACOES S.A.;O Dia;SP
04.031.213/0001-31;2021-01-01;3;114397;CACONDE PARTICIPACOES S.A.;www.portalneo1.net;SP
04.032.433/0001-80;2021-01-01;1;106288;ATMA PARTICIPAÇÕES S.A.;Diário Comercial do Estado;SP
04.032.433/0001-80;2021-01-01;1;106288;ATMA PARTICIPAÇÕES S.A.;Diário Oficial do Estado de São Paulo;SP
04.032.433/0001-80;2021-01-01;1;106288;ATMA PARTICIPAÇÕES S.A.;www.luzdigi.com.br;SP
04.038.763/0001-82;2021-01-01;3;114402;CAIANDA PARTICIPACOES S.A.;Diário Oficial do Estado de São Paulo;SP
04.038.763/0001-82;2021-01-01;3;114402;CAIANDA PARTICIPACOES S.A.;O Dia;SP
04.038.763/0001-82;2021-01-01;3;114402;CAIANDA PARTICIPACOES S.A.;www.portalneo1.net;SP
04.065.791/0001-99;2021-01-01;1;106080;SENIOR SOLUTION S.A.;Diário Oficial do Estado de São Paulo;SP
04.065.791/0001-99;2021-01-01;1;106080;SENIOR SOLUTION S.A.;Valor Econômico;SP
04.065.791/0001-99;2021-01-01;1;106080;SENIOR SOLUTION S.A.;www.valor.com.br/valor-ri;SP
04.069.709/0001-02;2021-01-01;2;105798;Bionexo S.A.;Diário Oficial do Estado de São Paulo;SP
04.069.709/0001-02;2021-01-01;2;105798;Bionexo S.A.;http://www.portalneo1.net;SP
04.069.709/0001-02;2021-01-01;2;105798;Bionexo S.A.;Valor Econômico;SP
04.089.570/0001-50;2021-01-01;1;104665;ÁGUAS GUARIROBA S.A;Correio do Estado (Campo Grande);MS
04.089.570/0001-50;2021-01-01;1;104665;ÁGUAS GUARIROBA S.A;Diário Oficial;MS
04.089.570/0001-50;2021-01-01;1;104665;ÁGUAS GUARIROBA S.A;https://www.rededivulgacao.com.br/noticias-corporativas/;SP
04.128.563/0001-10;2021-01-01;1;104868;AES TIETE ENERGIA SA;Diário Oficial do Estado;SP
04.128.563/0001-10;2021-01-01;1;104868;AES TIETE ENERGIA SA;Portal Valor RI (http://www.valor.com.br/valor-ri);BR
04.128.563/0001-10;2021-01-01;1;104868;AES TIETE ENERGIA SA;Valor Econômico;SP
04.149.454/0001-80;2021-01-01;1;105714;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;Valor Econômico;SP
04.149.454/0001-80;2021-01-01;1;105714;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
04.172.213/0001-51;2021-01-01;3;105834;CIA PIRATININGA DE FORCA E LUZ;Correio Popular (Campinas);SP
04.172.213/0001-51;2021-01-01;3;105834;CIA PIRATININGA DE FORCA E LUZ;Diário Oficial do Estado de Sao Paulo;SP
04.172.213/0001-51;2021-01-01;3;105834;CIA PIRATININGA DE FORCA E LUZ;www.cpfl.com.br/ri;SP
04.172.213/0001-51;2021-01-01;3;105834;CIA PIRATININGA DE FORCA E LUZ;www.valor.com.br/valor-ri;SP
04.200.649/0001-07;2021-01-01;3;105920;COMPANHIA PROVINCIA DE SECURITIZACAO;Diario Oficial do Estado;SP
04.200.649/0001-07;2021-01-01;3;105920;COMPANHIA PROVINCIA DE SECURITIZACAO;Jornal do Comércio;SP
04.200.649/0001-07;2021-01-01;3;105920;COMPANHIA PROVINCIA DE SECURITIZACAO;www.provinciasecuritizadora.com.br;SP
04.233.319/0001-18;2021-01-01;2;103094;NCF PARTICIPAÇÕES S/A;Diário Oficial do Estado de São Paulo;SP
04.233.319/0001-18;2021-01-01;2;103094;NCF PARTICIPAÇÕES S/A;Portal Valor Econômico - www.valor.com.br/valor-ri/fatos-relevantes;SP
04.233.319/0001-18;2021-01-01;2;103094;NCF PARTICIPAÇÕES S/A;Valor Econômico;SP
04.370.282/0001-70;2021-01-01;2;112987;COPEL GERAÇÃO E TRANSMISSÃO S.A.;Folha de Londrina;PR
04.370.282/0001-70;2021-01-01;2;112987;COPEL GERAÇÃO E TRANSMISSÃO S.A.;www.folhadelondrina.com.br/publicidade-legal;PR
04.370.282/0001-70;2021-01-01;2;112987;COPEL GERAÇÃO E TRANSMISSÃO S.A.;www.portalneo1.net;SP
04.423.567/0001-21;2021-01-01;1;104878;ENEVA S.A;Diário Oficial do Estado do Rio de Janeiro;RJ
04.423.567/0001-21;2021-01-01;1;104878;ENEVA S.A;Monitor Mercantil;RJ
04.423.567/0001-21;2021-01-01;1;104878;ENEVA S.A;www.portalneo1.com.br;RJ
04.437.534/0001-30;2021-01-01;2;112156;UNIDAS S.A.;Hoje em Dia;MG
04.739.720/0001-24;2021-01-01;2;105812;USINA TERMELÉTRICA PAMPA SUL S.A.;Diário Oficial do Estado de Santa Catarina;SC
04.739.720/0001-24;2021-01-01;2;105812;USINA TERMELÉTRICA PAMPA SUL S.A.;Notícias do Dia;SC
04.739.720/0001-24;2021-01-01;2;105812;USINA TERMELÉTRICA PAMPA SUL S.A.;www.engie.com.br/investidores/pampa-sul;SC
04.752.991/0001-10;2021-01-01;1;105724;BIOMM S.A.;Diário do Comércio (Belo Horizonte);MG
04.752.991/0001-10;2021-01-01;1;105724;BIOMM S.A.;Diário Oficial do Estado;MG
04.752.991/0001-10;2021-01-01;1;105724;BIOMM S.A.;O Dia;SP
04.752.991/0001-10;2021-01-01;1;105724;BIOMM S.A.;www.portalneo1.net/;MG
04.821.041/0001-08;2021-01-01;3;110753;METALFRIO SOLUTIONS S.A.;Valor Econômico;SP
04.895.728/0001-80;2021-01-01;1;105602;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;DIARIO DO PARÁ;PA
04.895.728/0001-80;2021-01-01;1;105602;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Diário Oficial do Estado do Pará;PA
04.895.728/0001-80;2021-01-01;1;105602;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;Folha de São Paulo;SP
04.895.728/0001-80;2021-01-01;1;105602;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;www.equatorialenergia.com.br;SP
04.902.979/0001-44;2021-01-01;1;100696;BCO AMAZONIA S.A.;Diário Oficial do Estado;PA
04.902.979/0001-44;2021-01-01;1;100696;BCO AMAZONIA S.A.;O Diário do Pará;PA
04.902.979/0001-44;2021-01-01;1;100696;BCO AMAZONIA S.A.;O Liberal;PA
04.913.711/0001-08;2021-01-01;2;104903;BCO ESTADO DO PARA S.A.;Diário Oficial do Estado do Pará;PA
04.913.711/0001-08;2021-01-01;2;104903;BCO ESTADO DO PARA S.A.;Jornal Amazônia;PA
04.913.711/0001-08;2021-01-01;2;104903;BCO ESTADO DO PARA S.A.;Jornal Diario do Pará;PA
04.913.711/0001-08;2021-01-01;2;104903;BCO ESTADO DO PARA S.A.;Jornal O Liberal;PA
04.972.092/0001-22;2021-01-01;2;108116;GRUPO FARTURA DE HORTIFRUT S.A.;Correio Popular (Campinas);SP
04.972.092/0001-22;2021-01-01;2;108116;GRUPO FARTURA DE HORTIFRUT S.A.;Diário Oficial do Estado de São Paulo;SP
04.972.092/0001-22;2021-01-01;2;108116;GRUPO FARTURA DE HORTIFRUT S.A.;Portalneo;SP
04.986.320/0001-13;2021-01-01;2;108775;SER EDUCACIONAL S.A.;Valor Econômico;SP
04.986.320/0001-13;2021-01-01;2;108775;SER EDUCACIONAL S.A.;www.valor.com.br/valor-ri/fatos-relevantes;SP
04.992.714/0001-84;2021-01-01;2;108434;Nova Transportadora do Sudeste S.A. - NTS;Diário Oficial do Estado do Rio de Janeiro;RJ
05.197.443/0001-38;2021-01-01;2;99810;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Diário Oficial do Estado do Ceará;CE
05.197.443/0001-38;2021-01-01;2;99810;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;Jornal "O Estado";CE
05.303.439/0001-07;2021-01-01;2;109407;Unigel Participações S.A.;Diário Oficial do Estado de São Paulo;SP
05.303.439/0001-07;2021-01-01;2;109407;Unigel Participações S.A.;invest.unigel.com.br;SP
05.303.439/0001-07;2021-01-01;2;109407;Unigel Participações S.A.;O Dia;SP
05.336.882/0001-84;2021-01-01;1;102135;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Diário Oficial do Estado do Rio de Janeiro;RJ
05.336.882/0001-84;2021-01-01;1;102135;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;Valor Econômico;SP
05.347.060/0001-07;2021-01-01;3;112858;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;Data Mercantil;SP
05.347.060/0001-07;2021-01-01;3;112858;INTERPLAYERS SOLUÇÕES INTEGRADAS S.A.;http://www.portalneo1.net/;SP
05.495.546/0001-84;2021-01-01;2;104826;Litela Participações S.A. - Em Liquidação;Diario Oficial do Estado do Rio de Janeiro;RJ
05.495.546/0001-84;2021-01-01;2;104826;Litela Participações S.A. - Em Liquidação;Monitor Mercantil;RJ
05.721.735/0001-28;2021-01-01;2;102732;WILSON SONS LTD.;www.wilsonsons.com.br/ri;RJ
05.730.375/0001-20;2021-01-01;3;106090;SMILES FIDELIDADE S.A.;Diário Oficial do Estado de São Paulo;SP
05.730.375/0001-20;2021-01-01;3;106090;SMILES FIDELIDADE S.A.;Portal do Valor Econômico - http://valor.com.br/valor-ri;SP
05.730.375/0001-20;2021-01-01;3;106090;SMILES FIDELIDADE S.A.;Valor Econômico;SP
05.799.312/0001-20;2021-01-01;3;109044;TERRA SANTA AGRO S.A.;Diario Oficial;SP
05.799.312/0001-20;2021-01-01;3;109044;TERRA SANTA AGRO S.A.;Portal NEO1 - http://www.portalneo1.net/;SP
05.799.312/0001-20;2021-01-01;3;109044;TERRA SANTA AGRO S.A.;Valor Econômico;SP
05.878.397/0001-32;2021-01-01;2;113087;Aliansce Sonae Shopping Centers S.A.;Valor Econômico;RJ
05.878.397/0001-32;2021-01-01;2;113087;Aliansce Sonae Shopping Centers S.A.;Valor Econômico versão digital;RJ
05.889.284/0001-32;2021-01-01;1;104855;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Diário Oficial do Estado;SP
05.889.284/0001-32;2021-01-01;1;104855;CSA-COMPANHIA SECURITIZADORA DE ATIVOS;Jornal Empresas e Negócios;SP
05.917.486/0001-40;2021-01-01;4;108455;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;A Tarde Salvador;BA
05.917.486/0001-40;2021-01-01;4;108455;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;Diário Oficial do Estado da Bahia;BA
05.917.486/0001-40;2021-01-01;4;108455;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;portalneo1.net;BR
06.016.348/0001-53;2021-01-01;2;105215;Ventos do Sul Energia S.A.;Diário Oficial do Estado do Rio Grande do Sul;RS
06.016.348/0001-53;2021-01-01;2;105215;Ventos do Sul Energia S.A.;Jornal do Comércio;RS
06.047.087/0001-39;2021-01-01;1;105504;Rede D'Or São Luiz S.A.;Diário Comercial;SP
06.047.087/0001-39;2021-01-01;1;105504;Rede D'Or São Luiz S.A.;Diário Oficial do Estado;SP
06.047.087/0001-39;2021-01-01;1;105504;Rede D'Or São Luiz S.A.;Portal NEO1;SP
06.057.223/0001-71;2021-01-01;3;112540;SENDAS DISTRIBUIDORA S.A.;Folha de São Paulo;SP
06.057.223/0001-71;2021-01-01;3;112540;SENDAS DISTRIBUIDORA S.A.;www.portalneo1.net/;SP
06.164.253/0001-87;2021-01-01;3;106412;GOL LINHAS AEREAS INTELIGENTES S.A.;Diário Oficial do Estado;SP
06.164.253/0001-87;2021-01-01;3;106412;GOL LINHAS AEREAS INTELIGENTES S.A.;Portal NEO1 - http://www.portalneo1.net;SP
06.164.253/0001-87;2021-01-01;3;106412;GOL LINHAS AEREAS INTELIGENTES S.A.;Valor Econômico;SP
06.272.793/0001-84;2021-01-01;2;113031;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Diário Oficial do Estado do Maranhão;MA
06.272.793/0001-84;2021-01-01;2;113031;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;Folha de São Paulo;SP
06.272.793/0001-84;2021-01-01;2;113031;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;O Estado do Maranhão;MA
06.272.793/0001-84;2021-01-01;2;113031;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;O Imparcial;MA
06.347.409/0001-65;2021-01-01;1;100064;SBF Comércio de Produtos Esportivos S.A.;Diário Oficial do Estado de São Paulo;SP
06.347.409/0001-65;2021-01-01;1;100064;SBF Comércio de Produtos Esportivos S.A.;O Dia;SP
06.347.409/0001-65;2021-01-01;1;100064;SBF Comércio de Produtos Esportivos S.A.;www.portalneo1.net;BR
06.626.253/0001-51;2021-01-01;1;105391;EMPREENDIMENTOS PAGUE MENOS S.A.;Diário Oficial do Estado do Ceará;CE
06.626.253/0001-51;2021-01-01;1;105391;EMPREENDIMENTOS PAGUE MENOS S.A.;http://paguemenos.com.br/ri;CE
06.626.253/0001-51;2021-01-01;1;105391;EMPREENDIMENTOS PAGUE MENOS S.A.;https://www.rededivulgacao.com.br/;CE
06.626.253/0001-51;2021-01-01;1;105391;EMPREENDIMENTOS PAGUE MENOS S.A.;Jornal O Povo;CE
06.948.969/0001-75;2021-01-01;3;106317;LINX S.A.;DIÁRIO OFICIAL DO ESTADO DE SP;SP
06.948.969/0001-75;2021-01-01;3;106317;LINX S.A.;O Estado de São Paulo;SP
06.948.969/0001-75;2021-01-01;3;106317;LINX S.A.;www.luzdigi.com.br;SP
06.977.745/0001-91;2021-01-01;1;99563;BR MALLS PARTICIPACOES S.A.;Diário Oficial do Estado;RJ
06.977.745/0001-91;2021-01-01;1;99563;BR MALLS PARTICIPACOES S.A.;Valor Econômico;RJ
06.977.751/0001-49;2021-01-01;3;110789;BR PROPERTIES S.A.;www.brpr.com.br;BR
06.977.751/0001-49;2021-01-01;3;110789;BR PROPERTIES S.A.;www.brpr.com.br;BR
06.977.751/0001-49;2021-01-01;3;110789;BR PROPERTIES S.A.;www.brpr.com.br;BR
06.981.176/0001-58;2021-01-01;1;103784;CEMIG GERACAO E TRANSMISSAO S.A.;Diário Oficial de Minas Gerais;MG
06.981.176/0001-58;2021-01-01;1;103784;CEMIG GERACAO E TRANSMISSAO S.A.;O Tempo (Belo Horizonte);MG
06.981.180/0001-16;2021-01-01;1;103783;CEMIG DISTRIBUICAO S.A.;Diário Oficial de Minas Gerais;MG
06.981.180/0001-16;2021-01-01;1;103783;CEMIG DISTRIBUICAO S.A.;O Tempo (Belo Horizonte);MG
06.981.381/0001-13;2021-01-01;1;108402;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Diario Oficial do Estado;SP
06.981.381/0001-13;2021-01-01;1;108402;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;Valor Econômico;SP
07.040.108/0001-57;2021-01-01;1;100652;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;Diário Oficial do Estado;CE
07.043.628/0001-13;2021-01-01;2;104852;CLARO TELECOM PARTICIPAÇÕES S.A.;Diário Oficial do Estado;SP
07.043.628/0001-13;2021-01-01;2;104852;CLARO TELECOM PARTICIPAÇÕES S.A.;https://www.valor.com.br/valor-ri/fatos-relevantes;SP
07.043.628/0001-13;2021-01-01;2;104852;CLARO TELECOM PARTICIPAÇÕES S.A.;Valor Econômico;SP
07.047.251/0001-70;2021-01-01;1;104971;CIA ENERGETICA DO CEARA - COELCE;Diário Oficial;CE
07.047.251/0001-70;2021-01-01;1;104971;CIA ENERGETICA DO CEARA - COELCE;O Povo;CE
07.119.838/0001-48;2021-01-01;1;99499;BRAZIL REALTY CIA SECURIT. CRÉD. IMOBILIÁRIOS;Folha de São Paulo;SP
07.206.816/0001-15;2021-01-01;1;99472;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Diário Oficial do Estado;CE
07.206.816/0001-15;2021-01-01;1;99472;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;O Povo;CE
07.206.816/0001-15;2021-01-01;1;99472;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;Portal do Valor Econômico - http://www.valor.com.br/fatosrelevantes;SP
07.237.373/0001-20;2021-01-01;3;110656;BCO NORDESTE DO BRASIL S.A.;Diário Oficial do Estado do Ceará;CE
07.237.373/0001-20;2021-01-01;3;110656;BCO NORDESTE DO BRASIL S.A.;Jornal O Povo;CE
07.253.321/0001-47;2021-01-01;1;103562;CARBOMIL SA MINER. E INDUSTRIA;Diário Oficial do Estado;CE
07.253.321/0001-47;2021-01-01;1;103562;CARBOMIL SA MINER. E INDUSTRIA;O Povo;CE
07.275.159/0001-68;2021-01-01;2;104189;PETROLEO LUB DO NORDESTE SA;DIARIO OFICIAL DO ESTADO DO CEARÁ;CE
07.282.377/0001-20;2021-01-01;3;111662;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;https://ri.energisa.com.br/;MG
07.282.377/0001-20;2021-01-01;3;111662;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;https://www.rad.cvm.gov.br/ENET/frmConsultaExternaCVM.aspx;RJ
07.282.377/0001-20;2021-01-01;3;111662;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;Monitor Mercantil;SP
07.334.600/0001-35;2021-01-01;2;104684;MARINA DE IRACEMA PARK SA;Diário Oficial do Estado;CE
07.334.600/0001-35;2021-01-01;2;104684;MARINA DE IRACEMA PARK SA;Jornal o Estado;CE
07.401.436/0001-31;2021-01-01;2;108231;ELDORADO BRASIL CELULOSE S.A.;Valor Econômico;SP
07.415.333/0001-20;2021-01-01;1;102873;SIMPAR S.A.;Diario Oficial do Estado;SP
07.415.333/0001-20;2021-01-01;1;102873;SIMPAR S.A.;O Estado de São Paulo;SP
07.437.016/0001-05;2021-01-01;1;99884;CINESYSTEM S.A.;Diário Oficial do Estado do Paraná;PR
07.437.016/0001-05;2021-01-01;1;99884;CINESYSTEM S.A.;O Diario do Norte do Paraná;PR
07.437.016/0001-05;2021-01-01;1;99884;CINESYSTEM S.A.;Valor Econômico/ri;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Jornal Valor Econômico;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Jornal Valor Econômico;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Jornal Valor Econômico;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Jornal Valor Econômico;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Site do jornal Valor Econômico www.valor.com.br/fatosrelevantes;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Site do jornal Valor Econômico www.valor.com.br/fatosrelevantes;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Site do jornal Valor Econômico www.valor.com.br/fatosrelevantes;SP
07.526.557/0001-00;2021-01-01;3;112119;AMBEV S.A.;Site do jornal Valor Econômico www.valor.com.br/fatosrelevantes;SP
07.587.384/0001-30;2021-01-01;2;103311;PLANETA SECURITIZADORA S.A.;Diário Oficial do Estado;SP
07.587.384/0001-30;2021-01-01;2;103311;PLANETA SECURITIZADORA S.A.;O Dia;SP
07.594.978/0001-78;2021-01-01;6;112270;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;Folha de São Paulo;SP
07.594.978/0001-78;2021-01-01;6;112270;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;http://www.portalneo1.net/;SP
07.594.978/0001-78;2021-01-01;6;112270;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;https://investor.smartfit.com.br/;SP
