CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Reducao;Data_Deliberacao;Data_Reducao;Valor_Total_Reducao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Reducao_Capital_Anterior;Valor_Restituido_Por_Acao;Forma_Restituicao;Razao_Reducao
61.190.096/0001-92;2021-01-01;2;113252;EUROFARMA LABORATÓRIOS S.A.;13366;2020-12-31;2020-12-31;477077461.60;477007461;0;477007461;35.800000;0.00000000;Considerando a redução contábil do capital social da Companhia, não houve restituição por ação (reais), apenas o cancelamento das ações.;A redução do capital social ocorreu em razão de cisão parcial da Companhia, tendo sido constatado que a parcela cindida do patrimônio da Companhia correspondeu a R$ 477.385.350,25 (quatrocentos e setenta e sete milhões, trezentos e oitenta e cinco mil, trezentos e cinquenta reais e vinte e cinco centavos). O valor da redução de capital da Companhia foi de R$ 477.007.461,60 (quatrocentos e setenta e sete milhões, sete mil, quatrocentos e sessenta e um reais e sessenta centavos), sendo certo que a diferença de R$ 377.888,65 (trezentos e setenta e sete mil, oitocentos e oitenta e oito reais e sessenta e cinco centavos), foi referente a variação patrimonial da parcela cindida entre a data base e a data da cisão parcial conforme apurado no balanço contábil de 31 de dezembro de 2020, a qual foi debitada da conta de reserva de lucros da Companhia. A redução ocorreu na mesma data em que foi deliberada, já tendo sido consolidado ao Estatuto Social da Companhia o valor atualizado do capital social.
61.190.096/0001-92;2021-01-01;2;113252;EUROFARMA LABORATÓRIOS S.A.;13367;2020-12-31;2020-12-31;36899.99;36899;0;36899;0.004000;36899.99000000;A quantia total da redução do capital social, no montante de R$36.899,99 (trinta e seis mil, oitocentos e noventa e nove reais e noventa e nove centavos), foi restituída aos acionistas, proporcionalmente à participação de cada um no capital social da Companhia, mediante a entrega da participação societária detida pela Companhia na Pearson Saúde Animal S.A., sociedade por ações de capital fechado, com sede na Cidade de São Paulo, Estado de São Paulo, na Rua Pascoal Pais, nº 525, 18º andar, Sala Uruguai, Vila Cordeiro, CEP 04581-060, inscrita no CNPJ sob o nº 07.746.586/0001-87, com seus atos constitutivos arquivados na JUCESP sob o NIRE 35300561104.;A redução do capital social ocorreu pelo fato de o capital social ser julgado excessivo. A redução ocorreu na mesma data em que foi deliberada, já tendo sido consolidado ao Estatuto Social da Companhia o valor atualizado do capital social.
61.351.532/0001-68;2021-01-01;6;108240;AZEVEDO E TRAVASSOS S.A.;12735;2014-04-30;2014-04-30;25849303.85;9000000;18000000;27000000;47.960000;0.00000000;Não houve valores de restituição.;Redução do capita social mediante absorção integral do saldo de prejuízos acumulados em 2013, aprovado pela AGO/E de 30/04/2014
61.409.892/0001-73;2021-01-01;7;111480;COMPANHIA BRASILEIRA DE ALUMÍNIO;13184;2018-04-30;2018-04-30;687203872.88;189835324;0;189835324;12.100000;3.62000000;Pagamento do preço correspondente ao acionista Votorantim S.A.;Redução do capital social da Companhia, por julgá-lo excessivo, conforme disposto nos Artigos 173 e 174 da Lei nº 6.404/76
61.409.892/0001-73;2021-01-01;7;111480;COMPANHIA BRASILEIRA DE ALUMÍNIO;13185;2021-03-30;2021-03-30;417694874.24;187148848;0;187148848;8.440000;0.00000000;Não houve restituição aos acionistas, pois a cisão parcial que deu origem à redução de capital foi desproporcional e atingiu somente as ações de titularidade da Votorantim S.A., controladora da Companhia Brasileira de Alumínio ("CBA"), a qual, por sua vez, incorporou o acervo cindido.;A redução do capital social da CBA foi realizada em virtude de sua cisão parcial desproporcional, cujo objetivo foi de segregar determinados ativos e passivos, correspondentes a imóveis não operacionais, caixa e equivalentes de caixa excedentes.
61.409.892/0001-73;2021-01-01;7;111480;COMPANHIA BRASILEIRA DE ALUMÍNIO;13186;2021-03-30;2021-03-30;483461826.51;0;0;0;10.660000;0.00000000;Não houve restituição aos acionistas, pois a redução de capital foi realizada para absorver parte dos prejuízos contábeis acumulados da CBA, sem o cancelamento de ações.;A redução do capital social da CBA foi realizada para absorver parte de seus prejuízos contábeis acumulados.
61.856.571/0001-17;2021-01-01;6;115638;CIA GAS DE SAO PAULO - COMGAS;13677;2019-07-01;2019-12-09;1500000000.00;0;0;0;73.662456;11.31899604;A restituição será realizada, em dinheiro, aos acionistas de parte do valor de suas ações.;A administração verificou que o capital social se tornou excessivo para o normal desenvolvimento dos negócios da Companhia e para a consecução do seu objeto social, nos termos do caput do art. 173 da Lei das S.A., razão pela qual propôs reduzi-lo em R$ 1.500.000.000,00 (um bilhão e quinhentos milhões de reais), sem cancelamento de ações, mantendo-se inalterado o percentual de participação dos acionistas no capital social da Companhia.
62.002.886/0001-60;2021-01-01;15;114732;SAO PAULO TURISMO S.A.;13621;2011-11-07;2011-11-07;109188.98;432;3358;3790;0.090000;14.61000000;Dinheiro;Dissidencia quanto a alteração do objeto social
62.258.884/0001-36;2021-01-01;5;115080;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;13643;2021-06-22;2021-06-22;2228216555.06;0;0;0;0.777594;0.00000000;Não aplicável.;Absorção de prejuízos acumulados, conforme contabilizados nas demonstrações financeiras relativas ao exercício social encerrado em 31 de dezembro de 2020.
62.258.884/0001-36;2021-01-01;5;115080;INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL;13644;2021-09-28;2021-09-28;45184820.00;0;0;0;0.070899;0.00000000;Não aplicável.;Resultante da cisão parcial, com a consequente transferência da parcela cindida composta, basicamente, por imóveis e terrenos não operacionais para a Companhia.
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;13496;2019-05-10;2019-05-10;1000000000.00;0;0;0;89.660630;0.00000000;Não aplicável.;A proposta de Redução de Capital tem como finalidade a absorção dos prejuízos acumulados registrados nas demonstrações financeiras da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2018, nos termos do art. 173 da Lei das S.A. Como é sabida, a operação de Redução de Capital social é de natureza estritamente contábil, sendo realizada mediante lançamento contábil que debitou o total da perda à conta "capital social", creditando-se valor igual à conta "prejuízos acumulados". Nestes termos, a administração da Companhia entende que a Redução de Capital da Companhia, nos moldes ora propostos, visou beneficiar os acionistas, possibilitando a distribuição de dividendos ou juros sobre capital próprio, em caso caso de lucros nos exercícios futuros, e, também, reestabelecer a situação de equilíbrio entre o nível de capital e o patrimônio da Companhia. Ademais, a absorção dos prejuízos acumulados da Companhia pela Redução de Capital facultará a adoção, pelo conselho de administração da Companhia, de programa de compra de ações de própria emissão, para manutenção em tesouraria ou cancelamento, nos termos artigo 30, §1º, item "b" da Lei das S.A., conferindo agilidade à administração da Companhia para buscar a maximização do valor dos acionistas.
67.620.377/0001-14;2021-01-01;13;114214;MINERVA S.A.;13497;2020-03-20;2020-03-20;380209948.20;0;0;0;28.360000;0.00000000;Não Aplicável.;A proposta de Redução de Capital tem como finalidade a absorção dos prejuízos acumulados registrados nas demonstrações financeiras da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019, nos termos do art. 173 da Lei das S.A. Como é sabida, a operação de Redução de Capital social é de natureza estritamente contábil, sendo realizada mediante lançamento contábil que debitou o total da perda à conta "capital social", creditando-se valor igual à conta "prejuízos acumulados". Nestes termos, a administração da Companhia entende que a Redução de Capital da Companhia, nos moldes ora propostos, visou beneficiar os acionistas, possibilitando a distribuição de dividendos ou juros sobre capital próprio, em caso caso de lucros nos exercícios futuros, e, também, reestabelecer a situação de equilíbrio entre o nível de capital e o patrimônio da Companhia. Ademais, a absorção dos prejuízos acumulados da Companhia pela Redução de Capital facultará a adoção, pelo conselho de administração da Companhia, de programa de compra de ações de própria emissão, para manutenção em tesouraria ou cancelamento, nos termos artigo 30, §1º, item "b" da Lei das S.A., conferindo agilidade à administração da Companhia para buscar a maximização do valor dos acionistas.
71.476.527/0001-35;2021-01-01;18;114209;CONSTRUTORA TENDA S.A.;13495;2016-12-14;2016-12-14;100000000.00;0;0;0;8.375209;0.00000000;O valor será pago, em moeda corrente nacional, através da transferência de recursos imediatamente disponíveis para conta corrente a ser indicada pela Gafisa S.A. mediante solicitação da Companhia, da seguinte forma: (a) R$50.000.000,00, acrescidos da correção, até 31 de dezembro de 2018 e (b) o saldo até 31 de dezembro de 2019.;Capital considerado excessivo.
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;13511;2010-05-19;2010-05-19;415963458.60;0;0;0;61.239278;0.00000000;Não houve prejuízo no percentual de participação dos acionistas. a redução não teve implicação fiscal, muito menos de natureza econômica e financeira.;Absorção dos prejuízos acumulados existentes até a data de 31 de dezembro de 2009 para dar maior transparência aos números do balanço, visando, inclusive, futura distribuição de dividendos.
76.627.504/0001-06;2021-01-01;9;114434;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;13512;2019-01-28;;775.00;10;0;10;0.000001;0.00000000;Não houve restituição, apenas, correção.;Corrigir a quantidade de debêntures convertidas, com a exclusão de 775 debêntures perpétuas da 6ª emissão que já haviam constado nas deliberações aprovadas na 337ª RCA realizada em 25/10/2018, havendo duplicidade, e, por consequência, corrigir a quantidade de ações ordinárias emitidas naquela ata de 1.049 ações ordinárias para 1039 ações ordinárias.
80.227.184/0001-66;2021-01-01;2;110564;METALGRAFICA IGUACU S.A.;13005;2018-11-13;2018-11-13;9761854.62;0;0;0;29.850409;0.00000000;Absorção de prejuízo acumulado, não haverá restiuição.;Absorção de prejuízos acumulados registrados nas Demonstrações Financeiras de 31 de dezembro de 2017.
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;13320;2019-12-31;2019-12-31;708437.00;33287155;0;33287155;0.002000;0.00000000;Não aplicável, tendo em vista que a redução de capital decorreu de cisão parcial da Companhia.;Cisão parcial da Companhia.
85.041.333/0001-11;2021-01-01;4;111414;PORTO PONTA DO FELIX S/A;13165;2014-04-08;2014-04-08;13126202.72;85937255;145449893;231387148;8.571439;0.00000000;Não houve qualquer restituição de valores aos acionistas;Absorção de prejuízos acumulados até o dia 31/12/2013.
89.463.822/0001-12;2021-01-01;12;115661;LUPATECH S.A;13680;2009-05-15;2010-05-14;197694.42;6113;0;6113;0.060000;32.34000000;Correção do Capital Social;Cancelamento de ações
89.463.822/0001-12;2021-01-01;12;115661;LUPATECH S.A;13681;2015-03-31;2015-03-31;33448197.00;137385;0;137385;1.770000;0.39000000;Correção do Capital Social.;Conforme Ata de RCA 006/2014 de 31/03/2015:Correção do cálculo individual dos créditos capitalizados e, por conseguinte, de arredondamentos necessários para o número de ações emitidas, sem considerar as ações que foram emitidas em decorrência da conversão mandatória de debêntures série B, emitidas em decorrência do aumento de capital homologado em RCA de 30/09/2014. Correção do montante de capital social consolidado divulgado na ata da RCA de 30/09/2014 de R$1.887.132.156,73 para R$1.853.683.959,73.
90.441.460/0001-48;2021-01-01;5;114292;UNICASA INDÚSTRIA DE MÓVEIS S.A.;13502;2019-12-03;2020-02-05;40708920.96;0;0;0;0.000000;0.00000000;R$13.784.742,58 (treze milhões setecentos e oitenta e quatro mil setecentos e quarenta e dois reais e cinquenta e oito centavos) para absorção dos prejuízos acumuladosR$2.658.343,92 (dois milhões seiscentos e cinquenta e oito mil trezentos e quarenta e três reais e noventa e dois centavos) para absorção do saldo negativo da reserva de capital e,R$24.265.834,46 (vinte e quatro milhões duzentos e sessenta e cinco mil oitocentos e trinta e quatro reais e quarenta e seis centavos), por julga-lo excessivo, com restituição aos acionistas do valor de R$0,367183682 por ação, conforme art. 173, da Lei nº 6.404/76.;R$13.784.742,58 (treze milhões setecentos e oitenta e quatro mil setecentos e quarenta e dois reais e cinquenta e oito centavos) para absorção dos prejuízos acumuladosR$2.658.343,92 (dois milhões seiscentos e cinquenta e oito mil trezentos e quarenta e três reais e noventa e dois centavos) para absorção do saldo negativo da reserva de capital e,R$24.265.834,46 (vinte e quatro milhões duzentos e sessenta e cinco mil oitocentos e trinta e quatro reais e quarenta e seis centavos), por julga-lo excessivo, com restituição aos acionistas do valor de R$0,367183682 por ação, conforme art. 173, da Lei nº 6.404/76.
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;13450;2021-08-05;2021-10-06;278521840.33;0;0;0;0.000000;9.18111533;O valor de pagamento aos acionistas foi de R$9,18111533 por ação, o pagamento considerou o número de ações de titularidade dos acionistas na data de 11 de outubro de 2021.;A redução do capital social da Companhia foi realizado, por ser considerado excessivo em relação ao seu objeto social, nos termos do caput do artigo 173 da Lei das Sociedades por Ações, mediante a restituição de capital aos acionistas da Companhia, sem cancelamento de ações, no montante de R$ 278.521.840,33 (duzentos e setenta e oito milhões, quinhentos e vinte e um mil, oitocentos e quarenta reais e trinta e três centavos de reais), correspondentes a R$9,18111533 por ação, passando o capital social da Companhia, após a redução, para R$ 144.694.181,68 (cento e quarenta e quatro milhões, seiscentos e noventa e quatro mil, cento e oitenta e um reais e sessenta e oito centavos).
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;13451;2022-02-16;2022-02-21;0.00;397600;0;397600;0.000000;0.00000000;;Por unanimidade dos presentes na RCA de 16/02/2022, sem qualquer restrições foram aprovadas as seguintes deliberações:(i) Aprovar o encerramento do Programa de Recompra de Ações de emissão da Companhia aprovado pelo Conselho de Administração em 06 de dezembro de 2021 ("Programa de Recompra"), por meio do qual foram adquiridas 447.600 (quatrocentos e quarenta e sete mil e seiscentos) ações ordinárias, que serão mantidas em tesouraria para atendimento de outorgas, cancelamento, permanência em tesouraria ou alienação, nos termos da legislação aplicável.(ii) Aprovar o cancelamento de 397.600 (trezentas e noventa e sete mil e seiscentas) ações ordinárias(iii) Aprovar a manutenção em tesouraria de 50.000 (cinquenta mil) ações ordinárias para suportar o programa de incentivo de longo prazo dos executivos da Kepler Weber e (iv) Autorizar, por unanimidade dos presentes e sem quaisquer ressalvas, que a Diretoria pratique todos os atos necessários para o encerramento/cancelamento do Programa de Recompra de Ações, bem como ratificar todos atos já praticados pela Diretoria até a presente data no âmbito do Programa de Recompra.
92.702.067/0001-96;2021-01-01;15;115728;BCO ESTADO DO RIO GRANDE DO SUL S.A.;13689;2018-04-10;2018-06-16;353280929.46;0;0;0;0.000000;0.00000000;A restituição aos acionistas do valor das suas ações objeto da redução de capital se deu mediante pagamento em dinheiro de R$0,86382146 por ação.;Maximizar os resultados da controlada Banrisul Cartões S.A. ("Cartões"), em especial, por conta dos seus resultados financeiros e do potencial de crescimento do segmento de meio de pagamentos, ocorrendo a redução com a restituição do valor das ações através de ações preferenciais da Cartões. Como o processo de abertura de capital da Cartões não foi concluído até 15 de dezembro de 2018, a restituição aos acionistas do valor das suas ações objeto da redução de capital se deu mediante pagamento em dinheiro.
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;13683;2021-02-18;2021-04-08;584289646.95;0;0;0;37.320000;251.30000000;A Companhia recebeu através da Itaú Corretora a manifestação de 05 (cinco) acionistas que solicitaram o direito de retirada, e restituiu os dissidentes mediante crédito em suas contas bancárias realizadas pelo escriturador, o Itaú no valor total de R$ 706.153,00.;A redução do capital decorreu de uma cisão parcial da CEEE-GT, com a segregação de suas atividades em segmentos de Geração - G e Transmissão - T de energia elétrica com a incorporação da parcela cindida à CEEE-G.
92.781.335/0001-02;2021-01-01;9;114750;TAURUS ARMAS S.A.;13623;2021-11-30;2021-11-30;370964873.08;0;0;0;0.000000;0.00000000;Não se aplica.;Não se aplica.
